player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
David Lee,PF,28,GSW,57,57,37.2,8.1,16.2,0.503,0.0,0.1,0.0,8.1,16.1,0.506,0.503,3.8,4.9,0.782,3.0,6.6,9.6,2.8,0.9,0.4,2.6,3.1,20.1,0.005,13.6,0.8,0.4,-0.7,19.9,1.2,0.304,1.1,9.2,3.8,19.7,1.3,12.5,14.6,0.549,26.0,1.3,5.0,0.113,84
Malcolm Lee,SG,21,MIN,19,0,12.8,1.2,3.1,0.39,0.1,0.5,0.2,1.1,2.6,0.429,0.407,0.7,0.9,0.824,0.5,0.9,1.4,1.6,0.4,0.2,0.9,1.2,3.3,0.169,19.8,1.2,-3.0,-0.1,7.8,0.1,0.288,-3.0,4.1,0.0,9.3,1.7,20.4,5.9,0.466,15.3,-0.1,0.1,0.024,68
Kawhi Leonard,SF,20,SAS,64,39,24.0,3.1,6.3,0.493,0.6,1.7,0.376,2.5,4.6,0.536,0.543,1.1,1.4,0.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9,0.27,6.6,1.1,4.3,2.3,16.4,2.4,0.218,2.0,7.9,3.1,16.6,2.9,9.0,12.2,0.573,14.5,2.4,5.5,0.171,84
Jon Leuer,PF,22,MIL,46,12,12.1,2.1,4.2,0.508,0.1,0.2,0.333,2.0,4.0,0.516,0.516,0.5,0.6,0.75,1.0,1.6,2.6,0.5,0.3,0.4,0.4,1.5,4.7,0.047,7.3,2.3,-1.4,-0.5,15.3,0.5,0.147,-0.9,8.7,0.9,15.3,1.3,8.1,11.9,0.536,17.6,0.1,1.4,0.122,69
Rashard Lewis,SF,32,WAS,28,15,26.0,3.0,7.9,0.385,0.6,2.4,0.239,2.5,5.5,0.448,0.421,1.1,1.3,0.838,1.2,2.7,3.9,1.0,0.8,0.4,1.1,1.8,7.8,0.303,5.7,1.1,-3.0,-0.8,11.7,0.4,0.167,-2.2,5.2,-0.2,9.3,1.6,11.9,8.4,0.457,16.5,-0.2,0.3,0.018,65
DeAndre Liggins,SF,23,ORL,17,0,6.8,0.7,1.5,0.48,0.0,0.2,0.0,0.7,1.2,0.571,0.48,0.5,1.1,0.474,0.4,0.5,0.9,0.3,0.4,0.0,0.6,0.4,1.9,0.16,7.1,0.0,-4.4,0.1,9.2,0.1,0.76,-4.5,5.9,-0.1,8.9,2.8,23.1,7.5,0.495,17.7,-0.1,0.0,0.0,63
Jeremy Lin,PG,23,NYK,35,25,26.9,4.9,10.9,0.446,0.7,2.1,0.32,4.2,8.8,0.477,0.478,4.2,5.2,0.798,0.5,2.5,3.1,6.2,1.6,0.3,3.6,2.2,14.6,0.196,41.0,0.8,2.2,0.2,11.1,1.4,0.478,2.0,2.2,1.3,19.9,3.0,21.4,6.6,0.552,28.1,1.0,2.7,0.14,77
Shaun Livingston,SG,26,MIL,58,27,18.8,2.2,4.7,0.469,0.0,0.1,0.667,2.2,4.6,0.466,0.472,1.1,1.4,0.785,0.7,1.4,2.1,2.1,0.5,0.3,1.1,1.4,5.5,0.011,16.6,1.4,-2.7,-0.3,8.7,0.6,0.292,-2.4,3.8,0.7,11.0,1.3,17.8,6.2,0.52,15.0,-0.2,1.3,0.055,69
Brook Lopez,C,23,NJN,5,5,27.2,7.6,15.4,0.494,0.0,0.0,,7.6,15.4,0.494,0.494,4.0,6.4,0.625,1.6,2.0,3.6,1.2,0.2,0.8,1.2,1.6,19.2,0.0,10.2,2.3,-4.8,-4.8,8.8,0.0,0.416,0.0,6.6,0.3,21.9,0.4,6.2,7.7,0.527,32.7,-0.1,0.3,0.091,84
Robin Lopez,C,23,PHO,64,0,14.0,1.9,4.2,0.461,0.0,0.0,,1.9,4.2,0.461,0.461,1.6,2.2,0.714,1.4,1.9,3.3,0.3,0.3,0.9,0.7,2.0,5.4,0.0,3.4,4.8,-1.1,0.7,14.8,0.9,0.52,-1.8,11.5,1.2,15.2,1.0,11.5,13.2,0.526,18.9,0.2,2.1,0.115,77
Kevin Love,PF,23,MIN,55,55,39.0,8.6,19.3,0.448,1.9,5.1,0.372,6.7,14.1,0.475,0.497,6.9,8.4,0.824,4.1,9.2,13.3,2.0,0.9,0.5,2.3,2.8,26.0,0.266,10.0,0.9,4.5,-0.6,26.4,2.3,0.434,5.1,11.6,7.6,25.4,1.1,9.2,19.0,0.568,28.8,3.5,10.0,0.223,88
Kyle Lowry,PG,25,HOU,47,38,32.1,4.5,10.9,0.409,1.7,4.5,0.374,2.8,6.4,0.434,0.486,3.6,4.2,0.864,0.8,3.7,4.5,6.6,1.6,0.3,2.8,2.8,14.3,0.411,32.3,0.7,4.1,0.5,13.7,1.6,0.386,3.6,2.8,3.3,18.8,2.5,17.8,8.2,0.558,22.0,2.3,4.9,0.156,81
Shelvin Mack,PG,21,WAS,64,0,12.2,1.4,3.4,0.4,0.2,0.7,0.286,1.2,2.8,0.427,0.427,0.7,0.9,0.712,0.2,1.3,1.4,2.0,0.4,0.0,0.8,0.8,3.6,0.191,26.0,0.2,-3.9,-1.8,11.7,0.5,0.268,-2.1,1.7,0.2,11.9,1.9,16.3,6.7,0.468,16.9,-0.4,0.7,0.042,69
Corey Maggette,SF,32,CHA,32,28,27.5,4.3,11.7,0.373,0.8,2.1,0.364,3.6,9.6,0.375,0.405,5.6,6.5,0.856,0.7,3.3,3.9,1.2,0.7,0.0,1.8,2.6,15.0,0.177,8.3,0.1,-5.2,-3.7,14.0,0.1,0.558,-1.4,2.6,0.5,14.1,1.4,11.3,8.1,0.517,27.4,-0.7,0.7,0.038,66
Ian Mahinmi,C,25,DAL,61,12,18.7,2.1,3.9,0.546,0.0,0.0,0.0,2.1,3.9,0.549,0.546,1.5,2.4,0.639,1.8,3.0,4.7,0.2,0.6,0.5,0.8,2.9,5.8,0.004,1.7,2.2,-1.2,0.8,17.7,1.7,0.618,-1.9,10.7,1.7,13.5,1.8,14.2,14.3,0.585,14.4,0.2,3.4,0.144,72
Shawn Marion,SF,33,DAL,63,63,30.5,4.6,10.3,0.446,0.3,1.1,0.294,4.3,9.2,0.464,0.461,1.2,1.5,0.796,2.3,5.1,7.4,2.1,1.1,0.6,1.6,1.4,10.6,0.105,11.5,1.5,1.1,2.2,18.6,2.7,0.144,-1.1,8.6,1.0,15.0,1.8,12.5,13.6,0.488,19.0,1.5,3.7,0.092,79
Cartier Martin,SF,27,WAS,17,2,23.0,3.5,7.9,0.44,1.7,4.4,0.387,1.8,3.5,0.508,0.549,0.6,1.1,0.579,0.7,2.7,3.4,0.6,0.6,0.1,0.8,2.1,9.3,0.56,4.2,0.4,-1.6,-2.5,13.4,0.2,0.142,0.9,3.4,0.5,12.8,1.5,8.4,8.4,0.555,17.8,0.0,0.7,0.09,65
Kenyon Martin,PF,34,LAC,42,0,22.4,2.3,5.2,0.441,0.1,0.3,0.231,2.2,4.9,0.454,0.448,0.5,1.3,0.37,1.2,3.1,4.3,0.4,1.0,1.0,0.8,2.5,5.2,0.059,2.9,3.8,-1.5,2.5,16.9,1.2,0.245,-4.0,6.1,-0.3,9.9,2.5,11.6,11.5,0.445,13.5,0.1,0.9,0.048,69
Kevin Martin,SG,28,HOU,40,40,31.6,5.6,13.4,0.413,2.0,5.6,0.347,3.6,7.8,0.462,0.486,4.0,4.5,0.894,0.3,2.3,2.7,2.8,0.7,0.1,1.8,1.8,17.1,0.419,14.5,0.2,0.2,-2.5,8.6,0.6,0.333,2.7,1.2,2.7,16.5,1.2,10.2,4.9,0.554,24.7,0.7,3.3,0.125,79
Roger Mason,SG,31,WAS,52,0,13.4,2.0,5.0,0.399,1.1,3.0,0.383,0.8,2.0,0.423,0.514,0.4,0.5,0.778,0.1,1.2,1.3,0.9,0.3,0.1,0.6,0.6,5.5,0.597,11.0,0.6,-2.9,-3.3,10.1,0.2,0.105,0.4,1.1,0.6,12.1,1.0,10.6,5.6,0.53,19.4,-0.2,0.9,0.059,64
Wesley Matthews,SG,25,POR,66,53,33.8,4.8,11.6,0.412,2.0,5.1,0.383,2.8,6.5,0.434,0.496,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7,0.442,8.3,0.5,1.3,-0.6,9.0,1.4,0.224,1.9,2.9,3.4,14.1,2.3,8.0,5.9,0.539,18.7,1.9,4.8,0.104,78
Jason Maxiell,PF,28,DET,65,42,22.6,2.8,5.9,0.478,0.0,0.0,0.0,2.8,5.9,0.48,0.478,0.9,1.6,0.547,1.9,3.2,5.1,0.6,0.5,0.8,1.1,2.3,6.5,0.005,4.7,2.7,-2.5,0.2,17.4,1.3,0.277,-2.7,9.9,0.4,11.7,1.2,14.2,13.6,0.493,15.8,-0.2,1.7,0.057,72
Eric Maynor,PG,24,OKC,9,0,15.2,1.6,4.3,0.359,0.7,1.9,0.353,0.9,2.4,0.364,0.436,0.4,0.4,1.0,0.3,1.1,1.4,2.4,0.6,0.0,1.2,1.4,4.2,0.436,24.1,0.0,-4.0,-2.2,7.8,0.1,0.103,-1.8,2.7,0.0,9.1,1.9,21.3,5.4,0.466,17.1,-0.1,0.1,0.037,68
O.J. Mayo,SG,24,MEM,66,0,26.8,4.5,11.2,0.408,1.5,4.2,0.364,3.0,7.0,0.434,0.476,2.0,2.6,0.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,12.6,0.374,16.1,1.1,0.3,-0.4,12.1,2.2,0.234,0.7,1.9,1.3,14.7,2.1,13.3,6.9,0.513,23.9,1.0,3.5,0.094,79
Tracy McGrady,SF,32,ATL,52,0,16.1,1.9,4.4,0.437,0.3,0.6,0.455,1.7,3.8,0.434,0.47,1.1,1.6,0.675,0.4,2.5,3.0,2.1,0.3,0.3,1.0,0.7,5.3,0.143,20.8,1.4,-1.7,0.6,18.2,1.1,0.359,-2.4,3.3,0.5,13.6,1.0,16.5,10.8,0.51,18.0,0.1,1.6,0.094,72
Josh McRoberts,PF,24,LAL,50,6,14.4,1.1,2.4,0.475,0.1,0.1,0.429,1.1,2.2,0.477,0.487,0.5,0.7,0.639,1.2,2.2,3.4,1.0,0.3,0.4,0.6,1.5,2.8,0.059,10.5,1.8,-0.2,1.6,16.4,0.8,0.305,-1.8,9.9,0.6,10.9,1.1,18.8,13.3,0.516,10.5,0.3,1.4,0.095,67
Jodie Meeks,SG,24,PHI,66,50,24.9,2.9,7.1,0.409,1.5,4.0,0.365,1.4,3.0,0.468,0.513,1.2,1.3,0.906,0.3,2.2,2.4,0.8,0.6,0.0,0.4,1.2,8.4,0.57,5.0,0.1,-0.4,-0.8,9.8,2.0,0.182,0.4,1.1,2.1,11.5,1.3,5.4,5.4,0.551,15.2,0.7,4.1,0.12,69
C.J. Miles,SG,24,UTA,56,14,20.4,3.2,8.3,0.381,0.8,2.7,0.307,2.3,5.6,0.416,0.43,1.9,2.4,0.794,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1,0.323,9.6,1.3,-1.7,-1.5,9.0,0.8,0.292,-0.2,2.7,0.7,12.4,2.1,9.2,5.8,0.484,22.7,0.1,1.5,0.063,73
Andre Miller,SG,35,DEN,66,7,27.4,3.7,8.4,0.438,0.3,1.3,0.217,3.4,7.1,0.478,0.455,2.1,2.6,0.811,0.8,2.5,3.3,6.7,1.0,0.1,2.7,2.0,9.7,0.15,36.5,0.4,-0.8,-1.0,10.5,1.0,0.306,0.2,3.5,1.9,14.8,1.8,22.0,7.1,0.51,19.8,0.6,2.9,0.078,76
Mike Miller,SG,31,MIA,39,2,19.3,2.3,5.4,0.435,1.4,3.0,0.453,1.0,2.4,0.413,0.562,0.1,0.1,0.4,0.6,2.7,3.3,1.1,0.4,0.2,0.8,1.5,6.1,0.56,8.7,0.6,-0.6,-0.7,16.2,1.0,0.024,0.1,3.6,0.8,11.4,1.0,12.4,10.2,0.561,14.9,0.3,1.8,0.113,65
Paul Millsap,PF,26,UTA,64,62,32.8,6.7,13.5,0.495,0.1,0.5,0.226,6.5,13.0,0.505,0.499,3.2,4.0,0.792,2.8,6.0,8.8,2.3,1.8,0.8,1.8,3.5,16.6,0.036,12.4,2.0,5.0,2.1,21.2,2.9,0.296,2.9,9.7,4.9,21.8,2.9,10.3,15.4,0.545,23.2,3.7,7.8,0.179,83
Nazr Mohammed,C,34,OKC,63,1,11.0,1.3,2.7,0.467,0.0,0.0,0.0,1.3,2.7,0.47,0.467,0.2,0.4,0.565,0.9,1.8,2.7,0.2,0.3,0.6,0.4,1.6,2.7,0.006,3.1,3.9,-2.2,0.9,17.1,1.0,0.136,-3.1,10.4,0.3,11.0,1.5,12.7,14.0,0.477,13.4,0.0,1.3,0.09,62
Greg Monroe,C,21,DET,66,66,31.5,6.2,11.8,0.521,0.0,0.0,0.0,6.2,11.8,0.522,0.521,3.0,4.1,0.739,3.6,6.0,9.7,2.3,1.3,0.7,2.4,2.7,15.4,0.001,14.0,1.7,3.8,1.4,23.6,2.7,0.348,2.4,13.3,4.3,22.0,2.1,15.2,18.3,0.563,23.6,3.1,7.0,0.161,80
Darius Morris,PG,21,LAL,19,0,8.9,0.9,2.2,0.429,0.2,0.5,0.444,0.7,1.7,0.424,0.476,0.3,0.5,0.667,0.1,0.7,0.8,1.1,0.1,0.0,1.0,0.8,2.4,0.214,19.1,0.0,-8.1,-2.5,8.8,0.1,0.214,-5.6,1.4,-0.2,5.2,0.6,29.2,5.3,0.5,17.6,-0.3,-0.2,-0.045,61
Marcus Morris,PF,22,HOU,17,0,7.4,0.9,3.2,0.296,0.1,1.0,0.118,0.8,2.2,0.378,0.315,0.4,0.5,0.75,0.3,0.6,0.9,0.2,0.1,0.1,0.2,0.7,2.4,0.315,3.7,1.2,-10.0,-3.5,10.2,0.1,0.148,-6.5,4.6,-0.3,3.8,0.8,6.5,7.4,0.348,22.2,-0.3,-0.2,-0.083,68
Markieff Morris,PF,22,PHO,63,7,19.5,2.8,6.9,0.399,0.7,2.0,0.347,2.1,5.0,0.42,0.448,1.2,1.7,0.717,1.1,3.3,4.4,1.0,0.7,0.7,1.1,2.8,7.4,0.284,8.2,2.5,-0.6,1.0,19.1,1.4,0.243,-1.6,6.4,0.1,12.1,1.7,12.7,12.8,0.484,20.4,0.4,1.5,0.059,67
Anthony Morrow,SG,26,NJN,62,18,26.4,4.4,10.6,0.413,1.7,4.6,0.371,2.7,6.0,0.446,0.494,1.6,1.7,0.933,0.5,1.5,2.0,1.0,0.7,0.1,1.1,1.4,12.0,0.435,6.8,0.4,-3.0,-3.4,7.0,0.0,0.158,0.4,2.1,1.7,13.1,1.5,9.0,4.5,0.531,21.6,-0.4,1.7,0.051,69
Timofey Mozgov,C,25,DEN,44,35,15.6,2.3,4.3,0.526,0.0,0.0,,2.3,4.3,0.526,0.526,0.9,1.3,0.684,1.2,2.9,4.1,0.5,0.3,1.0,1.2,2.0,5.4,0.0,4.9,4.8,-1.6,1.5,20.8,0.8,0.3,-3.0,9.3,0.3,13.2,1.1,19.8,15.2,0.556,17.4,0.1,1.1,0.074,71
Byron Mullens,C,22,CHA,65,25,22.5,3.9,9.1,0.425,0.2,0.8,0.235,3.7,8.3,0.443,0.435,1.4,1.7,0.821,1.5,3.6,5.0,0.9,0.3,0.8,1.1,2.1,9.3,0.086,7.5,2.6,-5.0,-1.7,18.8,0.6,0.19,-3.3,7.3,-0.4,13.0,0.8,10.4,12.8,0.473,22.5,-1.1,0.2,0.007,69
Steve Nash,PG,37,PHO,62,62,31.6,4.8,9.0,0.532,0.9,2.3,0.39,3.9,6.7,0.58,0.581,2.0,2.3,0.894,0.4,2.6,3.0,10.7,0.6,0.1,3.7,0.9,12.5,0.254,53.1,0.3,-0.5,-3.5,9.1,0.6,0.256,2.9,1.5,5.2,20.3,1.0,27.1,5.3,0.625,19.6,0.7,5.9,0.144,76
Gary Neal,SG,27,SAS,56,7,21.5,3.8,8.7,0.436,1.5,3.5,0.419,2.3,5.1,0.448,0.522,0.9,1.1,0.781,0.2,1.9,2.1,2.1,0.5,0.0,1.1,1.3,9.9,0.407,15.1,0.1,-0.5,-1.8,9.9,0.9,0.132,1.3,1.2,1.6,14.2,1.2,10.5,5.6,0.542,21.7,0.5,2.5,0.101,71
Jameer Nelson,PG,29,ORL,57,57,29.9,4.5,10.6,0.427,1.5,4.1,0.377,3.0,6.6,0.459,0.499,1.2,1.5,0.807,0.5,2.7,3.2,5.7,0.7,0.1,2.4,2.3,11.9,0.381,34.0,0.2,-0.2,-1.5,10.4,1.2,0.145,1.4,1.9,2.3,14.6,1.2,17.3,6.1,0.524,21.4,0.8,3.5,0.099,76
Joakim Noah,C,26,CHI,64,64,30.4,3.9,7.7,0.508,0.0,0.0,0.0,3.9,7.6,0.509,0.508,2.4,3.2,0.748,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5,10.2,0.002,12.7,3.4,5.8,4.0,21.8,4.2,0.42,1.8,14.1,4.9,19.6,1.1,13.7,18.0,0.561,15.8,3.8,9.0,0.223,82
Steve Novak,PF,28,NYK,54,0,18.9,3.0,6.2,0.478,2.5,5.2,0.472,0.5,1.0,0.509,0.675,0.4,0.5,0.846,0.2,1.8,1.9,0.2,0.3,0.2,0.4,1.1,8.8,0.837,2.0,0.7,1.1,-2.7,10.9,0.9,0.077,3.7,1.0,2.9,15.9,0.8,5.7,5.9,0.684,16.2,0.8,3.9,0.181,64
Dirk Nowitzki,PF,33,DAL,62,62,33.5,7.6,16.7,0.457,1.3,3.4,0.368,6.4,13.3,0.481,0.495,5.1,5.7,0.896,0.7,6.0,6.7,2.2,0.7,0.5,1.9,2.1,21.6,0.205,12.6,1.2,1.8,-0.5,19.9,2.6,0.343,2.3,2.5,5.0,21.7,1.1,9.0,11.3,0.564,29.2,2.0,7.6,0.175,84
Lamar Odom,SF,32,DAL,50,4,20.5,2.5,7.0,0.352,0.6,2.2,0.252,1.9,4.8,0.399,0.393,1.2,2.0,0.592,0.7,3.4,4.2,1.7,0.4,0.4,1.0,1.9,6.6,0.318,12.9,1.4,-3.1,0.5,18.7,1.2,0.281,-3.6,4.0,-0.9,9.2,1.0,11.7,11.4,0.423,20.1,-0.3,0.3,0.014,72
Emeka Okafor,C,29,NOH,27,27,28.9,4.2,7.9,0.533,0.0,0.0,,4.2,7.9,0.533,0.533,1.4,2.7,0.514,2.6,5.3,7.9,0.9,0.6,1.0,1.4,2.7,9.9,0.0,5.3,2.8,-0.6,0.8,21.4,0.9,0.346,-1.5,10.8,0.8,15.1,1.1,13.0,16.2,0.539,17.2,0.3,1.7,0.103,78
Daniel Orton,PF,21,ORL,16,2,11.7,1.1,1.9,0.567,0.0,0.1,0.0,1.1,1.8,0.586,0.567,0.7,1.6,0.44,1.2,1.3,2.4,0.3,0.5,0.6,0.4,1.9,2.8,0.033,4.3,3.8,1.2,2.7,12.5,0.3,0.833,-1.5,11.6,0.2,12.7,2.3,14.6,12.0,0.549,12.0,0.2,0.5,0.129,62
Travis Outlaw,SF,27,SAC,39,5,12.8,1.5,4.5,0.343,0.4,1.5,0.267,1.1,2.9,0.383,0.389,0.8,1.2,0.674,0.5,1.1,1.6,0.4,0.5,0.5,0.5,0.9,4.3,0.343,4.8,3.1,-4.7,-1.2,9.7,0.2,0.263,-3.5,4.0,-0.3,9.6,1.9,9.3,6.7,0.428,18.7,-0.3,-0.1,-0.008,66
Zaza Pachulia,C,27,ATL,58,44,28.3,2.9,5.8,0.499,0.0,0.0,,2.9,5.8,0.499,0.499,2.0,2.7,0.741,2.7,5.2,7.9,1.4,0.9,0.5,1.4,3.0,7.8,0.0,7.4,1.4,1.4,2.3,21.5,2.8,0.466,-1.0,11.1,2.3,14.0,1.8,16.5,16.4,0.557,14.0,1.4,5.0,0.147,68
Jannero Pargo,PG,32,ATL,50,0,13.4,2.1,5.1,0.415,1.1,2.8,0.384,1.0,2.3,0.452,0.52,0.4,0.4,0.95,0.2,1.3,1.5,1.9,0.4,0.0,1.0,1.3,5.6,0.545,24.1,0.2,-1.1,-1.9,11.1,0.8,0.079,0.8,1.6,0.6,13.6,1.6,15.8,6.4,0.539,21.8,0.1,1.3,0.095,63
Tony Parker,PG,29,SAS,60,60,32.1,7.1,14.8,0.48,0.2,1.0,0.23,6.9,13.8,0.498,0.488,3.8,4.7,0.799,0.4,2.5,2.9,7.7,1.0,0.1,2.6,1.3,18.3,0.069,40.3,0.2,1.7,-1.5,8.7,1.6,0.319,3.2,1.3,5.5,22.0,1.5,13.1,5.1,0.539,27.7,1.8,7.1,0.177,90
Chandler Parsons,SF,23,HOU,63,57,28.6,3.9,8.7,0.452,1.0,2.8,0.337,3.0,5.9,0.507,0.506,0.7,1.2,0.551,1.4,3.3,4.8,2.1,1.2,0.5,1.3,2.3,9.5,0.324,11.7,1.2,1.7,1.2,13.6,1.8,0.142,0.5,5.7,1.6,13.3,2.1,12.2,9.6,0.513,16.7,1.7,3.4,0.09,76
Patrick Patterson,PF,22,HOU,64,1,23.2,3.5,8.0,0.44,0.0,0.0,0.0,3.5,7.9,0.443,0.44,0.6,0.9,0.702,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7,0.006,5.7,1.8,-2.9,-0.2,13.7,1.1,0.112,-2.7,8.7,0.5,11.5,1.0,8.4,11.2,0.457,17.9,-0.3,1.6,0.052,75
Chris Paul,PG,26,LAC,60,60,36.4,7.1,14.8,0.478,1.3,3.6,0.371,5.8,11.3,0.511,0.522,4.3,5.0,0.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,19.8,0.239,43.8,0.2,7.9,-0.1,9.4,2.3,0.339,8.0,2.3,10.4,27.0,3.8,10.8,5.8,0.581,24.3,5.4,12.7,0.278,94
Sasha Pavlovic,SF,28,BOS,45,7,11.7,1.1,2.8,0.391,0.4,1.3,0.293,0.7,1.6,0.471,0.457,0.1,0.2,0.375,0.1,1.5,1.6,0.4,0.4,0.3,0.4,1.2,2.7,0.453,5.3,2.2,-2.6,1.9,14.5,1.0,0.063,-4.5,0.9,-0.6,6.7,2.0,13.2,8.0,0.456,13.8,-0.1,0.4,0.039,57
Nikola Pekovic,C,26,MIN,47,35,26.9,5.4,9.7,0.564,0.0,0.0,,5.4,9.7,0.564,0.564,3.0,4.0,0.743,3.9,3.5,7.4,0.7,0.6,0.7,1.9,2.1,13.9,0.0,4.6,1.8,1.5,-0.6,14.6,0.9,0.412,2.1,15.8,3.6,21.4,1.2,14.0,15.2,0.607,21.9,1.1,4.5,0.17,78
Kendrick Perkins,C,27,OKC,65,65,26.8,2.0,4.0,0.489,0.0,0.0,,2.0,4.0,0.489,0.489,1.1,1.7,0.652,1.8,4.7,6.6,1.2,0.4,1.1,1.8,2.9,5.1,0.0,6.4,3.0,-0.6,2.1,18.8,2.1,0.427,-2.7,8.4,0.0,8.7,0.7,27.5,13.9,0.528,11.1,0.6,2.0,0.056,68
Johan Petro,C,26,NJN,59,10,15.6,1.8,4.4,0.419,0.0,0.0,1.0,1.8,4.4,0.417,0.421,0.5,0.6,0.838,1.2,2.6,3.8,0.8,0.4,0.4,0.6,2.1,4.2,0.004,8.2,1.9,-4.3,-0.3,20.3,0.6,0.142,-4.0,8.3,0.1,10.3,1.2,12.1,14.1,0.452,15.6,-0.5,0.7,0.034,63
Paul Pierce,SF,34,BOS,61,61,34.0,6.5,14.6,0.443,1.6,4.5,0.366,4.8,10.1,0.476,0.499,4.8,5.6,0.852,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,19.4,0.307,24.3,1.0,4.4,1.1,15.2,3.7,0.387,3.3,2.2,3.3,19.6,1.8,14.2,9.0,0.567,28.1,3.4,7.0,0.161,84
Mickael Pietrus,SG,29,BOS,42,6,21.9,2.5,6.4,0.385,1.5,4.3,0.335,1.0,2.1,0.489,0.498,0.5,0.7,0.645,0.4,2.7,3.1,0.6,0.5,0.2,0.8,1.9,6.9,0.674,4.4,0.8,-1.6,-0.3,13.7,1.4,0.115,-1.4,2.4,-0.2,8.5,1.2,10.4,8.3,0.509,16.5,0.1,1.2,0.063,66
Quincy Pondexter,SF,23,MEM,64,8,15.7,1.7,3.7,0.452,0.3,1.1,0.301,1.3,2.6,0.518,0.498,0.5,0.8,0.623,0.9,1.1,2.0,0.4,0.4,0.1,0.5,1.4,4.2,0.305,4.1,0.4,-1.9,-0.8,8.5,0.9,0.222,-1.1,6.3,0.9,9.4,1.4,10.3,7.3,0.517,13.2,0.0,1.7,0.082,68
A.J. Price,PG,25,IND,44,1,12.9,1.3,4.0,0.339,0.6,2.0,0.295,0.8,2.0,0.384,0.414,0.6,0.8,0.8,0.3,1.1,1.4,2.0,0.5,0.0,0.7,0.7,3.9,0.506,23.9,0.3,-1.9,-1.7,9.4,0.5,0.201,-0.2,2.6,0.2,11.5,1.9,14.5,6.0,0.454,17.7,0.0,0.7,0.063,69
Tayshaun Prince,SF,31,DET,63,63,33.1,5.3,12.7,0.421,0.6,1.7,0.356,4.7,11.0,0.431,0.444,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7,0.13,13.2,1.2,-2.2,-1.3,12.4,0.9,0.144,-1.0,4.0,1.2,12.8,0.7,8.0,8.0,0.47,20.4,-0.1,2.1,0.048,76
Joel Przybilla,C,32,POR,27,19,16.6,0.8,1.8,0.458,0.0,0.0,,0.8,1.8,0.458,0.458,0.4,0.7,0.611,1.1,4.0,5.1,0.2,0.1,0.6,0.8,2.4,2.0,0.0,1.9,2.8,-5.3,0.8,28.9,0.5,0.375,-6.1,7.4,-0.2,6.0,0.5,28.2,17.9,0.492,7.9,-0.4,0.3,0.034,54
Vladimir Radmanovic,SF,31,ATL,49,3,15.4,1.5,4.0,0.376,1.0,2.8,0.37,0.5,1.3,0.387,0.503,0.4,0.6,0.759,0.7,2.2,2.9,1.1,0.4,0.3,0.7,1.3,4.5,0.685,10.9,1.5,0.3,0.6,16.8,1.1,0.147,-0.3,5.3,0.5,11.7,1.5,14.3,11.1,0.524,15.2,0.4,1.6,0.103,59
Anthony Randolph,PF,22,MIN,34,5,15.2,2.8,5.9,0.47,0.0,0.0,0.0,2.8,5.9,0.472,0.47,1.9,2.5,0.762,1.2,2.4,3.6,0.6,0.4,1.0,1.2,1.6,7.4,0.005,6.6,4.8,-1.5,1.0,17.5,0.6,0.42,-2.6,9.0,0.5,17.6,1.3,14.4,13.2,0.532,23.8,0.1,1.1,0.099,70
Zach Randolph,PF,30,MEM,28,8,26.3,4.7,10.2,0.463,0.1,0.3,0.25,4.6,9.9,0.469,0.467,2.1,3.1,0.659,2.8,5.3,8.0,1.7,0.8,0.1,1.4,2.0,11.6,0.028,11.2,0.4,0.1,0.1,23.9,1.1,0.309,-0.1,12.1,1.0,17.9,1.5,11.0,17.9,0.5,22.4,0.4,2.1,0.135,84
J.J. Redick,SG,27,ORL,65,22,27.2,3.8,9.0,0.425,1.7,4.1,0.418,2.1,4.9,0.43,0.521,2.2,2.4,0.911,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4,11.6,0.459,16.2,0.3,0.3,-1.9,8.8,1.0,0.269,2.2,1.2,4.2,15.1,0.8,9.4,4.9,0.575,19.2,1.0,5.2,0.142,74
