player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Jarron Collins,C,26,UTA,50,38,19.2,1.3,3.1,0.414,0.0,0.0,0.0,1.3,3.1,0.417,0.414,1.7,2.4,0.697,1.1,2.1,3.3,1.2,0.2,0.1,0.7,2.9,4.3,0.006,9.8,0.5,-2.6,-0.7,14.2,0.3,0.758,-1.9,7.2,0.9,8.0,0.6,14.0,10.6,0.509,11.7,-0.2,1.1,0.057,73
Jason Collins,C,26,NJN,80,80,31.8,2.3,5.6,0.412,0.0,0.1,0.333,2.3,5.6,0.413,0.415,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4.0,6.4,0.013,6.7,2.3,-1.1,2.7,16.1,3.7,0.463,-3.8,7.1,0.2,8.6,1.5,14.4,11.5,0.471,11.7,0.6,3.9,0.073,73
Jason Collins,C,26,NJN,80,80,31.8,2.3,5.6,0.412,0.0,0.1,0.333,2.3,5.6,0.413,0.415,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4.0,6.4,0.013,6.7,2.3,-1.1,2.7,16.1,3.7,0.463,-3.8,7.1,0.2,8.6,1.5,14.4,11.5,0.471,11.7,0.6,3.9,0.073,69
Nick Collison,C,24,SEA,82,4,17.0,2.3,4.3,0.537,0.0,0.0,0.0,2.3,4.3,0.541,0.537,1.0,1.4,0.703,1.9,2.7,4.6,0.4,0.4,0.6,0.8,3.1,5.6,0.008,3.9,2.8,0.3,0.3,19.2,1.2,0.333,0.0,13.7,2.7,15.0,1.3,13.3,16.5,0.57,15.5,0.8,3.9,0.135,79
Brian Cook,C,24,LAL,72,0,15.1,2.4,5.9,0.417,1.1,2.8,0.392,1.4,3.1,0.439,0.509,0.4,0.5,0.757,0.9,2.1,3.0,0.5,0.3,0.4,0.4,1.9,6.4,0.472,5.7,1.8,-2.3,-2.6,15.8,0.5,0.088,0.3,6.6,1.5,14.1,1.1,6.2,11.2,0.522,19.4,-0.1,2.0,0.088,76
Jamal Crawford,SG,24,NYK,70,67,38.4,6.2,15.7,0.398,2.6,7.3,0.361,3.6,8.4,0.431,0.483,2.6,3.1,0.843,0.5,2.4,2.9,4.3,1.3,0.3,2.1,1.9,17.7,0.467,19.2,0.5,0.8,-1.8,7.5,1.1,0.197,2.5,1.4,3.1,15.2,1.8,11.0,4.4,0.521,22.8,1.9,4.2,0.075,82
Austin Croshere,PF,29,IND,73,22,25.0,2.6,6.8,0.378,0.6,2.4,0.259,2.0,4.4,0.443,0.424,3.1,3.5,0.883,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,8.9,0.35,9.5,0.7,-0.3,0.2,17.5,2.2,0.515,-0.5,6.8,1.8,13.5,1.4,14.6,12.2,0.531,18.7,0.8,4.1,0.107,77
Eddy Curry,C,22,CHI,63,60,28.7,6.2,11.6,0.538,0.0,0.0,,6.2,11.6,0.538,0.538,3.6,5.0,0.72,1.8,3.5,5.4,0.6,0.3,0.9,2.6,3.2,16.1,0.0,4.1,2.4,-1.9,0.0,13.6,2.8,0.43,-1.9,7.2,1.5,16.3,0.6,15.8,10.5,0.583,25.5,0.1,4.3,0.115,81
Samuel Dalembert,C,23,PHI,72,60,24.8,3.5,6.6,0.524,0.0,0.0,,3.5,6.6,0.524,0.524,1.2,2.1,0.601,2.6,4.9,7.5,0.5,0.6,1.7,1.6,3.3,8.2,0.0,3.3,5.3,-1.5,2.2,22.6,3.1,0.31,-3.7,11.6,0.8,14.4,1.3,17.4,17.1,0.543,16.3,0.2,3.9,0.104,80
Erick Dampier,C,29,DAL,59,56,27.3,3.4,6.2,0.55,0.0,0.1,0.0,3.4,6.2,0.555,0.55,2.3,3.9,0.605,3.1,5.4,8.5,0.9,0.3,1.4,1.7,3.5,9.2,0.008,4.9,3.7,0.8,1.5,21.7,2.3,0.621,-0.7,13.0,2.3,15.2,0.5,17.9,17.4,0.58,15.8,1.1,4.5,0.135,82
Antonio Daniels,PG,29,SEA,75,2,27.0,3.6,8.3,0.438,0.7,2.2,0.297,3.0,6.1,0.489,0.478,3.3,4.1,0.816,0.3,2.0,2.3,4.1,0.7,0.0,1.0,1.0,11.2,0.265,25.6,0.1,1.0,-2.0,9.0,0.5,0.488,3.0,1.2,6.3,18.0,1.4,9.3,5.1,0.557,19.0,1.5,6.8,0.16,79
Marquis Daniels,SG,24,DAL,60,17,23.5,3.7,8.4,0.437,0.1,0.6,0.2,3.6,7.8,0.454,0.443,1.6,2.2,0.737,1.5,2.2,3.6,2.1,1.4,0.2,1.4,2.1,9.1,0.069,14.6,0.7,0.9,1.2,10.0,1.9,0.264,-0.3,7.0,0.7,14.6,3.0,13.3,8.6,0.484,20.6,1.0,2.5,0.086,78
Antonio Davis,PF,36,CHI,72,62,25.6,2.7,5.8,0.461,0.0,0.0,,2.7,5.8,0.461,0.461,1.6,2.1,0.757,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2.0,7.0,0.0,7.1,1.7,-0.2,2.5,16.6,3.0,0.363,-2.7,9.3,0.9,11.1,0.8,16.5,13.0,0.516,14.1,0.9,3.9,0.101,75
Baron Davis,PG,25,GSW,28,19,35.3,6.4,16.0,0.401,2.6,7.8,0.341,3.8,8.3,0.457,0.483,4.0,5.3,0.755,0.6,3.3,3.9,8.3,1.8,0.4,3.3,2.6,19.5,0.483,40.8,0.7,3.7,-1.1,10.6,0.9,0.327,4.9,1.7,1.7,20.4,2.6,15.3,5.9,0.53,27.1,1.4,2.6,0.129,90
Dale Davis,C,35,IND,25,25,29.2,2.7,5.0,0.536,0.0,0.0,,2.7,5.0,0.536,0.536,1.5,2.4,0.623,3.6,5.2,8.9,1.0,0.8,1.3,0.9,3.3,6.9,0.0,5.7,3.5,3.0,3.0,21.1,1.2,0.488,0.0,15.1,1.4,15.7,1.4,13.2,18.1,0.566,11.5,0.9,2.6,0.168,77
Ricky Davis,SG,25,BOS,82,11,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0,0.173,15.5,0.8,-1.1,-1.4,7.8,1.7,0.337,0.3,2.9,2.5,15.0,1.7,14.6,5.4,0.547,23.4,0.6,4.2,0.074,85
Ricky Davis,SG,25,BOS,82,11,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0,0.173,15.5,0.8,-1.1,-1.4,7.8,1.7,0.337,0.3,2.9,2.5,15.0,1.7,14.6,5.4,0.547,23.4,0.6,4.2,0.074,82
Carlos Delfino,SG,22,DET,30,4,15.3,1.4,3.9,0.359,0.3,1.2,0.257,1.1,2.7,0.402,0.397,0.8,1.3,0.575,0.4,1.4,1.8,1.3,0.7,0.2,0.8,1.5,3.9,0.299,13.3,1.0,-2.3,1.2,10.6,0.8,0.342,-3.5,3.3,-0.3,8.6,2.6,14.6,7.0,0.431,16.1,0.0,0.5,0.048,73
Tony Delk,SG,31,ATL,56,1,23.9,4.4,10.6,0.416,1.3,3.6,0.356,3.1,6.9,0.447,0.477,1.8,2.4,0.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2,11.9,0.342,13.9,0.2,-2.3,-3.6,9.3,0.3,0.23,1.2,2.3,1.8,15.1,1.8,7.7,5.6,0.512,23.6,-0.1,2.1,0.074,72
Luol Deng,SF,19,CHI,61,45,27.3,4.6,10.6,0.434,0.5,1.9,0.265,4.1,8.7,0.472,0.458,2.0,2.7,0.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6,11.7,0.181,14.8,1.2,0.6,1.8,15.4,2.9,0.251,-1.2,6.2,0.1,14.2,1.5,14.1,10.8,0.496,22.4,1.1,3.0,0.086,80
Boris Diaw,SG,22,ATL,66,25,18.2,1.9,4.5,0.422,0.1,0.8,0.18,1.7,3.7,0.471,0.437,0.9,1.2,0.74,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8,0.17,19.5,1.2,-3.8,-1.0,11.8,0.4,0.262,-2.8,5.0,-0.3,10.0,1.6,21.0,8.2,0.479,15.5,-0.5,0.1,0.005,70
Boris Diaw,SG,22,ATL,66,25,18.2,1.9,4.5,0.422,0.1,0.8,0.18,1.7,3.7,0.471,0.437,0.9,1.2,0.74,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8,0.17,19.5,1.2,-3.8,-1.0,11.8,0.4,0.262,-2.8,5.0,-0.3,10.0,1.6,21.0,8.2,0.479,15.5,-0.5,0.1,0.005,82
Boris Diaw,SG,22,ATL,66,25,18.2,1.9,4.5,0.422,0.1,0.8,0.18,1.7,3.7,0.471,0.437,0.9,1.2,0.74,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8,0.17,19.5,1.2,-3.8,-1.0,11.8,0.4,0.262,-2.8,5.0,-0.3,10.0,1.6,21.0,8.2,0.479,15.5,-0.5,0.1,0.005,82
Dan Dickau,PG,26,NOH,67,46,31.0,4.6,11.2,0.408,1.3,3.6,0.347,3.3,7.6,0.437,0.464,2.8,3.4,0.836,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3.0,13.2,0.324,31.2,0.2,-0.2,-1.8,8.6,1.3,0.301,1.6,1.9,2.3,15.0,2.0,14.5,5.1,0.521,22.2,0.9,3.5,0.082,75
DeSagana Diop,C,23,CLE,39,0,7.8,0.5,1.8,0.29,0.0,0.1,0.0,0.5,1.7,0.299,0.29,0.0,0.1,0.0,0.8,1.0,1.8,0.4,0.2,0.7,0.3,1.4,1.0,0.029,7.1,6.6,-3.0,3.3,15.8,0.4,0.072,-6.4,11.3,-0.5,6.3,1.4,14.4,13.5,0.281,12.3,-0.1,0.0,-0.006,74
Juan Dixon,SG,26,WAS,63,4,16.7,3.0,7.1,0.416,0.8,2.3,0.327,2.2,4.8,0.46,0.47,1.4,1.5,0.897,0.5,1.4,1.9,1.8,0.7,0.1,1.1,1.6,8.0,0.329,18.4,0.3,-2.1,-2.6,9.6,0.7,0.217,0.4,3.3,1.3,15.2,2.1,12.2,6.3,0.518,23.1,0.0,2.0,0.089,78
Michael Doleac,C,27,MIA,80,8,14.7,1.9,4.1,0.447,0.0,0.0,0.0,1.9,4.1,0.45,0.447,0.3,0.5,0.61,0.9,2.3,3.2,0.6,0.3,0.3,0.5,2.0,4.0,0.006,6.2,1.4,-3.4,0.1,17.7,1.6,0.124,-3.5,7.7,0.2,9.7,1.0,9.3,12.9,0.46,15.3,-0.4,1.9,0.076,74
Keyon Dooling,PG,24,MIA,74,0,16.0,1.9,4.7,0.403,0.3,1.0,0.253,1.6,3.6,0.444,0.43,1.1,1.5,0.78,0.1,1.1,1.2,1.8,0.5,0.1,0.9,1.6,5.2,0.217,17.0,0.7,-3.7,-1.1,7.5,1.3,0.316,-2.6,1.1,0.2,10.1,1.7,14.2,4.4,0.486,18.0,-0.5,1.5,0.061,74
Chris Duhon,PG,22,CHI,82,73,26.5,2.1,6.0,0.352,1.1,3.2,0.355,1.0,2.7,0.35,0.449,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1.0,0.0,1.5,2.5,5.9,0.543,28.6,0.1,-0.5,0.8,9.7,3.3,0.137,-1.2,1.2,0.8,9.8,2.0,18.7,5.5,0.471,13.1,0.8,4.1,0.09,79
Tim Duncan,PF,28,SAS,66,66,33.4,7.8,15.8,0.496,0.0,0.1,0.333,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8.0,11.1,2.7,0.7,2.6,1.9,2.2,20.3,0.009,16.1,5.7,6.4,4.5,28.2,5.7,0.437,1.9,10.7,5.5,27.0,1.1,9.3,19.4,0.54,28.9,4.7,11.2,0.245,99
Mike Dunleavy,SF,24,GSW,79,79,32.5,5.2,11.5,0.451,1.4,3.5,0.388,3.8,8.0,0.479,0.51,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1.0,0.3,1.7,2.5,13.4,0.305,13.1,0.7,0.3,0.1,15.0,2.2,0.19,0.2,3.9,2.7,14.5,1.6,11.9,9.2,0.539,19.1,1.5,4.9,0.091,78
Ronald Dupree,SF,24,DET,47,0,10.0,1.3,2.7,0.48,0.0,0.0,0.5,1.3,2.7,0.48,0.484,0.6,1.0,0.617,0.7,1.3,2.0,0.5,0.1,0.2,0.5,1.3,3.2,0.016,8.7,1.6,-2.9,0.0,15.0,0.7,0.37,-2.9,8.5,0.4,11.8,0.8,13.0,11.8,0.515,16.9,-0.1,1.0,0.104,68
John Edwards,C,23,IND,25,1,5.6,0.4,1.2,0.367,0.0,0.0,,0.4,1.2,0.367,0.367,0.3,0.6,0.5,0.3,0.4,0.8,0.1,0.1,0.2,0.3,0.5,1.2,0.0,3.7,2.2,-7.0,-0.1,9.3,0.1,0.467,-6.9,7.0,-0.2,5.1,1.2,18.1,8.2,0.401,15.2,-0.2,-0.1,-0.035,61
Howard Eisley,PG,32,UTA,74,1,19.3,2.2,5.5,0.398,0.4,1.4,0.262,1.8,4.1,0.444,0.431,0.9,1.1,0.795,0.2,1.0,1.2,3.4,0.6,0.1,1.5,2.1,5.6,0.254,29.1,0.5,-5.3,-3.0,6.7,0.4,0.205,-2.2,1.3,-0.4,9.3,1.7,20.1,3.9,0.47,17.8,-1.2,0.0,0.0,73
Francisco Elson,C,28,DEN,67,11,14.0,1.5,3.2,0.468,0.0,0.0,0.333,1.5,3.2,0.469,0.47,0.7,1.2,0.57,0.9,2.1,3.0,0.5,0.5,0.6,0.6,1.9,3.7,0.014,5.5,3.3,-1.7,1.8,17.1,1.4,0.366,-3.6,7.5,0.2,10.7,1.9,13.8,12.3,0.494,13.8,0.1,1.6,0.081,72
Melvin Ely,PF,26,CHA,79,17,20.9,2.9,6.7,0.432,0.0,0.0,,2.9,6.7,0.432,0.432,1.5,2.7,0.575,1.8,2.3,4.1,1.0,0.4,0.9,1.5,2.5,7.3,0.0,7.6,3.1,-3.3,0.3,13.5,1.2,0.403,-3.7,9.3,-1.1,10.5,1.0,15.7,11.3,0.465,19.7,-0.6,0.1,0.004,75
Maurice Evans,SG,26,SAC,65,11,19.0,2.5,5.7,0.442,0.4,1.3,0.329,2.1,4.5,0.474,0.479,0.9,1.2,0.756,1.4,1.7,3.1,0.7,0.6,0.1,0.5,1.6,6.4,0.22,5.4,0.5,-2.6,-1.8,10.2,0.6,0.209,-0.8,8.0,1.5,12.1,1.5,7.7,9.1,0.511,15.9,-0.2,2.1,0.081,74
Reggie Evans,PF,24,SEA,79,79,23.8,1.7,3.5,0.476,0.0,0.0,0.0,1.7,3.5,0.48,0.476,1.6,3.0,0.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9,0.007,4.7,0.6,-0.2,1.1,31.2,2.3,0.851,-1.3,16.6,1.5,13.0,1.7,21.6,23.9,0.512,11.8,0.9,3.8,0.096,74
Michael Finley,SG,31,DAL,64,64,36.8,6.0,14.2,0.427,1.8,4.5,0.407,4.2,9.7,0.436,0.491,1.8,2.1,0.831,0.7,3.4,4.1,2.6,0.8,0.3,0.9,1.9,15.7,0.314,11.7,0.6,1.0,-0.7,10.1,1.9,0.15,1.7,2.2,3.6,14.3,1.1,5.8,6.2,0.519,19.5,1.8,5.5,0.112,81
Derek Fisher,PG,30,GSW,74,32,30.0,4.0,10.2,0.393,1.5,3.9,0.371,2.6,6.3,0.407,0.465,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1.0,0.1,1.7,2.4,11.9,0.385,21.6,0.1,-1.0,-1.3,9.2,1.4,0.269,0.3,1.8,2.3,13.4,1.8,13.3,5.3,0.519,19.4,0.6,3.7,0.08,80
Marcus Fizer,PF,26,MIL,54,0,16.7,2.5,5.4,0.455,0.0,0.1,0.0,2.5,5.3,0.465,0.455,1.3,1.9,0.68,0.5,2.7,3.2,1.2,0.5,0.2,1.2,1.8,6.2,0.021,11.8,1.1,-3.5,-0.2,19.2,0.7,0.353,-3.4,3.7,-0.2,11.6,1.5,15.7,11.4,0.498,20.2,-0.3,0.4,0.023,74
Danny Fortson,C,28,SEA,62,0,16.9,1.9,3.6,0.522,0.0,0.0,,1.9,3.6,0.522,0.522,3.7,4.2,0.88,2.5,3.1,5.6,0.1,0.2,0.1,1.5,4.3,7.5,0.0,1.2,0.5,-2.9,-3.6,22.2,0.7,1.142,0.7,18.4,3.6,17.0,0.8,21.1,20.3,0.682,19.0,-0.2,4.3,0.197,75
Jeff Foster,C,28,IND,61,43,26.1,2.8,5.3,0.519,0.0,0.1,0.0,2.8,5.2,0.527,0.519,1.5,2.3,0.634,3.4,5.7,9.0,0.7,0.8,0.2,0.9,3.0,7.0,0.015,4.8,0.6,0.6,0.9,25.4,2.5,0.438,-0.4,15.6,2.9,15.4,1.6,12.5,20.6,0.551,13.3,1.0,5.4,0.162,76
Adonal Foyle,C,29,GSW,78,50,21.8,2.0,4.0,0.502,0.0,0.0,,2.0,4.0,0.502,0.502,0.5,0.9,0.556,2.1,3.4,5.5,0.7,0.3,2.0,0.7,2.6,4.5,0.0,4.9,6.7,0.4,3.8,17.7,2.2,0.232,-3.4,10.1,1.2,12.7,0.8,14.5,13.7,0.514,10.4,1.0,3.4,0.096,75
Richie Frahm,SG,27,POR,43,0,11.6,1.3,3.3,0.4,0.7,1.9,0.388,0.6,1.4,0.417,0.511,0.5,0.6,0.84,0.4,1.0,1.4,0.7,0.3,0.1,0.3,0.8,3.8,0.571,9.7,0.6,-1.5,-2.0,9.8,0.3,0.179,0.5,4.1,0.7,12.4,1.6,8.5,7.1,0.543,15.2,0.1,1.0,0.097,70
Steve Francis,PG,27,ORL,78,78,38.2,7.2,17.1,0.423,0.5,1.6,0.299,6.7,15.4,0.436,0.438,6.4,7.8,0.823,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3,0.095,31.6,0.7,2.2,-0.2,12.0,2.3,0.456,2.4,4.8,3.9,18.9,1.9,16.6,8.5,0.521,28.0,3.2,6.2,0.1,86
Dan Gadzuric,C,26,MIL,81,81,22.0,3.0,5.6,0.539,0.0,0.0,,3.0,5.6,0.539,0.539,1.3,2.5,0.538,3.2,5.1,8.3,0.4,0.6,1.3,1.0,2.8,7.3,0.0,2.7,4.4,-0.1,0.8,27.4,2.4,0.441,-0.8,17.0,2.8,18.1,1.4,13.1,22.2,0.551,15.8,0.9,5.2,0.14,76
Reece Gaines,PG,24,MIL,11,0,7.2,0.6,2.1,0.304,0.1,0.2,0.5,0.5,1.9,0.286,0.326,0.0,0.0,,0.1,0.2,0.3,0.4,0.2,0.1,0.3,0.5,1.4,0.087,7.7,0.9,-9.2,-2.2,3.0,0.0,0.0,-7.0,1.5,-0.2,1.9,1.3,11.5,2.2,0.326,15.0,-0.1,-0.2,-0.104,60
Kevin Garnett,PF,28,MIN,82,82,38.1,8.3,16.6,0.502,0.1,0.3,0.24,8.3,16.3,0.507,0.504,5.4,6.7,0.811,3.0,10.5,13.5,5.7,1.5,1.4,2.7,2.5,22.2,0.018,27.1,2.6,9.7,4.4,30.2,6.0,0.404,5.3,9.5,10.1,28.2,2.1,12.2,20.3,0.567,27.1,9.3,16.1,0.248,99
Pat Garrity,PF,28,ORL,71,0,13.5,1.7,4.3,0.402,0.7,2.1,0.333,1.0,2.2,0.465,0.482,0.4,0.5,0.879,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6,0.48,4.9,0.7,-4.0,-2.4,11.9,0.5,0.108,-1.5,2.5,0.5,9.1,1.0,8.6,7.3,0.505,16.0,-0.5,1.1,0.054,71
Pau Gasol,PF,24,MEM,56,53,32.0,6.4,12.4,0.514,0.0,0.1,0.167,6.4,12.3,0.517,0.514,5.0,6.6,0.768,2.3,5.0,7.3,2.4,0.7,1.7,2.4,2.6,17.8,0.009,14.7,4.1,3.8,2.2,18.7,2.8,0.528,1.6,8.7,4.1,22.5,1.1,13.8,13.7,0.582,26.2,2.6,6.8,0.184,89
Devean George,SF,27,LAL,15,3,20.4,2.5,6.9,0.356,1.4,3.9,0.362,1.1,3.1,0.348,0.457,1.0,1.3,0.75,0.9,2.7,3.5,0.9,0.5,0.1,0.8,2.1,7.3,0.558,7.5,0.5,-3.2,-2.4,14.6,0.1,0.192,-0.7,4.8,0.2,10.7,1.4,9.6,9.8,0.488,18.4,-0.1,0.3,0.041,75
Eddie Gill,PG,26,IND,73,3,14.0,1.1,3.3,0.335,0.5,1.6,0.308,0.6,1.7,0.36,0.409,1.0,1.1,0.877,0.2,1.3,1.5,1.1,0.8,0.1,0.8,1.4,3.7,0.483,13.8,0.4,-1.3,0.9,11.0,1.4,0.335,-2.2,1.9,-0.3,9.5,3.2,17.8,6.5,0.484,15.8,0.2,1.1,0.053,69
Manu Ginobili,SG,27,SAS,74,74,29.6,5.0,10.5,0.471,1.3,3.5,0.376,3.6,7.1,0.517,0.533,4.8,6.0,0.803,1.0,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16.0,0.331,23.0,0.9,7.0,2.2,13.6,4.6,0.567,4.8,4.0,6.4,22.3,2.9,15.0,8.8,0.609,24.3,5.0,11.0,0.24,88
Gordan Giricek,SG,27,UTA,81,44,20.5,3.5,7.8,0.448,0.5,1.3,0.362,3.0,6.5,0.465,0.478,1.4,1.7,0.81,0.3,1.9,2.2,1.7,0.6,0.1,1.1,1.9,8.8,0.166,15.2,0.6,-2.8,-2.0,12.1,0.7,0.217,-0.8,1.8,1.1,12.9,1.5,11.5,6.8,0.516,21.7,-0.3,1.8,0.053,74
Drew Gooden,PF,23,CLE,82,80,30.8,5.7,11.5,0.492,0.1,0.3,0.179,5.6,11.2,0.502,0.495,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4,0.03,9.1,2.2,0.9,0.7,26.1,3.8,0.329,0.2,9.5,4.7,19.7,1.6,11.0,17.6,0.548,21.7,1.8,8.5,0.163,81
Ben Gordon,SG,21,CHI,82,3,24.4,5.3,12.9,0.411,1.6,4.0,0.405,3.7,8.8,0.414,0.474,2.8,3.3,0.863,0.7,2.0,2.6,2.0,0.6,0.1,2.3,2.7,15.1,0.313,16.3,0.4,-0.6,-1.3,8.9,2.7,0.256,0.7,3.1,0.8,14.9,1.4,13.7,6.0,0.526,30.4,0.7,3.5,0.084,83
Brian Grant,C,32,LAL,69,8,16.5,1.5,3.0,0.493,0.0,0.0,,1.5,3.0,0.493,0.493,0.8,1.1,0.722,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8,0.0,4.7,1.5,-2.6,-0.4,15.4,0.4,0.378,-2.2,10.1,1.2,10.0,1.1,15.0,12.8,0.539,11.4,-0.2,1.6,0.068,75
Willie Green,SG,23,PHI,57,21,18.7,2.7,7.4,0.366,0.5,1.8,0.286,2.2,5.6,0.393,0.402,1.7,2.2,0.776,0.4,1.9,2.3,1.8,0.6,0.1,1.3,2.1,7.7,0.248,15.7,0.4,-5.3,-1.5,11.9,1.1,0.296,-3.8,2.3,-0.9,9.6,1.6,13.6,7.0,0.457,23.0,-0.9,0.1,0.007,72
Adrian Griffin,SF,30,CHI,69,1,9.7,0.8,2.3,0.36,0.0,0.1,0.222,0.8,2.2,0.368,0.366,0.5,0.6,0.75,0.8,1.4,2.1,0.8,0.6,0.1,0.4,1.1,2.2,0.056,12.6,0.4,0.3,3.6,15.7,1.4,0.273,-3.2,8.8,-0.1,10.7,3.3,14.3,12.2,0.419,14.1,0.4,1.3,0.095,76
Eddie Griffin,PF,22,MIN,70,0,21.3,2.9,7.5,0.387,1.0,2.9,0.328,1.9,4.5,0.425,0.451,0.8,1.1,0.718,1.8,4.6,6.5,0.8,0.3,1.7,0.8,1.7,7.5,0.391,5.6,5.7,-0.1,1.3,23.8,2.4,0.149,-1.4,10.3,0.8,15.9,0.8,9.0,17.3,0.474,19.0,0.7,3.2,0.102,77
Richard Hamilton,SG,26,DET,76,76,38.5,6.7,15.3,0.44,0.5,1.6,0.305,6.2,13.7,0.455,0.455,4.8,5.6,0.858,1.0,2.9,3.9,4.9,1.0,0.2,2.9,3.1,18.7,0.102,23.5,0.3,0.4,-0.5,8.8,3.5,0.37,0.9,3.0,3.9,16.0,1.4,13.9,5.9,0.528,25.1,1.8,7.4,0.121,89
Zendon Hamilton,C,29,MIL,16,0,9.9,0.7,2.0,0.344,0.0,0.0,,0.7,2.0,0.344,0.344,1.8,3.0,0.604,1.1,1.5,2.6,0.4,0.3,0.1,0.8,1.6,3.2,0.0,5.5,0.9,-4.4,-1.0,17.9,0.1,1.5,-3.4,13.2,0.0,10.4,1.7,18.4,15.5,0.48,18.6,-0.1,0.1,0.038,68
Matt Harpring,SF,28,UTA,78,55,33.1,5.4,11.0,0.489,0.1,0.6,0.209,5.2,10.4,0.504,0.494,3.1,4.0,0.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14.0,0.05,9.9,0.5,0.7,-0.7,14.0,1.2,0.368,1.4,9.2,4.2,15.5,1.5,11.8,11.5,0.549,20.1,1.8,5.5,0.102,81
Al Harrington,SF,24,ATL,66,66,38.6,6.9,14.9,0.459,0.2,1.1,0.216,6.6,13.8,0.479,0.468,3.6,5.3,0.672,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5,0.075,14.5,0.5,-1.3,-0.8,15.2,1.0,0.356,-0.5,6.3,0.6,14.4,1.8,15.2,10.5,0.508,23.6,0.4,1.6,0.03,81
Othella Harrington,PF,31,CHI,70,28,18.2,3.1,6.1,0.512,0.0,0.0,,3.1,6.1,0.512,0.512,1.8,2.5,0.718,1.5,2.7,4.2,0.8,0.3,0.3,1.2,2.7,8.0,0.0,8.0,1.1,-0.8,0.7,16.3,2.1,0.417,-1.5,9.4,1.5,14.5,1.0,14.3,12.8,0.559,20.6,0.4,3.6,0.135,76
Devin Harris,PG,21,DAL,76,19,15.4,2.1,4.8,0.429,0.6,1.7,0.336,1.5,3.1,0.481,0.489,1.0,1.4,0.757,0.4,1.0,1.3,2.2,1.0,0.3,1.1,1.8,5.7,0.358,22.5,1.2,1.1,0.3,6.9,1.6,0.281,0.9,2.7,1.1,14.7,3.4,16.6,4.9,0.53,18.8,0.9,2.7,0.111,76
David Harrison,C,22,IND,43,14,17.7,2.5,4.3,0.576,0.0,0.0,,2.5,4.3,0.576,0.576,1.2,2.1,0.571,1.1,2.0,3.1,0.3,0.4,1.3,1.2,3.1,6.1,0.0,3.2,5.5,-1.3,1.9,13.4,1.1,0.495,-3.2,7.7,0.3,12.9,1.2,19.1,10.6,0.589,17.5,0.1,1.4,0.09,71
Jason Hart,PG,26,CHA,74,27,25.5,3.5,7.7,0.449,0.5,1.3,0.368,3.0,6.5,0.464,0.479,2.1,2.7,0.785,0.2,2.5,2.7,5.0,1.3,0.2,1.4,2.3,9.5,0.166,32.0,0.6,0.8,-0.4,11.8,1.7,0.349,1.2,1.0,3.1,16.9,2.7,13.4,6.1,0.534,17.9,1.3,4.8,0.121,75
