player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
DeMarre Carroll,SF,26,UTA,66,12,16.8,2.3,4.9,0.46,0.3,1.1,0.286,2.0,3.8,0.508,0.491,1.1,1.5,0.765,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,6.0,0.216,8.7,1.7,2.0,0.7,10.8,1.1,0.302,1.4,9.1,2.0,15.5,2.8,8.5,9.9,0.535,16.4,1.1,3.1,0.134,64
Matt Carroll,SG,32,CHA,1,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,23.4,0.0,-15.4,-7.8,0.0,0.0,,-7.6,0.0,0.0,2.9,0.0,,0.0,,0.0,0.0,0.0,0.029,57
Vince Carter,SF,36,DAL,81,3,25.8,4.6,10.6,0.435,2.0,4.9,0.406,2.6,5.6,0.461,0.53,2.2,2.8,0.816,0.7,3.4,4.1,2.4,0.9,0.5,1.3,2.8,13.4,0.467,15.0,1.6,2.9,-0.4,14.4,2.0,0.261,3.3,3.1,3.9,17.8,1.8,10.0,8.9,0.571,23.1,2.6,6.0,0.137,78
Omri Casspi,SF,24,CLE,43,1,11.7,1.5,3.7,0.394,0.6,1.8,0.329,0.9,2.0,0.452,0.472,0.5,1.0,0.537,0.5,2.2,2.7,0.7,0.6,0.3,0.5,1.0,4.0,0.475,8.8,1.9,-1.7,0.1,22.7,0.6,0.256,-1.8,4.4,0.1,12.9,2.6,11.0,13.1,0.486,17.7,0.0,0.7,0.064,66
Mario Chalmers,PG,26,MIA,77,77,26.9,2.9,6.9,0.429,1.6,3.9,0.409,1.4,3.0,0.456,0.545,1.2,1.5,0.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,8.6,0.569,19.4,0.5,1.1,-0.2,8.6,2.5,0.212,1.3,1.2,2.6,13.3,3.0,17.1,5.1,0.576,16.1,1.6,5.2,0.12,75
Tyson Chandler,C,30,NYK,66,66,32.8,3.9,6.1,0.638,0.0,0.0,,3.9,6.1,0.638,0.638,2.7,3.9,0.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,0.0,4.5,3.0,3.5,1.8,24.3,2.6,0.645,1.7,14.1,6.7,18.9,1.0,14.5,19.0,0.671,13.0,3.0,9.3,0.207,77
Wilson Chandler,PF,25,DEN,43,8,25.1,4.9,10.6,0.462,1.2,2.9,0.413,3.7,7.7,0.48,0.519,2.0,2.6,0.793,1.0,4.0,5.1,1.3,1.0,0.3,1.4,2.8,13.0,0.277,8.3,0.9,0.7,-0.5,17.6,1.3,0.244,1.2,4.8,1.8,16.6,2.1,10.6,11.3,0.556,22.7,0.7,3.1,0.137,81
Josh Childress,SF,29,BRK,14,0,7.1,0.4,1.5,0.286,0.1,0.2,0.333,0.4,1.3,0.278,0.31,0.1,0.1,0.5,0.4,0.6,1.1,0.4,0.1,0.1,0.0,0.2,1.0,0.143,7.3,1.5,-3.5,0.3,10.7,0.1,0.095,-3.8,7.0,0.0,7.0,1.1,0.0,8.9,0.32,10.1,0.0,0.1,0.029,68
Earl Clark,PF,25,LAL,59,36,23.1,2.9,6.5,0.44,0.6,1.8,0.337,2.3,4.8,0.479,0.486,0.9,1.3,0.697,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,7.3,0.269,7.4,2.3,-0.9,1.0,19.1,1.5,0.197,-2.0,6.8,0.7,12.4,1.3,12.9,13.1,0.51,15.7,0.4,2.3,0.08,70
Victor Claver,SF,24,POR,49,16,16.6,1.5,3.9,0.392,0.5,1.8,0.287,1.0,2.1,0.48,0.458,0.3,0.6,0.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,0.46,7.9,1.1,-3.3,0.0,12.8,0.5,0.159,-3.3,4.4,-0.6,7.0,1.7,17.5,8.5,0.462,13.9,-0.3,-0.1,-0.005,61
Norris Cole,PG,24,MIA,80,4,19.9,2.2,5.3,0.421,0.4,1.2,0.357,1.8,4.1,0.44,0.462,0.7,1.0,0.65,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9,5.6,0.231,15.2,0.4,-4.5,-1.1,8.2,1.4,0.188,-3.4,1.5,-0.8,7.9,1.9,18.4,5.0,0.483,17.0,-1.0,0.6,0.019,67
Jason Collins,C,34,WAS,6,2,9.0,0.2,1.0,0.167,0.0,0.0,,0.2,1.0,0.167,0.167,0.3,0.3,1.0,0.2,1.2,1.3,0.3,0.3,0.7,0.3,1.8,0.7,0.0,5.2,5.9,-3.1,5.3,14.5,0.1,0.333,-8.4,2.0,-0.1,2.9,1.9,22.5,8.2,0.291,7.5,0.0,0.0,0.016,50
Darren Collison,PG,25,DAL,81,47,29.3,4.2,8.9,0.471,0.6,1.7,0.353,3.6,7.3,0.498,0.504,3.0,3.4,0.88,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,12.0,0.188,26.8,0.3,0.2,-0.9,8.7,1.7,0.38,1.1,1.5,4.0,16.3,2.2,17.0,5.1,0.575,19.6,1.3,5.6,0.114,79
Nick Collison,C,32,OKC,81,2,19.5,2.2,3.7,0.595,0.0,0.0,0.0,2.2,3.6,0.603,0.595,0.7,1.0,0.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,0.014,11.3,1.4,2.4,1.4,14.2,2.1,0.264,1.0,9.6,3.2,13.6,1.7,17.3,12.1,0.624,11.5,1.8,5.2,0.158,64
Mike Conley,PG,25,MEM,80,80,34.5,5.2,11.8,0.44,1.3,3.7,0.362,3.9,8.1,0.476,0.497,2.9,3.5,0.83,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,0.312,29.5,0.7,4.1,1.1,7.9,4.7,0.3,3.1,1.8,5.1,18.3,3.4,15.1,4.8,0.549,21.0,4.3,9.9,0.172,83
Daequan Cook,SG,25,CHI,33,0,8.4,0.9,3.3,0.278,0.5,1.8,0.246,0.5,1.4,0.319,0.347,0.2,0.3,0.778,0.1,1.2,1.3,0.3,0.1,0.2,0.3,0.4,2.5,0.565,5.2,1.4,-9.2,-2.7,17.3,0.3,0.083,-6.4,0.8,-0.6,4.0,0.4,7.4,8.9,0.366,20.1,-0.5,-0.3,-0.048,63
Chris Copeland,PF,28,NYK,56,13,15.4,3.3,6.8,0.479,1.1,2.5,0.421,2.2,4.3,0.513,0.557,1.1,1.5,0.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,8.7,0.368,5.7,1.2,-2.2,-3.2,11.9,0.6,0.218,1.0,4.5,1.5,16.8,1.0,10.7,8.1,0.583,25.3,-0.1,2.1,0.117,65
DeMarcus Cousins,C,22,SAC,75,74,30.5,6.4,13.8,0.465,0.1,0.3,0.182,6.4,13.5,0.471,0.467,4.2,5.6,0.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1,0.021,15.3,1.9,1.0,1.0,27.0,2.3,0.408,0.0,10.9,2.0,20.2,2.4,15.5,18.7,0.524,28.1,1.7,4.4,0.092,80
Jamal Crawford,SG,32,LAC,76,0,29.3,5.9,13.4,0.438,2.0,5.2,0.376,3.9,8.2,0.477,0.511,2.8,3.3,0.871,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,16.5,0.39,14.4,0.5,-0.6,-2.6,5.6,1.7,0.244,2.0,1.2,3.7,16.8,1.9,11.5,3.4,0.558,26.0,0.8,5.4,0.116,80
Jordan Crawford,SG,24,BOS,27,2,21.6,3.3,8.0,0.415,0.9,2.8,0.32,2.4,5.3,0.465,0.47,1.6,2.0,0.792,0.5,2.3,2.7,2.5,0.4,0.1,1.6,1.7,9.1,0.346,19.4,0.3,-3.1,-1.6,12.0,0.5,0.244,-1.4,2.7,0.0,12.0,1.1,15.5,7.5,0.512,23.1,-0.2,0.5,0.041,76
Jae Crowder,SF,22,DAL,78,16,17.3,1.8,4.7,0.384,0.8,2.5,0.328,1.0,2.2,0.446,0.47,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5.0,0.523,10.0,1.0,-0.5,0.4,12.3,1.3,0.199,-0.9,2.9,0.2,10.2,2.4,10.9,7.7,0.491,15.1,0.5,1.5,0.055,66
Dante Cunningham,PF,25,MIN,80,9,25.1,3.9,8.4,0.468,0.0,0.1,0.0,3.9,8.3,0.472,0.468,0.8,1.3,0.65,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,8.7,0.009,5.7,1.5,-0.9,1.1,15.6,2.4,0.154,-2.1,7.8,1.1,13.3,2.2,7.3,11.6,0.485,17.2,0.5,3.5,0.084,64
Jared Cunningham,SG,21,DAL,8,0,3.3,0.8,1.8,0.429,0.3,0.4,0.667,0.5,1.4,0.364,0.5,0.3,0.3,1.0,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.4,2.0,0.214,6.8,0.0,-6.3,-4.5,8.4,0.0,0.143,-1.8,4.4,0.0,14.8,2.0,11.8,6.4,0.538,29.6,0.0,0.0,0.033,67
Stephen Curry,PG,24,GSW,78,78,38.2,8.0,17.8,0.451,3.5,7.7,0.453,4.5,10.1,0.449,0.549,3.4,3.7,0.9,0.8,3.3,4.0,6.9,1.6,0.2,3.1,2.5,22.9,0.432,31.1,0.3,5.4,-0.9,9.1,2.8,0.21,6.3,2.3,8.4,21.3,2.1,13.7,5.8,0.589,26.4,5.6,11.2,0.18,88
Samuel Dalembert,C,31,MIL,47,23,16.3,2.9,5.4,0.542,0.0,0.0,1.0,2.9,5.4,0.54,0.543,0.8,1.2,0.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7,0.004,4.5,5.1,-1.2,1.0,24.9,1.2,0.217,-2.3,14.2,0.9,18.6,1.1,15.5,19.4,0.565,18.7,0.1,2.2,0.137,74
Marquis Daniels,SF,32,MIL,59,33,18.4,2.2,5.9,0.376,0.3,1.2,0.278,1.9,4.7,0.401,0.405,0.7,0.9,0.741,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,5.5,0.205,9.0,0.7,-3.3,0.1,10.5,1.1,0.154,-3.4,4.6,-0.6,9.2,2.4,10.7,7.4,0.432,16.9,-0.4,0.5,0.023,68
Anthony Davis,PF,19,NOH,64,60,28.8,5.5,10.6,0.516,0.0,0.1,0.0,5.5,10.5,0.521,0.516,2.6,3.5,0.751,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,13.5,0.009,6.1,5.1,2.3,1.9,23.5,2.4,0.333,0.5,10.5,3.7,21.7,2.2,10.3,16.8,0.559,21.8,2.0,6.1,0.159,79
Ed Davis,PF,23,MEM,36,4,15.1,2.1,4.0,0.517,0.0,0.0,,2.1,4.0,0.517,0.517,1.0,1.8,0.569,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,5.1,0.0,2.4,7.1,0.4,2.9,22.8,1.2,0.455,-2.5,12.1,0.8,17.2,1.3,9.5,17.4,0.539,16.1,0.3,2.1,0.183,72
Glen Davis,PF,27,ORL,34,33,31.3,6.3,14.1,0.448,0.0,0.1,0.0,6.3,14.0,0.45,0.448,2.5,3.4,0.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1,0.004,11.3,1.5,-3.0,-0.2,20.3,0.9,0.245,-2.8,5.8,-0.1,15.0,1.6,10.8,13.1,0.483,25.4,-0.3,0.8,0.035,75
Austin Daye,SF,24,MEM,31,0,10.6,1.5,3.6,0.423,0.6,1.9,0.345,0.9,1.7,0.509,0.514,0.4,0.5,0.688,0.2,1.7,1.9,0.7,0.3,0.5,0.5,1.3,4.0,0.523,10.6,3.5,0.3,1.4,19.8,0.6,0.144,-1.1,2.1,0.2,13.3,1.5,11.9,10.8,0.529,18.8,0.2,0.9,0.127,64
Carlos Delfino,SF,30,HOU,67,5,25.2,3.7,9.3,0.405,2.4,6.3,0.375,1.4,3.0,0.467,0.532,0.7,0.8,0.857,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,10.6,0.679,12.5,0.4,1.2,-0.6,13.4,1.5,0.09,1.7,1.2,2.0,13.3,2.0,10.0,7.4,0.549,18.6,1.3,3.5,0.101,69
Luol Deng,SF,27,CHI,75,75,38.7,6.2,14.6,0.426,1.0,3.1,0.322,5.2,11.5,0.455,0.461,3.1,3.8,0.816,2.2,4.2,6.3,3.0,1.1,0.4,1.9,1.4,16.5,0.213,13.2,0.8,1.1,0.4,12.6,3.3,0.258,0.6,6.3,3.0,15.1,1.5,10.6,9.4,0.508,21.5,2.2,6.3,0.105,79
DeMar DeRozan,SG,23,TOR,82,82,36.7,6.7,15.0,0.445,0.4,1.5,0.283,6.3,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,0.097,12.0,0.6,-1.9,-1.4,10.9,1.6,0.347,-0.5,1.9,3.1,14.7,1.3,9.6,6.3,0.523,24.2,0.1,4.7,0.075,77
Boris Diaw,PF,30,SAS,75,20,22.8,2.4,4.4,0.539,0.4,1.0,0.385,2.0,3.4,0.587,0.584,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,0.235,15.0,1.1,1.8,1.9,12.0,2.3,0.196,-0.1,4.7,2.2,11.9,1.6,18.9,8.6,0.603,12.0,1.6,4.4,0.124,64
DeSagana Diop,C,31,CHA,22,1,10.3,0.4,1.2,0.296,0.0,0.0,0.0,0.4,1.2,0.308,0.296,0.0,0.0,0.0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,0.037,8.5,5.7,-4.1,3.0,21.4,0.2,0.037,-7.1,4.9,-0.3,6.6,1.2,22.6,12.9,0.292,7.1,-0.1,-0.1,-0.017,54
Keyon Dooling,PG,32,MEM,7,0,11.7,1.4,3.0,0.476,0.7,1.7,0.417,0.7,1.3,0.556,0.595,0.9,1.0,0.857,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,4.4,0.571,15.6,0.0,-4.7,-4.5,1.5,0.1,0.333,-0.1,0.0,0.2,11.2,0.7,17.2,0.7,0.644,16.4,-0.1,0.2,0.128,68
Toney Douglas,PG,26,SAC,22,0,17.1,2.2,5.2,0.43,1.0,2.5,0.389,1.3,2.7,0.467,0.522,0.7,0.7,1.0,0.5,1.7,2.2,2.6,1.4,0.0,1.1,1.9,6.1,0.474,23.8,0.2,1.8,-0.2,11.6,0.3,0.14,2.0,3.3,0.6,16.0,4.2,17.1,7.3,0.558,17.3,0.4,0.9,0.11,73
Chris Douglas-Roberts,SG,26,DAL,6,0,10.5,0.8,2.3,0.357,0.0,0.7,0.0,0.8,1.7,0.5,0.357,1.2,1.7,0.7,0.0,0.8,0.8,0.7,0.3,0.0,0.2,0.7,2.8,0.286,8.9,0.0,-5.0,-1.8,8.7,0.0,0.714,-3.2,0.0,0.0,8.3,1.6,5.2,4.4,0.462,14.0,0.0,0.1,0.041,69
Goran Dragic,PG,26,PHO,77,77,33.5,5.2,11.8,0.443,1.1,3.6,0.319,4.1,8.2,0.497,0.491,3.2,4.2,0.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7,0.305,35.7,0.8,1.4,-1.2,8.0,1.6,0.36,2.6,2.6,4.1,17.5,2.5,16.8,5.2,0.54,21.7,2.2,5.7,0.106,78
Andre Drummond,C,19,DET,60,10,20.7,3.5,5.7,0.608,0.0,0.0,0.5,3.5,5.7,0.609,0.61,1.0,2.7,0.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,7.9,0.006,4.1,6.1,2.4,2.6,27.2,2.3,0.465,-0.3,15.4,2.2,21.6,2.5,12.2,21.2,0.578,17.2,1.4,4.5,0.172,72
Jared Dudley,SF,27,PHO,79,50,27.5,4.0,8.5,0.468,1.3,3.4,0.391,2.6,5.0,0.52,0.547,1.6,2.1,0.796,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,0.405,14.9,0.3,1.1,-1.0,8.9,0.9,0.242,2.1,4.1,3.9,14.9,1.8,12.0,6.4,0.582,17.2,1.7,4.8,0.106,72
Chris Duhon,PG,30,LAL,46,9,17.8,1.0,2.7,0.382,0.7,2.0,0.363,0.3,0.7,0.438,0.516,0.1,0.3,0.462,0.2,1.2,1.5,2.9,0.4,0.0,0.9,1.2,2.9,0.74,22.8,0.1,-3.5,-1.7,7.5,0.4,0.106,-1.7,1.5,0.6,8.0,1.2,23.7,4.6,0.517,9.2,-0.3,1.0,0.056,68
Tim Duncan,C,36,SAS,69,69,30.1,7.1,14.1,0.502,0.0,0.1,0.286,7.1,14.0,0.504,0.503,3.6,4.3,0.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8,0.007,15.5,6.4,4.1,4.6,29.6,4.9,0.307,-0.5,7.3,3.4,24.4,1.2,11.7,19.1,0.554,27.8,3.2,8.3,0.191,87
Mike Dunleavy,SF,32,MIL,75,3,25.9,3.7,8.3,0.442,1.7,4.0,0.428,2.0,4.3,0.455,0.545,1.4,1.7,0.82,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,10.5,0.479,11.5,1.3,-0.1,-0.6,14.9,1.7,0.205,0.5,1.7,2.7,13.6,1.0,11.7,8.0,0.577,17.3,0.9,4.4,0.109,70
Kevin Durant,SF,24,OKC,81,81,38.5,9.0,17.7,0.51,1.7,4.1,0.416,7.3,13.6,0.539,0.559,8.4,9.3,0.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,0.233,21.7,2.6,7.7,1.4,20.3,5.3,0.523,6.2,1.8,13.6,28.3,1.9,13.7,11.8,0.647,29.8,7.6,18.9,0.291,94
Devin Ebanks,SF,23,LAL,19,3,10.4,1.3,3.8,0.329,0.3,1.2,0.273,0.9,2.7,0.353,0.37,0.6,0.7,0.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4,0.301,7.8,0.4,-7.6,-2.2,16.9,0.1,0.192,-5.3,5.7,-0.2,6.3,0.8,12.2,11.5,0.411,20.4,-0.3,-0.1,-0.025,63
Wayne Ellington,SG,25,CLE,38,17,25.9,3.8,8.7,0.439,1.4,3.8,0.371,2.4,4.9,0.492,0.52,1.4,1.6,0.898,0.5,2.5,3.0,1.6,0.8,0.1,0.9,1.1,10.4,0.433,10.3,0.2,-1.0,-2.0,11.6,0.3,0.179,1.0,2.2,1.6,13.9,1.5,8.5,6.7,0.556,17.6,0.2,1.9,0.093,72
Monta Ellis,SG,27,MIL,82,82,37.5,7.3,17.5,0.416,1.1,4.0,0.287,6.1,13.5,0.454,0.448,3.5,4.6,0.773,0.5,3.3,3.9,6.0,2.1,0.4,3.1,2.0,19.2,0.228,27.1,0.9,0.8,0.0,9.8,3.3,0.26,0.8,1.5,1.2,16.2,2.8,13.7,5.5,0.493,26.3,2.2,4.6,0.071,85
Kim English,SG,24,DET,41,0,9.9,1.0,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9,0.446,9.8,0.6,-4.2,-1.6,8.4,0.2,0.259,-2.5,2.2,0.0,7.9,2.1,13.2,5.2,0.477,16.1,-0.2,0.2,0.021,60
Jeremy Evans,PF,25,UTA,37,0,5.8,0.7,1.2,0.614,0.0,0.0,0.0,0.7,1.2,0.628,0.614,0.6,0.9,0.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2.0,0.023,8.0,4.8,3.7,2.1,17.6,0.3,0.75,1.6,14.0,0.7,19.9,2.0,12.0,15.8,0.641,14.1,0.3,0.9,0.208,60
Reggie Evans,PF,32,BRK,80,56,24.6,1.6,3.3,0.479,0.0,0.0,,1.6,3.3,0.479,0.479,1.4,2.8,0.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5,0.0,3.2,0.5,-1.8,1.3,38.0,3.5,0.851,-3.2,15.5,0.8,12.8,2.0,23.6,26.7,0.506,11.0,0.1,4.3,0.105,67
Tyreke Evans,SG,23,SAC,65,61,31.0,5.6,11.8,0.478,0.7,2.0,0.338,4.9,9.7,0.508,0.508,3.2,4.2,0.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,0.174,19.0,1.0,1.3,-0.6,13.5,0.8,0.354,1.9,3.1,3.6,18.1,2.3,12.6,8.2,0.558,22.3,1.7,4.4,0.105,82
Festus Ezeli,C,23,GSW,78,41,14.4,0.9,2.2,0.438,0.0,0.0,,0.9,2.2,0.438,0.438,0.6,1.0,0.531,1.8,2.2,4.0,0.3,0.3,0.9,0.8,2.0,2.4,0.0,2.7,5.2,-1.4,2.6,16.4,1.5,0.479,-4.0,14.3,0.0,9.3,1.0,23.5,15.4,0.467,10.7,0.2,1.5,0.066,63
Kenneth Faried,PF,23,DEN,80,80,28.1,4.8,8.6,0.552,0.0,0.0,,4.8,8.6,0.552,0.552,2.0,3.3,0.613,3.3,5.9,9.2,1.0,1.0,1.0,1.4,2.9,11.5,0.0,5.1,2.9,2.2,1.5,23.2,3.4,0.386,0.8,13.2,4.5,18.5,1.8,12.3,18.3,0.573,17.7,2.4,7.8,0.167,80
Derrick Favors,PF,21,UTA,77,8,23.2,3.6,7.4,0.482,0.0,0.1,0.0,3.6,7.3,0.487,0.482,2.3,3.4,0.688,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,9.4,0.009,6.8,5.7,1.1,2.7,24.0,2.9,0.458,-1.7,11.9,1.5,17.5,2.0,15.9,17.9,0.533,20.6,1.4,4.4,0.117,78
Raymond Felton,PG,28,NYK,68,68,34.0,5.5,13.0,0.427,1.4,3.8,0.36,4.2,9.2,0.455,0.48,1.5,1.9,0.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,13.9,0.293,27.0,0.5,0.3,-0.9,7.5,1.7,0.145,1.1,2.5,2.5,15.2,2.2,14.2,4.9,0.505,22.1,1.3,4.2,0.087,79
Landry Fields,SF,24,TOR,51,22,20.3,2.0,4.4,0.457,0.0,0.3,0.143,2.0,4.1,0.478,0.462,0.7,1.0,0.642,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,4.7,0.063,8.9,0.6,-1.9,0.7,17.4,0.8,0.238,-2.6,6.7,0.3,10.3,1.6,14.6,11.9,0.487,12.9,0.0,1.1,0.052,74
Derek Fisher,SG,38,OKC,24,0,14.4,1.3,4.0,0.333,0.8,2.4,0.351,0.5,1.6,0.308,0.438,0.6,0.6,0.933,0.1,0.8,0.9,0.7,0.6,0.0,0.5,1.3,4.1,0.594,6.6,0.2,-3.5,-1.7,6.2,0.3,0.156,-1.8,0.7,0.0,7.0,2.1,10.5,3.6,0.478,15.1,-0.1,0.3,0.046,69
Evan Fournier,SG,20,DEN,38,4,11.3,2.0,4.0,0.493,0.6,1.4,0.407,1.4,2.6,0.541,0.566,0.8,1.0,0.769,0.2,0.8,0.9,1.2,0.5,0.0,0.8,1.7,5.3,0.355,15.5,0.2,-0.9,-2.0,7.4,0.3,0.257,1.0,1.6,0.7,13.8,2.2,15.9,4.6,0.597,20.4,0.1,1.0,0.115,66
Randy Foye,SG,29,UTA,82,72,27.4,3.6,9.0,0.397,2.2,5.3,0.41,1.4,3.7,0.378,0.518,1.4,1.8,0.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8,0.588,11.7,0.9,-0.3,-2.1,5.8,0.9,0.195,1.7,0.9,2.8,11.7,1.5,10.3,3.3,0.55,18.1,0.9,3.7,0.08,72
Jimmer Fredette,SG,23,SAC,69,0,14.0,2.5,5.9,0.421,0.9,2.3,0.417,1.6,3.7,0.423,0.5,1.2,1.4,0.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2,0.381,15.9,0.2,-3.6,-4.3,6.4,-0.1,0.242,0.7,2.2,1.1,14.6,1.6,13.1,4.2,0.546,23.9,-0.4,1.1,0.052,66
Joel Freeland,PF,25,POR,51,1,9.4,1.1,2.8,0.408,0.0,0.0,,1.1,2.8,0.408,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6,0.0,4.3,1.7,-6.2,-0.9,19.5,0.4,0.19,-5.3,9.6,-0.2,9.3,1.4,11.0,14.5,0.435,16.6,-0.5,0.2,0.022,63
Danilo Gallinari,SF,24,DEN,71,71,32.5,5.1,12.3,0.418,1.9,5.1,0.373,3.2,7.2,0.45,0.495,4.0,4.9,0.822,0.9,4.3,5.2,2.5,0.9,0.5,1.6,1.8,16.2,0.416,11.2,1.2,2.3,-0.4,14.4,2.0,0.4,2.7,3.2,5.2,16.7,1.4,9.8,8.9,0.561,21.3,2.5,7.2,0.151,76
Francisco Garcia,SF,31,HOU,18,5,17.7,2.3,5.3,0.432,1.5,3.9,0.386,0.8,1.4,0.56,0.574,0.3,0.4,0.857,0.1,1.2,1.3,1.1,0.8,0.4,0.7,1.2,6.4,0.737,9.5,1.7,0.6,-0.3,7.7,0.3,0.074,0.9,0.4,0.4,12.2,2.2,10.9,4.1,0.586,15.1,0.2,0.7,0.101,68
Kevin Garnett,C,36,BOS,68,68,29.7,6.2,12.5,0.496,0.0,0.2,0.125,6.2,12.3,0.504,0.498,2.3,3.0,0.786,1.1,6.7,7.8,2.3,1.1,0.9,1.6,2.3,14.8,0.019,14.4,2.4,1.0,2.3,25.8,3.8,0.236,-1.2,4.5,1.8,19.2,2.0,10.5,15.5,0.535,24.5,1.5,5.6,0.133,82
Diante Garrett,PG,24,PHO,19,0,7.8,0.8,2.6,0.327,0.2,0.8,0.2,0.7,1.8,0.382,0.357,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.5,0.0,0.8,0.3,2.1,0.306,31.3,0.0,-6.2,-1.5,7.8,0.1,0.204,-4.7,3.7,-0.3,9.0,3.4,23.1,5.7,0.375,20.7,-0.2,-0.2,-0.073,67
Marc Gasol,C,28,MEM,80,80,35.0,5.4,10.9,0.494,0.0,0.2,0.071,5.4,10.7,0.501,0.494,3.4,4.0,0.848,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,14.1,0.016,19.1,4.1,6.1,4.4,18.9,5.4,0.364,1.7,7.6,6.1,19.5,1.6,13.5,13.1,0.559,19.2,5.7,11.5,0.197,82
Pau Gasol,PF,32,LAL,49,42,33.8,5.5,11.8,0.466,0.2,0.6,0.286,5.3,11.2,0.475,0.473,2.6,3.6,0.702,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,13.7,0.048,19.9,2.7,1.5,1.9,20.1,1.7,0.307,-0.4,7.6,2.0,16.7,0.7,13.7,14.0,0.512,20.5,1.5,3.7,0.107,80
Rudy Gay,SF,26,TOR,33,32,34.7,7.3,17.1,0.425,1.3,4.0,0.336,5.9,13.2,0.452,0.464,3.6,4.2,0.856,1.3,5.1,6.4,2.8,1.7,0.7,2.8,2.9,19.5,0.232,15.3,1.5,0.9,0.4,17.8,1.4,0.246,0.4,4.4,0.3,17.6,2.6,13.1,11.0,0.513,29.1,0.8,1.6,0.068,86
