player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Al Horford,C,22,ATL,67,67,33.5,4.7,8.9,0.525,0.0,0.0,0.0,4.7,8.9,0.526,0.525,2.2,3.1,0.727,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,11.5,0.002,11.9,3.3,2.3,3.1,25.0,3.5,0.345,-0.7,7.6,3.3,17.0,1.3,13.1,16.3,0.565,16.4,2.5,6.8,0.145,76
Eddie House,PG,30,BOS,81,0,18.3,3.1,6.9,0.445,1.9,4.2,0.444,1.2,2.7,0.445,0.579,0.5,0.7,0.792,0.1,1.8,1.9,1.1,0.8,0.1,0.7,1.4,8.5,0.607,10.3,0.4,2.0,-0.4,11.5,2.4,0.095,2.4,0.9,2.5,15.4,2.2,8.6,6.5,0.592,20.1,1.5,4.9,0.158,59
Dwight Howard,C,23,ORL,79,79,35.7,7.1,12.4,0.572,0.0,0.0,0.0,7.1,12.4,0.573,0.572,6.4,10.7,0.594,4.3,9.6,13.8,1.4,1.0,2.9,3.0,3.4,20.6,0.002,7.3,5.9,4.4,4.3,29.5,7.6,0.867,0.1,13.8,6.2,25.4,1.4,15.1,21.8,0.6,26.1,4.6,13.8,0.234,89
Josh Howard,SF,28,DAL,52,51,32.0,6.8,15.1,0.451,1.1,3.2,0.345,5.7,11.8,0.48,0.488,3.3,4.2,0.782,1.1,3.9,5.1,1.6,1.1,0.6,1.7,2.6,18.0,0.215,8.6,1.3,-0.9,-1.0,14.0,1.7,0.281,0.1,4.1,1.5,17.0,1.7,9.2,9.1,0.532,26.7,0.5,3.2,0.091,77
Larry Hughes,SG,30,NYK,25,14,27.5,3.9,10.0,0.39,1.4,3.6,0.385,2.5,6.3,0.392,0.46,2.0,2.5,0.794,0.4,2.2,2.6,2.4,1.4,0.2,1.4,1.8,11.2,0.365,13.3,0.5,-1.4,-0.4,9.1,0.5,0.253,-1.1,1.5,0.2,12.3,2.6,11.2,5.2,0.504,19.7,0.1,0.7,0.049,73
Kris Humphries,SF,23,TOR,29,0,9.1,1.3,3.1,0.422,0.0,0.0,,1.3,3.1,0.422,0.422,1.3,1.7,0.792,0.8,1.6,2.4,0.3,0.3,0.2,0.3,1.1,3.9,0.0,6.0,1.8,-3.1,-1.1,20.2,0.3,0.533,-2.0,10.7,0.4,16.3,1.6,6.7,15.5,0.513,20.7,-0.1,0.7,0.125,59
Lindsey Hunter,PG,38,CHI,28,0,9.5,1.0,2.9,0.329,0.6,1.7,0.333,0.4,1.2,0.324,0.427,0.1,0.2,0.6,0.1,0.4,0.4,1.3,0.7,0.0,0.7,1.0,2.6,0.585,20.4,0.3,-4.2,-1.5,4.3,0.3,0.061,-2.7,0.9,-0.3,7.9,3.9,18.4,2.6,0.433,17.3,-0.1,0.0,-0.003,61
Andre Iguodala,SF,25,PHI,82,82,39.9,6.6,14.0,0.473,1.0,3.2,0.307,5.6,10.8,0.521,0.507,4.6,6.4,0.724,1.1,4.6,5.7,5.3,1.6,0.4,2.7,1.9,18.8,0.228,22.4,0.9,3.8,1.0,14.0,3.5,0.454,2.8,3.3,5.6,18.4,2.1,13.9,8.6,0.56,22.3,4.8,9.2,0.134,84
Zydrunas Ilgauskas,C,33,CLE,65,65,27.2,5.3,11.1,0.472,0.2,0.6,0.385,5.0,10.5,0.477,0.483,2.1,2.7,0.799,2.4,5.1,7.5,1.0,0.4,1.3,1.4,2.8,12.9,0.054,6.4,3.8,-0.9,1.0,21.6,3.5,0.24,-1.9,11.0,2.1,18.0,0.9,10.1,16.5,0.523,23.8,0.5,5.6,0.151,73
Royal Ivey,SG,27,PHI,71,0,12.1,1.0,2.9,0.332,0.5,1.6,0.342,0.4,1.3,0.319,0.425,0.5,0.6,0.791,0.3,0.8,1.1,0.6,0.5,0.1,0.3,1.1,3.0,0.548,7.4,0.7,-2.2,-0.4,8.0,0.8,0.207,-1.8,2.6,0.2,7.6,2.2,9.2,5.3,0.465,13.2,0.0,0.9,0.052,55
Jarrett Jack,SG,25,IND,82,53,33.1,4.7,10.4,0.453,1.0,2.7,0.353,3.8,7.7,0.487,0.498,2.7,3.2,0.852,0.5,2.8,3.4,4.1,1.1,0.2,2.2,2.2,13.1,0.259,18.6,0.5,-0.7,-0.7,9.5,1.8,0.308,0.0,1.8,2.3,13.1,1.6,16.0,5.6,0.554,18.5,0.9,4.1,0.073,71
Stephen Jackson,SF,30,GSW,59,59,39.6,7.0,16.9,0.414,1.7,5.2,0.338,5.3,11.7,0.448,0.466,5.0,6.0,0.826,1.2,3.9,5.1,6.5,1.5,0.5,3.9,2.6,20.7,0.306,25.6,0.9,0.2,-1.5,10.8,0.7,0.357,1.7,3.3,1.5,16.1,1.8,16.6,7.1,0.53,25.2,1.3,2.2,0.045,81
Jerome James,C,33,NYK,2,0,5.0,1.5,4.0,0.375,0.0,0.0,,1.5,4.0,0.375,0.375,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,0.5,0.5,1.0,3.0,0.0,0.0,7.3,-17.4,-3.1,22.6,0.0,0.0,-14.3,10.6,-0.1,12.5,5.0,11.1,16.4,0.375,39.2,0.0,0.0,-0.162,42
LeBron James,SF,24,CLE,81,81,37.7,9.7,19.9,0.489,1.6,4.7,0.344,8.1,15.2,0.535,0.53,7.3,9.4,0.78,1.3,6.3,7.6,7.2,1.7,1.1,3.0,1.7,28.4,0.238,38.0,2.4,13.0,3.6,19.0,6.5,0.472,9.4,4.3,13.7,31.7,2.4,11.0,11.9,0.591,33.8,11.6,20.3,0.318,96
Mike James,PG,33,WAS,53,50,29.7,3.6,9.2,0.387,1.2,3.4,0.367,2.3,5.8,0.398,0.454,1.3,1.5,0.838,0.5,1.9,2.4,3.6,0.8,0.1,1.7,1.9,9.6,0.368,19.2,0.3,-3.8,-2.7,7.8,0.0,0.164,-1.2,1.7,-0.1,9.9,1.4,14.8,4.7,0.487,17.8,-0.7,-0.1,-0.003,63
Antawn Jamison,PF,32,WAS,81,81,38.2,8.3,17.8,0.468,1.4,3.9,0.351,6.9,13.9,0.501,0.507,4.2,5.6,0.754,2.4,6.5,8.9,1.9,1.2,0.3,1.5,2.7,22.2,0.221,9.1,0.7,0.7,-2.1,20.5,1.6,0.314,2.8,7.2,6.6,20.6,1.6,7.1,13.7,0.549,25.9,2.1,8.1,0.126,75
Marko Jaric,SG,30,MEM,53,0,11.4,0.9,2.7,0.331,0.2,0.5,0.393,0.7,2.2,0.316,0.369,0.5,0.8,0.707,0.4,0.8,1.2,1.4,0.5,0.2,0.9,1.2,2.6,0.193,19.0,1.5,-4.5,0.2,8.6,0.5,0.283,-4.7,4.6,-0.9,7.3,2.6,23.1,6.6,0.417,16.4,-0.4,-0.4,-0.03,60
Nathan Jawai,PF,22,TOR,6,0,3.2,0.2,0.7,0.25,0.0,0.0,,0.2,0.7,0.25,0.25,0.0,0.0,,0.2,0.2,0.3,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.0,0.0,-16.3,-3.7,6.1,0.0,0.0,-12.6,6.2,-0.1,-7.6,0.0,33.3,6.2,0.25,14.6,-0.1,-0.1,-0.233,59
Al Jefferson,C,24,MIN,50,50,36.7,9.7,19.5,0.497,0.0,0.1,0.0,9.7,19.4,0.499,0.497,3.7,5.0,0.738,3.4,7.5,11.0,1.6,0.8,1.7,1.8,2.8,23.1,0.004,8.8,3.5,0.7,0.1,24.9,2.0,0.258,0.6,10.6,2.9,23.1,1.1,7.8,17.5,0.532,28.9,1.2,4.9,0.128,84
Dontell Jefferson,SG,25,CHA,6,0,14.0,1.8,3.7,0.5,0.2,0.3,0.5,1.7,3.3,0.5,0.523,1.0,1.5,0.667,0.2,1.8,2.0,1.5,0.7,0.2,1.0,1.5,4.8,0.091,18.2,1.0,-2.0,1.1,16.1,0.1,0.409,-3.1,1.5,0.0,12.7,2.6,18.8,8.8,0.559,18.0,0.0,0.2,0.089,55
Richard Jefferson,SF,28,MIL,82,82,35.8,6.5,14.9,0.439,1.4,3.6,0.397,5.1,11.3,0.453,0.487,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2.0,3.1,19.6,0.239,11.7,0.4,-0.2,-1.2,13.3,2.4,0.424,1.0,2.2,4.2,15.4,1.2,10.2,7.5,0.554,24.6,1.3,6.6,0.109,76
Jared Jeffries,SF,27,NYK,56,36,23.4,2.1,4.9,0.44,0.0,0.2,0.083,2.1,4.7,0.456,0.441,1.0,1.6,0.611,2.3,1.8,4.1,1.4,0.8,0.6,1.2,2.7,5.3,0.044,8.7,1.8,-0.4,1.8,8.9,0.9,0.33,-2.2,10.4,0.3,9.4,1.8,17.2,9.7,0.473,12.5,0.5,1.2,0.045,59
Amir Johnson,PF,21,DET,62,24,14.7,1.6,2.6,0.595,0.0,0.0,,1.6,2.6,0.595,0.595,0.4,0.6,0.657,1.6,2.1,3.7,0.3,0.3,1.0,0.5,2.8,3.5,0.0,3.4,5.1,1.1,2.5,17.2,1.3,0.215,-1.3,13.1,1.4,13.5,1.2,15.6,15.1,0.608,11.1,0.7,2.7,0.142,63
Anthony Johnson,PG,34,ORL,80,12,18.5,1.9,4.8,0.404,0.7,1.7,0.391,1.3,3.1,0.411,0.472,0.8,1.0,0.753,0.4,1.5,1.8,2.5,0.6,0.1,1.0,1.4,5.3,0.349,21.2,0.2,-1.3,0.5,8.8,2.1,0.213,-1.8,2.3,0.7,10.3,1.6,16.4,5.6,0.505,15.5,0.3,2.8,0.091,61
Joe Johnson,SG,27,ATL,79,79,39.5,7.8,18.0,0.437,1.9,5.2,0.36,6.0,12.7,0.468,0.489,3.8,4.6,0.826,0.8,3.6,4.4,5.8,1.1,0.2,2.5,2.2,21.4,0.292,26.4,0.5,1.7,-1.2,10.5,2.5,0.255,2.9,2.4,5.1,18.2,1.4,11.0,6.5,0.534,26.6,3.0,7.6,0.116,83
Dahntay Jones,SG,28,DEN,79,71,18.1,1.9,4.3,0.458,0.1,0.2,0.647,1.8,4.0,0.448,0.475,1.4,1.9,0.728,0.7,1.4,2.1,1.0,0.6,0.2,0.9,2.5,5.4,0.051,8.2,1.0,-2.3,0.0,8.7,1.3,0.449,-2.3,4.9,0.7,9.0,1.7,14.5,6.8,0.533,14.7,-0.1,2.0,0.067,66
James Jones,SF,28,MIA,40,1,15.8,1.4,3.7,0.369,0.8,2.4,0.344,0.6,1.3,0.415,0.48,0.7,0.8,0.839,0.3,1.3,1.6,0.5,0.3,0.4,0.3,1.5,4.2,0.644,4.7,1.8,-2.9,-1.1,9.6,0.5,0.208,-1.9,2.3,0.4,8.4,1.0,6.9,5.9,0.52,13.0,-0.1,0.9,0.065,58
DeAndre Jordan,C,20,LAC,53,13,14.5,1.8,2.8,0.633,0.0,0.0,,1.8,2.8,0.633,0.633,0.8,2.1,0.385,1.4,3.1,4.5,0.2,0.2,1.1,0.8,1.8,4.3,0.0,2.3,5.7,-4.1,0.6,25.5,0.9,0.741,-4.7,10.5,0.4,14.1,0.7,17.4,17.8,0.585,13.9,-0.4,1.3,0.079,56
Chris Kaman,C,26,LAC,31,24,29.7,5.2,9.8,0.528,0.0,0.0,,5.2,9.8,0.528,0.528,1.6,2.4,0.68,2.4,5.5,8.0,1.5,0.5,1.5,2.7,3.0,12.0,0.0,8.8,3.6,-2.5,1.0,22.2,0.8,0.246,-3.5,9.1,-0.3,14.4,1.0,19.9,15.5,0.552,20.9,-0.1,0.6,0.03,72
Jason Kapono,SG,27,TOR,80,12,22.9,3.3,7.6,0.432,1.2,2.9,0.428,2.0,4.7,0.435,0.513,0.4,0.5,0.81,0.3,1.7,2.0,1.3,0.3,0.0,0.9,1.8,8.2,0.379,9.1,0.1,-3.5,-2.3,8.7,0.5,0.07,-1.2,1.7,0.3,8.9,0.6,10.1,5.2,0.525,17.4,-0.7,0.8,0.021,59
Jason Kidd,PG,35,DAL,81,81,35.6,3.2,7.6,0.416,1.6,4.0,0.406,1.6,3.6,0.427,0.522,1.1,1.3,0.819,1.0,5.1,6.2,8.7,2.0,0.5,2.3,2.1,9.0,0.523,34.7,1.0,4.5,2.3,16.4,3.9,0.17,2.3,3.4,4.6,16.9,2.9,21.8,9.9,0.55,13.5,4.7,8.5,0.141,80
Andrei Kirilenko,PF,27,UTA,67,10,27.3,3.8,8.5,0.449,0.3,1.1,0.274,3.5,7.4,0.475,0.467,3.6,4.6,0.785,1.3,3.5,4.8,2.6,1.2,1.1,1.8,1.9,11.6,0.128,14.7,3.3,2.4,2.5,15.3,2.6,0.546,-0.2,5.5,2.0,16.8,2.3,14.6,10.4,0.549,20.3,2.0,4.6,0.122,70
Kyle Korver,SF,27,UTA,78,2,24.0,3.1,7.2,0.438,1.3,3.4,0.386,1.8,3.8,0.485,0.529,1.4,1.6,0.882,0.4,2.9,3.3,1.8,0.6,0.4,1.2,2.2,9.0,0.477,11.1,1.3,0.2,-0.1,14.2,1.8,0.227,0.3,2.2,1.9,12.1,1.3,12.8,8.2,0.572,16.9,1.0,3.7,0.095,61
Kosta Koufos,C,19,UTA,48,7,11.8,2.0,3.9,0.508,0.0,0.0,,2.0,3.9,0.508,0.508,0.8,1.1,0.706,1.0,1.8,2.9,0.4,0.3,0.6,0.5,1.5,4.7,0.0,5.7,4.3,-1.6,0.7,18.6,0.7,0.276,-2.3,10.6,0.6,15.2,1.1,11.1,14.6,0.54,18.5,0.1,1.3,0.112,60
Nenad Krstic,C,25,OKC,46,29,24.8,4.2,8.8,0.469,0.0,0.0,,4.2,8.8,0.469,0.469,1.4,1.7,0.797,1.8,3.7,5.5,0.6,0.5,1.1,1.0,2.5,9.7,0.0,4.3,3.2,-3.4,-0.3,17.2,1.1,0.194,-3.1,8.4,0.6,13.6,0.9,9.2,12.8,0.504,18.9,-0.4,1.7,0.07,60
Carl Landry,PF,25,HOU,69,0,21.3,3.5,6.1,0.574,0.0,0.0,0.333,3.5,6.0,0.576,0.575,2.3,2.8,0.813,1.8,3.2,5.0,0.6,0.4,0.4,1.0,2.4,9.2,0.007,4.6,1.5,0.4,0.2,16.7,2.2,0.462,0.2,10.3,3.7,17.7,0.9,11.9,13.6,0.634,18.1,0.9,5.9,0.193,68
Acie Law,PG,24,ATL,55,1,10.2,0.9,2.5,0.374,0.2,0.5,0.31,0.8,2.0,0.391,0.406,0.9,1.1,0.817,0.1,0.9,1.1,1.6,0.2,0.1,0.5,0.8,2.9,0.209,23.4,0.4,-5.0,-2.0,10.9,0.4,0.432,-3.0,1.3,0.3,10.6,1.1,14.9,6.1,0.49,16.3,-0.4,0.7,0.062,62
Courtney Lee,SG,23,ORL,77,42,25.2,3.2,7.0,0.45,1.1,2.6,0.404,2.1,4.4,0.478,0.526,1.0,1.2,0.83,0.2,2.1,2.3,1.2,1.0,0.2,0.9,2.0,8.4,0.376,7.6,0.5,0.5,1.5,9.1,3.1,0.174,-1.0,1.1,1.3,10.7,2.0,10.6,5.2,0.556,15.5,1.2,4.4,0.108,68
David Lee,C,25,NYK,81,74,34.9,6.4,11.7,0.549,0.0,0.0,0.0,6.4,11.7,0.551,0.549,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1.0,0.3,1.9,3.2,16.0,0.003,10.1,0.6,1.5,1.1,27.9,3.1,0.347,0.4,9.6,5.9,19.0,1.4,12.0,18.4,0.59,19.2,2.5,9.0,0.154,77
Rashard Lewis,PF,29,ORL,79,79,36.2,6.1,13.8,0.439,2.8,7.0,0.397,3.3,6.8,0.482,0.54,2.8,3.4,0.836,1.2,4.6,5.7,2.6,1.0,0.6,2.0,2.5,17.7,0.509,12.5,1.3,4.2,1.5,13.9,4.8,0.247,2.7,3.7,4.7,16.8,1.5,11.6,8.9,0.58,22.0,4.5,9.5,0.16,75
Shaun Livingston,PG,23,OKC,8,1,23.8,3.5,6.5,0.538,0.0,0.0,,3.5,6.5,0.538,0.538,0.8,0.8,1.0,0.4,2.9,3.3,2.0,0.6,0.3,0.8,1.0,7.8,0.0,13.8,0.8,-2.4,-0.4,14.2,0.1,0.115,-2.0,1.8,0.2,13.5,1.3,9.9,7.9,0.567,14.1,0.0,0.4,0.095,60
Brook Lopez,C,20,NJN,82,75,30.5,5.5,10.3,0.531,0.0,0.0,0.0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0,0.002,6.2,4.9,0.0,1.2,21.2,2.7,0.257,-1.2,10.6,3.2,17.9,0.9,13.5,15.8,0.568,20.3,1.2,5.8,0.112,77
Kevin Love,C,20,MIN,81,37,25.3,3.9,8.5,0.459,0.0,0.2,0.105,3.9,8.3,0.469,0.461,3.3,4.1,0.789,3.4,5.7,9.1,1.0,0.4,0.6,1.5,2.5,11.1,0.028,6.8,1.9,-1.1,-0.4,27.3,1.9,0.488,-0.7,15.1,3.4,18.3,0.9,12.4,21.0,0.538,21.0,0.5,5.3,0.124,72
Kyle Lowry,PG,22,HOU,28,0,21.7,2.8,5.8,0.475,0.3,1.0,0.276,2.5,4.8,0.519,0.5,1.9,2.3,0.8,0.5,2.3,2.8,3.5,0.8,0.3,1.4,2.0,7.6,0.179,25.7,1.1,0.8,1.1,12.0,0.9,0.401,-0.3,2.6,0.9,15.0,1.8,16.6,7.5,0.561,17.5,0.4,1.8,0.143,69
Corey Maggette,PF,29,GSW,51,19,31.1,5.7,12.4,0.461,0.5,1.9,0.253,5.3,10.6,0.497,0.479,6.7,8.1,0.824,1.0,4.6,5.5,1.8,0.9,0.2,2.4,3.8,18.6,0.15,9.2,0.3,-2.6,-2.8,16.0,0.6,0.655,0.2,3.4,2.8,16.9,1.4,12.8,9.7,0.582,25.2,-0.2,3.3,0.1,75
Jamaal Magloire,C,30,MIA,55,12,12.9,1.2,2.4,0.496,0.0,0.0,,1.2,2.4,0.496,0.496,0.5,1.1,0.483,1.5,2.5,4.0,0.4,0.2,0.5,0.6,2.2,2.9,0.0,4.6,2.9,-3.4,0.6,23.8,0.9,0.458,-4.1,13.7,0.4,10.6,0.8,16.9,18.7,0.505,12.5,-0.3,1.3,0.089,61
Shawn Marion,SF,30,TOR,27,27,35.3,6.2,12.7,0.488,0.1,0.5,0.154,6.1,12.2,0.502,0.491,1.9,2.3,0.806,2.7,5.6,8.3,2.3,1.1,0.8,1.8,1.5,14.3,0.038,10.9,1.7,1.1,1.4,18.4,1.0,0.181,-0.3,9.1,0.7,16.4,1.7,11.7,13.8,0.523,20.2,0.7,1.6,0.082,76
Kenyon Martin,PF,31,DEN,66,66,32.0,4.8,9.8,0.491,0.2,0.6,0.368,4.6,9.2,0.498,0.502,1.8,3.0,0.604,1.2,4.8,6.0,2.0,1.5,1.1,1.6,3.0,11.7,0.059,10.0,2.7,0.9,2.5,16.8,3.1,0.304,-1.6,4.6,0.9,13.6,2.3,12.4,10.9,0.523,17.7,1.6,4.0,0.09,74
Kevin Martin,SG,25,SAC,51,46,38.2,6.7,15.9,0.42,2.3,5.4,0.415,4.4,10.5,0.423,0.491,9.0,10.3,0.867,0.6,3.0,3.6,2.7,1.2,0.2,2.9,2.3,24.6,0.342,12.3,0.3,-0.3,-3.4,9.3,0.1,0.65,3.1,1.7,4.7,19.2,1.6,12.3,5.5,0.601,27.4,0.8,4.7,0.117,77
Roger Mason,SG,28,SAS,82,71,30.4,4.3,10.0,0.425,2.0,4.8,0.421,2.2,5.2,0.428,0.526,1.3,1.4,0.89,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2.0,11.8,0.479,11.1,0.4,-0.4,-0.4,11.1,2.9,0.144,0.0,0.8,1.9,11.9,0.9,10.3,6.0,0.554,18.9,1.0,4.7,0.091,71
Jason Maxiell,C,25,DET,78,4,18.1,2.4,4.1,0.575,0.0,0.0,0.0,2.4,4.1,0.577,0.575,1.1,2.0,0.532,2.2,2.0,4.2,0.3,0.3,0.8,0.6,2.0,5.8,0.003,2.8,3.5,0.1,0.4,13.2,1.5,0.494,-0.3,14.0,2.6,15.8,1.0,10.4,13.7,0.58,14.7,0.7,4.1,0.141,69
Sean May,PF,24,CHA,24,12,12.5,1.6,4.1,0.398,0.0,0.0,1.0,1.6,4.0,0.392,0.403,0.6,0.8,0.7,0.8,2.0,2.9,0.4,0.2,0.2,1.1,1.3,3.9,0.01,5.6,1.1,-8.8,-0.9,20.0,0.4,0.204,-7.8,8.3,-0.7,6.2,0.9,19.6,14.2,0.435,20.8,-0.5,-0.3,-0.045,57
O.J. Mayo,SG,21,MEM,82,82,38.0,6.9,15.6,0.438,1.8,4.6,0.384,5.1,11.0,0.461,0.495,3.0,3.4,0.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5,18.5,0.295,15.5,0.3,-0.9,-1.6,10.1,1.8,0.219,0.7,2.2,1.5,14.2,1.6,13.8,6.1,0.539,24.5,0.9,3.4,0.052,78
Antonio McDyess,PF,34,DET,62,30,30.1,4.3,8.5,0.51,0.0,0.0,,4.3,8.5,0.51,0.51,1.0,1.4,0.698,3.0,6.8,9.8,1.3,0.7,0.8,0.8,3.1,9.6,0.0,7.3,2.1,1.1,1.8,27.2,2.8,0.164,-0.7,11.6,2.8,16.6,1.2,8.3,19.3,0.529,15.7,1.5,5.6,0.144,68
Tracy McGrady,SG,29,HOU,35,35,33.7,5.4,13.9,0.388,1.3,3.3,0.376,4.1,10.5,0.391,0.433,3.6,4.5,0.801,0.6,3.8,4.4,5.0,1.2,0.4,2.0,1.1,15.6,0.241,25.2,0.9,1.4,1.0,12.7,1.8,0.322,0.4,2.1,0.9,16.3,1.9,11.1,7.6,0.492,24.5,1.0,2.7,0.108,77
Dominic McGuire,SF,23,WAS,79,57,26.2,1.8,4.1,0.432,0.0,0.1,0.5,1.7,4.1,0.431,0.435,0.9,1.3,0.725,1.4,4.0,5.4,2.5,0.8,0.9,1.2,1.9,4.5,0.012,13.8,2.9,-0.5,2.2,18.4,1.3,0.315,-2.7,6.2,0.5,10.8,1.6,20.0,12.1,0.483,10.1,0.8,1.7,0.04,65
Josh McRoberts,PF,21,IND,33,0,8.5,1.1,2.5,0.422,0.0,0.3,0.0,1.1,2.2,0.479,0.422,0.3,0.4,0.769,0.8,1.5,2.2,0.5,0.4,0.5,0.4,1.2,2.4,0.12,8.4,4.3,-1.1,2.2,19.1,0.4,0.157,-3.3,10.2,0.0,12.5,2.1,11.9,14.6,0.451,15.7,0.1,0.4,0.073,55
Pops Mensah-Bonsu,PF,25,TOR,19,0,13.8,1.8,5.1,0.354,0.0,0.1,0.0,1.8,4.9,0.362,0.354,1.5,2.2,0.683,2.6,2.8,5.4,0.3,0.4,0.2,0.9,1.9,5.1,0.021,3.6,1.2,-6.5,-2.4,23.4,0.3,0.427,-4.0,22.5,-0.1,12.9,1.6,13.0,23.0,0.421,23.0,-0.3,0.2,0.031,64
C.J. Miles,SG,21,UTA,72,72,22.5,3.6,7.8,0.459,0.9,2.5,0.352,2.7,5.3,0.509,0.515,1.1,1.2,0.876,0.6,1.7,2.3,1.5,0.6,0.2,0.9,2.6,9.1,0.319,10.4,0.7,-0.9,-1.1,9.0,1.3,0.158,0.1,3.3,1.6,11.8,1.5,9.6,6.1,0.546,18.4,0.4,2.9,0.086,57
Darko Milicic,C,23,MEM,61,15,17.0,2.2,4.4,0.515,0.0,0.0,,2.2,4.4,0.515,0.515,1.0,1.7,0.562,1.4,3.0,4.3,0.6,0.4,0.8,0.8,2.2,5.5,0.0,5.6,4.0,-2.2,0.8,21.8,1.2,0.395,-3.0,9.7,0.7,13.8,1.1,13.3,15.7,0.533,16.3,0.0,1.9,0.088,58
Andre Miller,PG,32,PHI,82,82,36.3,6.0,12.7,0.473,0.2,0.6,0.283,5.8,12.0,0.483,0.48,4.1,5.0,0.826,1.5,3.0,4.5,6.5,1.3,0.2,2.4,2.4,16.3,0.051,30.2,0.4,2.8,0.1,9.9,2.5,0.393,2.8,4.9,6.2,18.6,2.0,14.0,7.4,0.548,21.8,3.6,8.8,0.141,78
Brad Miller,C,32,CHI,27,0,27.6,4.0,8.4,0.478,0.1,0.5,0.231,3.9,7.9,0.493,0.485,3.7,4.3,0.853,2.5,5.0,7.4,3.2,0.8,0.4,1.7,3.3,11.8,0.058,18.0,1.2,2.8,1.1,20.5,0.9,0.513,1.7,10.3,1.7,18.6,1.5,14.5,15.4,0.574,19.4,0.9,2.6,0.165,65
Mike Miller,SF,28,MIN,73,47,32.3,3.6,7.5,0.482,1.2,3.1,0.378,2.5,4.4,0.554,0.559,1.5,2.0,0.732,1.0,5.6,6.6,4.5,0.4,0.4,2.0,1.9,9.9,0.411,21.6,1.0,1.4,0.8,21.2,1.4,0.272,0.6,3.5,2.8,13.8,0.7,19.1,12.0,0.588,14.5,2.1,4.2,0.086,69
Paul Millsap,PF,23,UTA,76,38,30.1,5.3,9.9,0.534,0.0,0.1,0.0,5.3,9.8,0.537,0.534,3.0,4.3,0.699,3.3,5.3,8.6,1.8,1.0,1.0,1.7,3.8,13.5,0.005,9.8,2.5,3.3,1.9,21.0,3.3,0.435,1.3,13.1,4.5,18.6,1.8,12.6,17.0,0.576,20.0,3.0,7.7,0.162,74
Nazr Mohammed,C,31,CHA,39,1,8.7,1.1,2.6,0.406,0.0,0.0,,1.1,2.6,0.406,0.406,0.6,1.0,0.55,0.9,1.1,2.0,0.2,0.1,0.4,0.6,1.6,2.7,0.0,3.9,3.9,-6.5,-0.1,15.9,0.5,0.396,-6.4,12.8,-0.4,7.7,0.8,16.2,14.3,0.438,19.6,-0.4,0.0,0.004,61
Jamario Moon,SF,28,MIA,26,21,26.5,2.8,6.0,0.459,1.0,2.8,0.37,1.7,3.2,0.536,0.545,0.5,0.6,0.867,0.4,4.1,4.5,1.0,0.8,0.6,0.5,1.8,7.1,0.465,5.5,1.9,-0.7,1.0,18.6,0.8,0.096,-1.6,1.7,0.6,11.6,1.6,6.8,10.1,0.562,12.0,0.2,1.5,0.103,66
Randolph Morris,C,23,ATL,23,0,3.9,0.3,0.7,0.412,0.0,0.0,,0.3,0.7,0.412,0.412,0.2,0.2,1.0,0.2,0.7,0.9,0.1,0.1,0.0,0.3,1.1,0.8,0.0,3.3,0.9,-8.5,-0.5,21.0,0.1,0.235,-8.0,5.3,-0.1,1.8,1.2,27.2,13.2,0.48,13.6,-0.1,0.0,-0.013,49
Adam Morrison,SF,24,LAL,8,0,5.5,0.5,1.5,0.333,0.1,0.5,0.25,0.4,1.0,0.375,0.375,0.1,0.3,0.5,0.3,0.8,1.0,0.4,0.0,0.0,0.4,0.5,1.3,0.333,9.2,0.0,-8.5,-2.1,15.2,0.0,0.167,-6.4,5.2,-0.1,2.9,0.0,18.9,10.3,0.388,15.9,-0.1,0.0,-0.045,55
Troy Murphy,PF,28,IND,73,73,34.0,5.0,10.5,0.475,2.2,4.9,0.45,2.8,5.6,0.496,0.58,2.1,2.5,0.826,2.0,9.8,11.8,2.4,0.8,0.5,1.6,3.1,14.3,0.467,10.4,1.0,3.0,1.0,32.0,3.4,0.24,2.0,6.4,5.2,17.8,1.2,11.9,19.1,0.614,16.9,3.1,8.5,0.165,74
