player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Trey Burke,PG,22,UTA,76,43,30.1,4.9,13.2,0.368,1.6,5.1,0.318,3.2,8.1,0.4,0.43,1.4,1.9,0.752,0.4,2.3,2.7,4.3,0.9,0.2,1.6,1.6,12.8,0.388,25.0,0.5,-1.9,-1.9,8.7,1.6,0.144,0.0,1.6,0.8,12.6,1.5,10.4,5.2,0.455,23.9,0.1,2.4,0.05,74
Alec Burks,SG,23,UTA,27,27,33.3,4.5,11.1,0.403,1.0,2.5,0.382,3.5,8.6,0.409,0.447,3.9,4.8,0.822,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9,0.227,15.2,0.4,-1.6,-1.1,12.1,0.6,0.43,-0.4,2.5,1.1,13.0,1.0,12.7,7.3,0.524,20.8,0.1,1.7,0.089,78
Caron Butler,SF,34,DET,78,21,20.8,2.1,5.1,0.407,1.1,2.8,0.379,1.0,2.3,0.441,0.511,0.7,0.8,0.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9,0.553,7.3,0.2,-1.5,-0.5,12.2,1.0,0.154,-1.0,1.4,1.3,9.3,1.4,10.4,6.6,0.544,12.9,0.2,2.4,0.07,72
Jimmy Butler,SG,25,CHI,65,65,38.7,6.5,14.0,0.462,1.1,3.0,0.378,5.4,11.1,0.484,0.502,5.9,7.1,0.834,1.8,4.1,5.8,3.3,1.8,0.6,1.4,1.7,20.0,0.212,14.4,1.0,4.7,0.6,11.2,3.0,0.508,4.1,5.1,8.2,21.3,2.3,7.7,8.2,0.583,21.6,4.2,11.2,0.214,88
Rasual Butler,SF,35,WAS,75,1,20.1,2.9,6.9,0.422,1.2,3.1,0.387,1.7,3.8,0.45,0.51,0.7,0.9,0.791,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7,0.455,6.5,1.2,-1.7,-0.8,12.4,1.6,0.13,-0.8,2.1,1.0,11.4,1.0,8.1,7.4,0.531,17.9,0.1,2.6,0.084,72
Dwight Buycks,PG,25,LAL,6,0,20.5,3.0,6.7,0.45,1.2,1.8,0.636,1.8,4.8,0.379,0.538,1.5,1.7,0.9,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5,8.7,0.275,18.4,0.0,-4.9,-3.3,9.3,0.0,0.25,-1.6,1.7,0.1,13.1,1.2,21.3,5.4,0.586,20.4,-0.1,0.1,0.027,64
Will Bynum,SG,32,WAS,7,0,9.6,1.4,4.4,0.323,0.0,1.3,0.0,1.4,3.1,0.455,0.323,0.3,0.6,0.5,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,3.1,0.29,42.2,1.2,-9.1,-3.3,6.6,0.1,0.129,-5.8,3.4,-0.2,4.8,0.8,19.6,5.0,0.336,27.6,-0.1,-0.2,-0.132,71
Bruno Caboclo,SF,19,TOR,8,0,2.9,0.5,1.5,0.333,0.3,0.4,0.667,0.3,1.1,0.222,0.417,0.0,0.0,,0.1,0.1,0.3,0.0,0.0,0.1,0.5,0.4,1.3,0.25,0.0,3.5,-18.9,-6.3,5.0,0.0,0.0,-12.6,5.0,-0.1,-1.8,0.0,25.0,5.0,0.417,31.5,-0.1,-0.1,-0.275,65
Nick Calathes,SG,25,MEM,58,0,14.4,1.8,4.3,0.421,0.2,0.7,0.256,1.6,3.5,0.456,0.443,0.4,0.8,0.533,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2,0.174,26.6,0.5,-0.3,1.8,11.8,1.5,0.182,-2.1,2.6,-0.4,12.3,3.9,18.6,7.2,0.455,17.9,0.4,1.1,0.065,72
Jose Calderon,PG,33,NYK,42,42,30.2,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,0.415,0.499,0.7,0.8,0.906,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1,0.401,25.6,0.0,-3.2,-2.6,9.8,0.1,0.09,-0.5,1.7,0.8,11.3,1.3,16.9,5.6,0.519,16.1,-0.4,0.9,0.033,75
Kentavious Caldwell-Pope,SG,21,DET,82,82,31.5,4.8,11.9,0.401,1.9,5.4,0.345,2.9,6.4,0.449,0.48,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,0.2,1.1,2.0,12.7,0.457,6.8,0.5,-1.0,-0.9,9.1,1.8,0.163,-0.2,1.9,1.1,11.2,1.9,8.3,5.4,0.501,19.5,0.6,2.8,0.052,78
Isaiah Canaan,PG,23,PHI,22,12,25.9,4.2,11.2,0.377,2.7,7.4,0.364,1.5,3.9,0.4,0.496,1.5,1.8,0.846,0.3,2.1,2.5,3.1,0.7,0.1,1.8,2.5,12.6,0.656,22.7,0.4,-2.2,-3.3,9.4,0.3,0.158,1.1,1.3,0.4,12.8,1.3,12.9,5.1,0.526,23.2,0.0,0.8,0.065,73
Clint Capela,C,20,HOU,12,0,7.5,1.2,2.4,0.483,0.0,0.0,,1.2,2.4,0.483,0.483,0.3,1.9,0.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7,0.0,3.6,7.8,-7.8,1.0,31.8,0.2,0.793,-8.8,12.3,-0.2,12.1,0.6,11.3,22.1,0.409,21.3,-0.1,0.0,0.019,75
DeMarre Carroll,SF,28,ATL,70,69,31.3,4.5,9.3,0.487,1.7,4.3,0.395,2.8,5.0,0.567,0.579,1.8,2.6,0.702,1.4,3.9,5.3,1.7,1.3,0.2,1.1,2.2,12.6,0.466,8.3,0.7,2.9,0.5,13.8,2.8,0.277,2.4,5.3,4.3,15.9,2.2,9.3,9.7,0.603,16.9,2.7,7.0,0.154,76
Vince Carter,SG,38,MEM,66,1,16.5,2.0,6.2,0.333,1.0,3.5,0.297,1.0,2.6,0.379,0.417,0.7,0.9,0.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8,0.571,11.1,1.1,-1.4,-0.3,11.1,1.4,0.14,-1.1,2.8,-0.5,9.6,2.1,9.1,7.0,0.445,19.9,0.2,1.0,0.043,74
Michael Carter-Williams,PG,23,MIL,25,25,30.3,5.3,12.3,0.429,0.2,1.1,0.143,5.1,11.2,0.457,0.435,3.4,4.4,0.78,0.8,3.1,4.0,5.6,2.0,0.5,3.2,2.6,14.1,0.091,30.8,1.3,0.4,1.4,11.7,1.3,0.354,-1.0,3.2,0.0,16.3,3.4,18.2,7.5,0.496,25.8,0.5,1.3,0.08,76
Omri Casspi,SF,26,SAC,67,19,21.1,3.1,6.4,0.489,0.5,1.3,0.402,2.6,5.1,0.512,0.53,2.1,2.9,0.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,8.9,0.204,11.8,0.5,-1.3,-1.3,15.9,0.6,0.447,0.0,4.5,2.0,14.4,1.1,14.7,10.4,0.58,18.7,0.3,2.7,0.091,73
Mario Chalmers,PG,28,MIA,80,37,29.6,3.3,8.3,0.403,0.9,3.1,0.294,2.4,5.2,0.467,0.458,2.6,3.3,0.774,0.3,2.3,2.6,3.8,1.5,0.1,2.2,3.1,10.2,0.374,21.0,0.4,-1.0,-0.4,9.0,2.0,0.401,-0.6,1.2,0.8,11.7,2.7,18.2,5.2,0.521,18.9,0.6,2.8,0.056,76
Tyson Chandler,C,32,DAL,75,75,30.5,3.9,5.9,0.666,0.0,0.0,,3.9,5.9,0.666,0.666,2.5,3.4,0.72,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3,0.0,5.3,3.2,4.2,2.3,27.4,3.1,0.584,1.9,14.1,7.2,20.1,0.9,16.0,20.7,0.697,12.8,3.6,10.3,0.216,75
Wilson Chandler,SF,27,DEN,78,75,31.7,5.4,12.5,0.429,1.8,5.2,0.342,3.6,7.3,0.49,0.5,1.4,1.8,0.775,1.2,4.9,6.1,1.7,0.7,0.4,1.4,3.0,13.9,0.416,8.9,0.9,0.2,-0.4,17.2,1.5,0.146,0.5,4.1,2.1,13.2,1.2,9.6,10.4,0.523,20.1,1.3,3.6,0.071,77
Patrick Christopher,SG,26,UTA,4,1,7.3,0.8,3.0,0.25,0.0,1.0,0.0,0.8,2.0,0.375,0.25,0.0,0.0,,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5,0.333,0.0,0.0,-16.3,-5.7,15.9,0.0,0.0,-10.6,8.0,-0.1,-2.6,1.8,7.7,12.0,0.25,20.6,-0.1,-0.1,-0.15,60
Earl Clark,PF,27,BRK,10,0,9.3,1.1,3.0,0.367,0.4,1.4,0.286,0.7,1.6,0.438,0.433,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7,0.467,5.0,3.5,-6.1,0.5,26.5,0.1,0.133,-6.6,1.2,-0.2,6.7,1.7,15.9,13.9,0.425,18.5,-0.1,-0.1,-0.037,65
Ian Clark,SG,23,DEN,7,0,4.4,0.6,1.6,0.364,0.1,0.7,0.2,0.4,0.9,0.5,0.409,0.6,0.6,1.0,0.0,0.4,0.4,0.3,0.4,0.1,0.3,1.1,1.9,0.455,9.9,2.5,-0.2,1.6,10.8,0.0,0.364,-1.8,0.0,0.0,11.6,4.8,13.6,5.2,0.509,20.6,0.0,0.1,0.083,72
Jordan Clarkson,PG,22,LAL,59,38,25.0,4.5,10.1,0.448,0.6,2.1,0.314,3.9,8.1,0.482,0.48,2.2,2.7,0.829,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9,0.203,23.8,0.7,-0.3,-1.7,10.5,0.4,0.265,1.4,4.0,2.0,16.9,1.8,12.6,7.1,0.528,23.0,0.6,2.4,0.078,77
Victor Claver,SF,26,POR,10,0,7.6,0.9,2.0,0.45,0.6,1.1,0.545,0.3,0.9,0.333,0.6,0.0,0.0,,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4,0.55,1.9,0.9,-4.2,-1.3,23.5,0.1,0.0,-2.9,4.3,0.0,9.2,0.7,16.7,14.1,0.6,14.1,0.0,0.1,0.086,63
Norris Cole,PG,26,NOP,28,2,24.4,4.0,9.0,0.444,1.0,2.6,0.378,3.0,6.4,0.472,0.5,0.9,1.3,0.743,0.0,1.8,1.8,3.2,0.5,0.3,1.5,1.8,9.9,0.294,21.2,0.8,-3.1,-2.6,8.3,0.3,0.139,-0.5,0.2,0.5,12.6,1.2,13.3,4.2,0.52,20.6,-0.2,0.7,0.052,74
Darren Collison,PG,27,SAC,45,45,34.8,5.8,12.2,0.473,1.3,3.6,0.373,4.4,8.6,0.514,0.527,3.2,4.1,0.788,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,0.293,27.2,0.7,1.5,-1.3,8.7,0.8,0.335,2.8,1.4,3.0,17.5,2.2,15.1,5.2,0.575,20.9,1.4,3.8,0.116,80
Nick Collison,PF,34,OKC,66,2,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,0.237,11.6,1.8,0.1,1.2,15.3,1.2,0.257,-1.1,8.9,1.0,11.2,1.6,13.8,12.2,0.485,12.8,0.6,2.2,0.097,72
Mike Conley,PG,27,MEM,70,70,31.8,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,0.473,0.506,3.1,3.6,0.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8,0.314,28.0,0.5,2.7,-0.5,9.2,2.7,0.282,3.2,1.5,4.2,18.6,2.1,13.6,5.4,0.558,23.7,2.6,6.8,0.147,83
Jack Cooley,PF,23,UTA,16,0,5.4,0.6,1.4,0.409,0.0,0.0,,0.6,1.4,0.409,0.409,0.6,1.3,0.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7,0.0,1.8,2.8,-4.0,0.4,19.8,0.2,0.955,-4.4,13.3,0.0,11.4,3.7,8.8,16.6,0.432,18.0,0.0,0.2,0.092,67
Chris Copeland,SF,30,IND,50,12,16.6,2.2,6.2,0.361,1.0,3.3,0.311,1.2,2.9,0.42,0.445,0.7,0.9,0.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,6.2,0.539,9.9,1.0,-4.3,-1.5,11.7,0.8,0.145,-2.8,3.1,-0.9,7.4,0.7,15.2,7.4,0.468,21.3,-0.5,-0.1,-0.008,67
Bryce Cotton,PG,22,UTA,15,0,10.6,1.9,4.6,0.42,0.5,1.3,0.35,1.5,3.3,0.449,0.471,1.0,1.2,0.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,5.3,0.29,17.0,0.0,-4.4,-3.2,10.8,0.1,0.261,-1.2,2.2,0.1,14.5,1.3,13.5,6.5,0.52,25.6,-0.1,0.2,0.067,67
DeMarcus Cousins,C,24,SAC,59,59,34.1,8.4,18.1,0.467,0.0,0.1,0.25,8.4,17.9,0.469,0.468,7.2,9.2,0.782,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,24.1,0.008,20.4,4.0,4.7,3.3,30.6,3.2,0.508,1.4,10.8,2.8,25.2,2.3,16.3,21.1,0.545,34.1,3.4,6.0,0.144,90
Robert Covington,SF,24,PHI,70,49,27.9,4.3,10.8,0.396,2.4,6.4,0.374,1.9,4.4,0.426,0.506,2.5,3.1,0.82,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,13.5,0.59,9.8,1.3,0.2,-0.5,14.6,2.3,0.287,0.6,3.4,1.6,14.7,2.5,13.1,8.8,0.554,21.8,1.1,4.0,0.097,73
Jamal Crawford,SG,34,LAC,64,4,26.6,5.2,13.1,0.396,1.9,5.7,0.327,3.3,7.4,0.448,0.467,3.5,3.9,0.901,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,15.8,0.434,14.9,0.7,-1.0,-2.7,6.9,1.2,0.3,1.7,1.2,2.5,16.6,1.8,8.8,4.1,0.532,27.6,0.4,3.6,0.102,78
Jae Crowder,SF,24,BOS,57,17,24.2,3.4,8.2,0.418,0.8,3.0,0.282,2.6,5.2,0.495,0.469,1.7,2.3,0.762,1.1,3.6,4.6,1.4,1.0,0.4,0.7,1.9,9.5,0.362,9.0,1.1,0.5,0.7,16.4,1.8,0.277,-0.2,4.7,1.6,14.1,2.1,6.9,10.5,0.512,17.9,0.9,3.3,0.116,81
Dante Cunningham,PF,27,NOP,66,27,25.0,2.3,5.1,0.457,0.0,0.2,0.1,2.3,5.0,0.468,0.459,0.4,0.7,0.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2,0.029,4.4,1.7,-1.6,1.0,12.8,1.2,0.139,-2.6,4.8,0.5,8.9,1.5,8.9,8.8,0.473,10.9,0.2,1.6,0.047,72
Jared Cunningham,SG,23,LAC,19,0,4.7,0.6,1.7,0.364,0.2,0.7,0.308,0.4,1.1,0.4,0.424,0.4,0.7,0.538,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,1.8,0.394,16.4,0.0,-6.7,-2.7,9.9,0.1,0.394,-4.0,1.3,-0.1,7.3,1.7,15.3,5.7,0.452,23.2,-0.1,0.0,-0.023,66
Seth Curry,PG,24,PHO,2,0,4.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.333,15.6,0.0,-15.9,-1.6,27.7,0.0,0.0,-14.3,0.0,-0.1,-11.4,0.0,0.0,13.7,0.0,16.5,0.0,0.0,-0.298,72
Stephen Curry,PG,26,GSW,80,80,32.7,8.2,16.8,0.487,3.6,8.1,0.443,4.6,8.7,0.528,0.594,3.9,4.2,0.914,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,23.8,0.482,38.6,0.5,9.9,0.3,11.4,4.1,0.251,9.6,2.4,11.5,28.0,3.0,14.3,7.0,0.638,28.9,7.9,15.7,0.288,97
Samuel Dalembert,C,33,NYK,32,21,17.0,1.8,4.1,0.438,0.0,0.0,,1.8,4.1,0.438,0.438,0.4,0.6,0.7,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,4.0,0.0,8.6,6.3,-2.2,3.0,25.1,0.7,0.154,-5.2,10.9,-0.4,11.8,1.4,21.9,17.8,0.461,15.0,0.0,0.3,0.023,73
Troy Daniels,SG,23,CHO,11,0,12.3,2.5,5.4,0.458,1.5,3.3,0.472,0.9,2.1,0.435,0.602,0.5,0.6,0.857,0.2,0.5,0.7,0.5,0.3,0.1,0.6,1.1,7.0,0.61,7.0,0.6,-1.2,-3.7,5.0,0.1,0.119,2.5,1.6,0.2,16.1,1.1,10.1,3.3,0.62,23.3,0.0,0.3,0.119,69
Brandon Davies,PF,23,BRK,7,0,6.3,0.9,2.6,0.333,0.1,0.6,0.25,0.7,2.0,0.357,0.361,0.4,0.6,0.75,0.4,1.0,1.4,0.3,0.1,0.4,0.6,0.7,2.3,0.222,7.2,5.5,-6.9,0.2,17.8,0.1,0.222,-7.1,7.7,-0.1,8.5,1.2,16.8,12.7,0.405,24.6,-0.1,-0.1,-0.069,68
Anthony Davis,PF,21,NOP,68,68,36.1,9.4,17.6,0.535,0.0,0.2,0.083,9.4,17.5,0.54,0.536,5.5,6.8,0.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4,0.01,11.6,6.2,7.1,3.0,24.1,4.2,0.384,4.2,8.0,9.9,30.8,2.1,6.3,16.1,0.591,27.8,5.7,14.0,0.274,91
Ed Davis,PF,25,LAL,79,24,23.3,3.6,5.9,0.601,0.0,0.0,,3.6,5.9,0.601,0.601,1.2,2.4,0.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3,0.0,8.3,4.3,3.0,1.9,23.1,1.6,0.403,1.1,13.3,4.6,20.0,1.4,9.5,18.0,0.594,14.8,2.3,6.3,0.164,76
Glen Davis,PF,29,LAC,74,0,12.2,1.6,3.4,0.459,0.0,0.1,0.0,1.6,3.4,0.466,0.459,0.8,1.3,0.632,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,4.0,0.016,6.3,1.9,-2.5,1.0,15.4,1.1,0.373,-3.5,5.5,0.2,10.8,2.3,11.6,10.5,0.495,16.7,-0.1,1.4,0.072,71
Andre Dawkins,SG,23,MIA,4,0,5.5,0.3,1.5,0.167,0.3,1.5,0.167,0.0,0.0,,0.25,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.8,1.0,6.6,0.0,-11.5,-3.9,10.7,0.0,0.0,-7.5,0.0,-0.1,-5.0,0.0,14.3,5.5,0.25,15.0,-0.1,-0.1,-0.172,59
Austin Daye,SF,26,ATL,8,0,9.5,1.3,3.3,0.385,0.6,1.8,0.357,0.6,1.5,0.417,0.481,0.1,0.3,0.5,0.5,1.3,1.8,1.0,0.5,0.3,0.6,1.1,3.3,0.538,16.0,2.2,-0.3,0.9,14.6,0.1,0.077,-1.3,6.2,0.0,12.1,2.7,15.7,10.5,0.484,19.2,0.0,0.1,0.068,67
Matthew Dellavedova,SG,24,CLE,67,13,20.6,1.7,4.6,0.362,1.0,2.5,0.407,0.6,2.1,0.307,0.472,0.4,0.6,0.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8,0.544,21.1,0.1,-2.6,-2.0,7.3,0.5,0.124,-0.6,3.1,1.4,8.5,0.9,15.9,5.2,0.493,12.6,-0.2,1.9,0.067,76
Luol Deng,SF,29,MIA,72,72,33.6,5.1,10.9,0.469,1.1,3.1,0.355,4.0,7.9,0.513,0.518,2.7,3.5,0.761,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,14.0,0.28,9.9,0.8,0.5,-0.6,13.3,1.6,0.319,1.1,5.2,3.7,15.5,1.4,10.7,9.3,0.561,19.5,1.5,5.4,0.106,80
DeMar DeRozan,SG,25,TOR,60,60,35.0,6.8,16.5,0.413,0.4,1.5,0.284,6.4,15.0,0.426,0.426,6.0,7.2,0.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1,0.089,17.0,0.4,-1.6,-1.4,12.9,1.4,0.438,-0.2,2.3,2.6,17.4,1.8,10.4,7.6,0.51,28.4,0.2,4.0,0.09,88
Boris Diaw,PF,32,SAS,81,15,24.5,3.6,7.8,0.46,0.7,2.1,0.32,2.9,5.7,0.512,0.503,0.9,1.1,0.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7,0.267,17.9,0.9,0.1,0.7,15.2,2.3,0.147,-0.6,4.5,1.3,12.7,0.9,15.8,10.0,0.526,18.3,1.1,3.6,0.088,75
Gorgui Dieng,C,25,MIN,73,49,30.0,3.5,7.0,0.506,0.0,0.1,0.167,3.5,6.9,0.51,0.507,2.6,3.3,0.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6,9.7,0.012,10.5,4.5,2.5,2.4,20.8,1.5,0.477,0.1,11.3,3.4,17.2,1.6,16.9,15.9,0.573,15.0,2.5,4.9,0.108,77
Spencer Dinwiddie,PG,21,DET,34,1,13.4,1.5,5.0,0.302,0.4,1.9,0.185,1.1,3.1,0.375,0.337,0.9,1.0,0.912,0.1,1.3,1.4,3.1,0.6,0.2,1.0,1.6,4.3,0.385,34.9,1.0,-4.2,-1.5,10.9,0.4,0.201,-2.6,0.9,-0.3,10.2,2.2,15.2,5.7,0.394,21.1,-0.2,0.1,0.009,67
Toney Douglas,SG,28,NOP,12,0,14.8,1.6,4.3,0.373,0.4,1.5,0.278,1.2,2.8,0.424,0.422,0.7,1.1,0.615,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,4.3,0.353,20.0,1.7,-1.3,0.8,12.8,0.2,0.255,-2.1,1.3,0.0,11.2,3.3,15.0,7.1,0.45,17.2,0.0,0.2,0.046,71
Chris Douglas-Roberts,SG,28,LAC,12,0,8.6,0.4,1.8,0.238,0.1,0.6,0.143,0.3,1.2,0.286,0.262,0.7,0.7,1.0,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,1.6,0.333,5.0,0.0,-6.1,-1.6,11.8,0.1,0.381,-4.4,1.1,0.0,3.3,0.5,0.0,6.6,0.387,10.7,-0.1,0.0,0.02,68
Goran Dragic,PG,28,MIA,26,26,34.8,6.2,12.4,0.502,0.9,2.8,0.329,5.3,9.6,0.552,0.539,3.2,4.0,0.808,1.2,2.3,3.4,5.3,1.1,0.2,2.3,2.9,16.6,0.226,27.8,0.6,1.7,-1.7,7.7,0.5,0.322,3.4,4.1,2.3,18.8,1.6,13.8,5.9,0.586,22.2,0.9,2.8,0.146,80
Zoran Dragic,SG,25,MIA,10,1,6.2,0.9,2.2,0.409,0.3,0.9,0.333,0.6,1.3,0.462,0.477,0.1,0.2,0.5,0.3,0.2,0.5,0.4,0.2,0.0,0.5,0.5,2.2,0.409,11.0,0.0,-6.3,-3.4,3.8,0.0,0.091,-2.9,5.9,-0.1,8.0,1.7,17.9,4.8,0.481,21.1,-0.1,0.0,-0.035,66
Larry Drew,PG,24,PHI,12,1,18.3,1.7,4.8,0.345,0.3,2.2,0.154,1.3,2.7,0.5,0.379,0.2,0.3,0.667,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,3.8,0.448,33.9,0.0,-11.4,-4.1,7.3,0.1,0.052,-7.3,0.5,-0.5,4.5,1.4,29.6,3.7,0.388,16.8,-0.5,-0.4,-0.087,64
Andre Drummond,C,21,DET,82,82,30.5,6.0,11.7,0.514,0.0,0.0,0.0,6.0,11.7,0.515,0.514,1.7,4.5,0.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,13.8,0.002,3.9,4.8,-0.2,1.1,30.1,4.3,0.38,-1.2,18.3,3.4,21.4,1.5,9.7,24.0,0.504,22.0,1.2,7.7,0.147,89
Jared Dudley,SG,29,MIL,72,22,23.8,2.8,5.9,0.468,1.0,2.7,0.385,1.7,3.2,0.537,0.556,0.7,0.9,0.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,7.2,0.454,11.5,0.5,0.6,0.5,11.6,2.1,0.158,0.1,3.0,2.0,12.3,2.1,12.1,7.3,0.572,13.5,1.1,4.1,0.116,75
Tim Duncan,C,38,SAS,77,77,28.9,5.4,10.6,0.512,0.0,0.1,0.286,5.4,10.5,0.514,0.513,3.0,4.0,0.74,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,13.9,0.009,16.8,5.1,5.5,4.7,26.7,4.7,0.38,0.8,8.8,4.9,22.6,1.4,12.1,17.9,0.56,22.2,4.2,9.6,0.207,80
Mike Dunleavy,SF,34,CHI,63,63,29.2,3.3,7.6,0.435,1.7,4.2,0.407,1.6,3.5,0.468,0.546,1.1,1.4,0.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0,9.4,0.547,9.7,0.8,0.4,-0.2,12.7,1.7,0.181,0.6,1.7,2.4,11.6,1.1,10.4,7.3,0.573,14.2,1.1,4.1,0.108,72
Kevin Durant,SF,26,OKC,27,27,33.8,8.8,17.3,0.51,2.4,5.9,0.403,6.4,11.4,0.565,0.578,5.4,6.3,0.854,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4,0.34,22.2,2.2,6.1,-0.2,18.7,1.0,0.366,6.3,1.9,3.8,27.6,1.3,12.0,10.4,0.633,29.1,1.9,4.8,0.252,94
Cleanthony Early,SF,23,NYK,39,7,16.6,1.9,5.5,0.355,0.6,2.2,0.262,1.4,3.3,0.415,0.407,0.9,1.2,0.75,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,5.4,0.393,9.1,1.5,-5.2,-1.3,13.8,0.4,0.224,-3.8,3.8,-0.8,8.4,2.0,14.5,8.7,0.447,19.6,-0.5,-0.4,-0.03,68
Wayne Ellington,SG,27,LAL,65,36,25.8,3.9,9.5,0.412,1.4,3.7,0.37,2.5,5.8,0.439,0.485,0.8,1.0,0.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2,10.0,0.394,10.2,0.1,-3.0,-2.6,12.3,0.1,0.104,-0.4,2.0,1.1,11.6,1.0,7.2,6.9,0.504,18.5,-0.4,1.2,0.034,71
Monta Ellis,SG,29,DAL,80,80,33.7,7.5,16.9,0.445,1.0,3.6,0.285,6.5,13.4,0.487,0.475,2.9,3.8,0.752,0.4,2.0,2.4,4.1,1.9,0.3,2.5,2.5,18.9,0.21,20.5,0.8,-0.1,-0.7,6.4,2.2,0.224,0.7,1.4,1.4,16.5,2.8,11.7,3.9,0.509,27.9,1.3,3.6,0.065,78
James Ennis,SF,24,MIA,62,3,17.0,1.6,4.0,0.409,0.5,1.5,0.326,1.1,2.5,0.461,0.472,1.3,1.5,0.84,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,5.0,0.385,7.2,1.4,-1.5,-0.6,14.0,0.8,0.381,-0.9,6.0,1.2,11.5,1.3,11.9,10.1,0.541,14.6,0.1,1.9,0.088,70
Tyler Ennis,PG,20,MIL,25,1,14.1,1.7,4.9,0.35,0.4,1.5,0.27,1.3,3.4,0.384,0.39,0.1,0.2,0.6,0.2,0.9,1.1,2.4,0.7,0.1,1.4,1.3,4.0,0.301,25.6,0.7,-6.6,-1.3,7.1,0.4,0.041,-5.3,2.0,-0.8,6.6,2.6,21.4,4.5,0.395,20.3,-0.4,-0.3,-0.046,69
