player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Stephen Curry,PG,22,GSW,74,74,33.6,6.8,14.2,0.48,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6,0.325,28.1,0.6,1.9,-1.6,10.9,1.3,0.216,3.5,2.3,5.4,19.4,2.2,16.4,6.5,0.595,24.4,2.4,6.6,0.128,81
Samuel Dalembert,C,29,SAC,80,46,24.2,3.4,7.1,0.473,0.0,0.0,0.0,3.4,7.1,0.474,0.473,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,0.004,5.3,4.3,-2.0,1.6,26.9,2.5,0.261,-3.6,12.1,0.4,14.1,0.9,17.3,19.3,0.509,17.1,0.0,2.9,0.072,75
Erick Dampier,C,35,MIA,51,22,16.0,1.0,1.7,0.584,0.0,0.0,0.0,1.0,1.7,0.591,0.584,0.5,0.9,0.545,1.0,2.4,3.5,0.4,0.3,0.9,0.6,1.6,2.5,0.011,3.8,4.5,0.3,3.0,17.1,1.4,0.494,-2.8,8.2,0.5,9.7,0.9,22.8,12.9,0.591,8.1,0.5,1.9,0.109,58
Marquis Daniels,SF,30,BOS,49,0,19.1,2.3,4.7,0.491,0.1,0.4,0.19,2.2,4.3,0.521,0.5,0.8,1.2,0.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5,0.091,10.6,1.8,0.3,2.6,11.0,1.7,0.246,-2.3,3.3,0.3,11.7,2.2,12.9,7.4,0.527,15.1,0.6,2.0,0.103,64
Baron Davis,PG,31,CLE,15,9,25.3,5.0,11.9,0.421,2.4,5.8,0.414,2.6,6.1,0.429,0.522,1.5,1.8,0.815,0.4,2.0,2.4,6.1,1.1,0.4,2.6,1.9,13.9,0.489,45.4,1.2,1.7,-2.8,9.3,0.2,0.152,4.5,1.8,0.5,19.3,2.2,17.0,5.4,0.548,27.3,0.4,0.7,0.086,71
Glen Davis,C,25,BOS,78,13,29.5,4.6,10.3,0.448,0.0,0.2,0.133,4.6,10.1,0.454,0.449,2.5,3.4,0.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7,0.019,6.6,1.0,-1.4,1.4,16.4,4.3,0.331,-2.8,5.7,0.6,12.8,1.8,8.5,11.4,0.499,20.9,0.3,4.9,0.102,67
Austin Daye,SF,22,DET,72,16,20.1,2.7,6.5,0.41,1.0,2.4,0.401,1.7,4.2,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5,0.365,8.5,2.2,-1.3,-0.7,18.6,0.9,0.229,-0.6,5.2,1.2,13.0,1.5,10.2,11.6,0.518,18.6,0.3,2.1,0.07,67
Carlos Delfino,SF,28,MIL,49,40,32.4,4.1,10.5,0.39,2.1,5.8,0.37,1.9,4.7,0.415,0.492,1.2,1.5,0.8,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5,0.554,12.1,0.4,2.1,1.5,13.2,2.6,0.146,0.5,1.7,0.9,13.1,2.6,9.5,7.3,0.517,17.7,1.6,3.5,0.105,70
Luol Deng,SF,25,CHI,82,82,39.1,6.5,14.1,0.46,1.4,4.1,0.345,5.1,10.0,0.506,0.51,3.1,4.1,0.753,1.4,4.4,5.8,2.8,1.0,0.6,1.9,2.0,17.4,0.288,11.9,1.1,2.2,1.0,12.8,5.2,0.291,1.2,4.4,4.7,15.5,1.3,10.7,8.7,0.549,20.9,3.4,9.9,0.149,80
DeMar DeRozan,SG,21,TOR,82,82,34.8,6.6,14.1,0.467,0.1,0.6,0.096,6.5,13.4,0.485,0.469,4.0,4.9,0.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,0.045,8.6,0.8,-2.4,-1.9,10.2,0.5,0.348,-0.6,3.0,2.8,14.5,1.5,9.8,6.5,0.53,23.2,-0.3,3.2,0.055,72
Boris Diaw,PF,28,CHA,82,82,33.9,4.6,9.4,0.492,1.0,2.8,0.345,3.7,6.7,0.553,0.543,1.0,1.5,0.683,1.3,3.8,5.0,4.1,0.9,0.6,2.0,2.3,11.3,0.292,20.6,1.3,1.5,0.7,13.6,2.3,0.159,0.8,4.5,2.4,13.9,1.4,16.7,9.0,0.558,16.8,2.5,4.8,0.082,68
Keyon Dooling,PG,30,MIL,80,22,22.0,2.6,6.5,0.397,1.0,2.9,0.346,1.6,3.6,0.439,0.475,1.0,1.2,0.83,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5,7.1,0.451,23.4,0.2,-2.2,-1.2,7.1,2.1,0.181,-1.0,0.8,0.8,11.3,1.6,14.0,3.9,0.509,17.3,-0.1,2.9,0.08,67
Toney Douglas,SG,24,NYK,81,9,24.3,3.9,9.3,0.416,1.8,4.7,0.373,2.1,4.6,0.46,0.511,1.0,1.3,0.794,0.8,2.2,3.0,3.0,1.1,0.0,1.1,2.2,10.6,0.507,19.5,0.1,0.7,-1.8,10.5,1.2,0.142,2.5,3.7,3.0,15.2,2.3,10.0,7.1,0.534,20.1,1.4,4.2,0.101,64
Goran Dragic,PG,24,HOU,22,3,17.2,2.7,5.7,0.472,1.3,2.5,0.519,1.4,3.2,0.437,0.584,1.1,1.6,0.667,0.5,2.0,2.5,2.5,0.6,0.2,1.0,1.6,7.7,0.432,22.7,0.7,2.0,-0.9,13.2,0.3,0.288,2.9,3.6,0.9,17.7,1.9,13.0,8.4,0.604,18.9,0.4,1.2,0.157,70
Chris Duhon,PG,28,ORL,51,5,15.2,1.0,2.5,0.38,0.3,1.0,0.25,0.7,1.5,0.468,0.43,0.3,0.5,0.56,0.2,0.8,1.0,2.3,0.3,0.0,1.2,0.6,2.5,0.403,22.4,0.2,-5.1,-0.4,6.3,0.9,0.194,-4.7,1.4,-0.7,5.6,1.1,30.3,3.9,0.446,12.0,-0.6,0.2,0.014,63
Tim Duncan,C,34,SAS,76,76,28.4,5.5,11.0,0.5,0.0,0.1,0.0,5.5,11.0,0.502,0.5,2.4,3.4,0.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4,0.005,15.7,4.8,3.8,3.9,26.8,4.0,0.307,-0.1,9.3,3.7,21.9,1.2,11.4,18.3,0.537,22.9,3.2,7.7,0.171,82
Mike Dunleavy,SG,30,IND,61,44,27.6,3.9,8.5,0.462,1.7,4.2,0.402,2.3,4.4,0.519,0.56,1.6,2.0,0.8,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2,0.488,10.1,1.3,1.3,0.2,16.2,1.9,0.24,1.1,1.9,2.6,14.6,1.2,10.7,9.1,0.593,16.9,1.4,4.5,0.129,71
Kevin Durant,SF,22,OKC,78,78,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7,0.269,13.2,1.8,2.9,-0.8,17.7,3.3,0.439,3.7,2.3,8.6,23.6,1.5,10.6,10.3,0.589,30.6,3.7,12.0,0.189,93
Devin Ebanks,SG,21,LAL,20,0,5.9,1.1,2.6,0.412,0.1,0.3,0.4,1.0,2.3,0.413,0.431,0.9,1.2,0.783,0.8,0.6,1.4,0.1,0.2,0.3,0.3,0.4,3.1,0.098,2.8,3.2,-4.3,-2.5,11.1,0.2,0.451,-1.8,14.9,0.2,19.4,1.8,8.9,13.0,0.507,25.9,-0.1,0.4,0.144,63
Monta Ellis,SG,25,GSW,80,80,40.3,9.1,20.1,0.451,1.7,4.7,0.361,7.4,15.4,0.478,0.493,4.3,5.4,0.789,0.6,3.0,3.5,5.6,2.1,0.3,3.2,2.5,24.1,0.235,23.4,0.5,0.2,-1.8,8.5,1.7,0.268,2.0,1.5,4.3,18.6,2.6,12.3,4.9,0.536,28.1,1.8,6.0,0.089,82
Maurice Evans,SF,32,WAS,26,12,27.4,3.8,8.6,0.439,1.0,3.0,0.346,2.7,5.6,0.49,0.5,1.1,1.2,0.933,1.1,1.7,2.8,0.6,0.7,0.3,0.7,2.1,9.7,0.35,3.4,1.0,-2.4,-1.9,7.1,0.2,0.135,-0.4,4.5,0.7,10.9,1.3,7.1,5.8,0.531,15.8,-0.1,0.9,0.058,70
Reggie Evans,PF,30,TOR,30,18,26.6,1.4,3.4,0.408,0.0,0.0,0.0,1.4,3.4,0.412,0.408,1.6,2.9,0.545,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,4.4,0.01,6.4,0.6,-0.4,1.4,34.4,0.8,0.854,-1.8,17.2,0.5,12.4,1.9,21.6,25.6,0.466,10.1,0.3,1.3,0.077,65
Tyreke Evans,SG,21,SAC,57,53,37.0,6.7,16.4,0.409,0.8,2.6,0.291,5.9,13.8,0.432,0.432,3.6,4.7,0.771,0.8,4.0,4.8,5.6,1.5,0.5,3.2,2.5,17.8,0.159,24.9,1.0,-0.5,0.1,12.7,1.7,0.285,-0.6,2.4,-0.1,14.4,2.0,14.9,7.4,0.482,25.3,0.8,1.6,0.036,77
Jordan Farmar,PG,24,NJN,73,18,24.6,3.5,8.9,0.392,1.5,4.2,0.359,2.0,4.8,0.421,0.475,1.1,1.4,0.82,0.3,2.0,2.4,5.0,0.8,0.1,1.9,1.8,9.6,0.467,34.9,0.3,-0.9,-2.1,10.1,1.0,0.154,1.2,1.5,0.8,14.1,1.8,16.7,5.7,0.504,21.6,0.5,1.9,0.05,70
Raymond Felton,SG,26,DEN,21,0,31.6,4.2,9.7,0.431,1.3,2.9,0.459,2.9,6.8,0.42,0.5,1.8,2.9,0.617,0.4,3.2,3.6,6.5,1.3,0.0,2.1,1.8,11.5,0.299,31.1,0.0,0.4,-0.5,11.3,0.6,0.294,0.9,1.4,0.7,14.7,2.1,16.3,6.5,0.523,18.5,0.4,1.3,0.097,72
Rudy Fernandez,SG,25,POR,78,3,23.3,2.7,7.4,0.37,1.5,4.6,0.321,1.2,2.7,0.453,0.471,1.6,1.9,0.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6,0.628,16.9,0.6,0.9,-0.6,9.5,1.8,0.254,1.5,2.4,2.0,13.4,2.6,12.1,5.8,0.522,18.7,1.3,3.8,0.1,71
Landry Fields,SG,22,NYK,82,81,31.0,3.6,7.3,0.497,1.0,2.7,0.393,2.6,4.7,0.556,0.568,1.4,1.8,0.769,1.3,5.1,6.4,1.9,1.0,0.2,1.3,1.4,9.7,0.364,9.0,0.5,0.6,0.1,18.9,1.8,0.244,0.5,4.7,3.4,13.5,1.6,13.8,11.7,0.598,13.5,1.7,5.3,0.1,69
Derek Fisher,PG,36,LAL,82,82,28.0,2.5,6.5,0.389,0.8,1.9,0.396,1.7,4.5,0.386,0.449,1.0,1.3,0.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,2.3,6.8,0.301,14.0,0.3,-1.2,0.3,6.6,2.5,0.195,-1.6,0.7,1.2,8.9,2.3,10.9,3.7,0.486,12.8,0.4,3.7,0.078,62
Jonny Flynn,PG,21,MIN,53,8,18.5,2.0,5.6,0.365,0.6,1.9,0.31,1.5,3.7,0.393,0.417,0.6,0.8,0.762,0.2,1.2,1.5,3.4,0.6,0.1,2.1,1.1,5.3,0.338,27.6,0.2,-7.2,-2.8,7.5,0.2,0.142,-4.4,1.3,-1.6,7.1,1.7,26.4,4.3,0.444,18.5,-1.3,-1.3,-0.064,66
Gary Forbes,SF,25,DEN,63,11,12.6,2.0,4.3,0.454,0.3,0.9,0.328,1.7,3.4,0.488,0.489,0.9,1.4,0.678,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2,5.2,0.212,9.7,0.6,-3.0,-1.1,12.5,0.7,0.319,-1.9,4.2,0.3,11.7,1.5,12.9,8.5,0.524,20.1,-0.2,0.9,0.055,65
T.J. Ford,PG,27,IND,41,3,18.9,2.2,5.8,0.386,0.1,0.8,0.188,2.1,5.0,0.417,0.398,0.9,1.2,0.729,0.4,1.6,2.0,3.4,0.9,0.2,1.5,1.7,5.4,0.136,28.4,0.8,-3.8,-0.3,9.1,0.8,0.203,-3.5,2.5,-0.7,9.9,2.3,19.7,5.8,0.434,18.3,-0.3,0.2,0.011,68
Sundiata Gaines,PG,24,NJN,10,0,14.6,2.0,4.8,0.417,0.4,1.7,0.235,1.6,3.1,0.516,0.458,1.1,2.0,0.55,1.0,1.4,2.4,2.5,0.9,0.0,1.3,1.1,5.5,0.354,28.9,0.0,0.8,0.0,11.7,0.1,0.417,0.7,7.9,0.0,15.3,3.3,18.6,9.7,0.484,22.2,0.1,0.1,0.046,68
Danilo Gallinari,SF,22,DEN,14,12,30.9,3.9,9.4,0.412,1.4,3.9,0.37,2.4,5.5,0.442,0.489,5.6,7.2,0.772,0.8,4.6,5.4,1.6,0.9,0.6,1.8,1.9,14.7,0.412,7.5,1.6,0.6,-0.2,16.8,0.5,0.771,0.7,3.0,0.7,15.9,1.5,12.5,10.1,0.587,20.6,0.3,1.2,0.133,79
Kevin Garnett,PF,34,BOS,71,71,31.3,6.1,11.6,0.528,0.0,0.1,0.2,6.1,11.5,0.53,0.529,2.6,3.1,0.862,1.2,7.7,8.9,2.4,1.3,0.8,1.6,2.1,14.9,0.006,13.5,2.0,4.0,4.1,28.7,5.6,0.264,0.0,4.9,3.4,20.6,2.3,11.1,17.5,0.575,22.3,3.4,9.0,0.194,81
Marc Gasol,C,26,MEM,81,81,31.9,4.5,8.5,0.527,0.0,0.1,0.429,4.5,8.4,0.528,0.529,2.7,3.6,0.748,1.9,5.1,7.0,2.5,0.9,1.7,1.8,3.3,11.7,0.01,11.6,4.3,3.6,3.4,19.4,3.9,0.425,0.2,7.1,4.0,16.8,1.5,15.1,13.1,0.58,16.9,3.6,7.9,0.146,81
Pau Gasol,C,30,LAL,82,82,37.0,7.2,13.7,0.529,0.0,0.0,0.333,7.2,13.6,0.53,0.53,4.3,5.2,0.823,3.3,6.9,10.2,3.3,0.6,1.6,1.7,2.5,18.8,0.003,15.1,3.3,5.3,2.2,20.5,4.7,0.384,3.0,10.3,10.0,23.3,0.8,9.8,15.6,0.589,21.8,5.6,14.7,0.232,84
Rudy Gay,SF,24,MEM,54,54,39.9,7.6,16.1,0.471,1.1,2.7,0.396,6.5,13.4,0.486,0.503,3.6,4.5,0.805,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8,0.166,11.6,2.2,2.7,1.4,14.2,2.9,0.277,1.4,4.5,2.7,17.8,2.2,12.2,9.3,0.548,23.3,2.6,5.5,0.123,84
Alonzo Gee,SG,23,CLE,40,29,24.3,2.7,5.9,0.462,0.4,1.2,0.347,2.3,4.6,0.492,0.498,1.6,2.0,0.8,1.2,2.7,3.9,0.8,0.8,0.4,1.1,2.0,7.4,0.209,5.5,1.3,-2.0,-0.1,13.1,0.5,0.342,-1.9,5.6,0.6,11.1,1.7,14.0,9.3,0.552,14.6,0.0,1.0,0.052,71
Paul George,SG,20,IND,61,19,20.7,2.9,6.5,0.453,0.7,2.3,0.297,2.3,4.2,0.537,0.505,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8,0.349,8.3,1.5,0.0,1.2,16.3,1.9,0.256,-1.2,3.3,0.5,13.0,2.5,13.7,9.8,0.542,17.8,0.6,2.4,0.091,74
Taj Gibson,PF,25,CHI,80,19,21.8,2.9,6.3,0.466,0.0,0.1,0.125,2.9,6.2,0.472,0.467,1.3,1.9,0.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5,7.1,0.016,5.3,4.6,0.0,2.8,19.4,3.8,0.295,-2.7,11.2,1.4,14.3,1.2,11.1,15.4,0.502,16.8,0.9,5.2,0.143,73
Manu Ginobili,SG,33,SAS,80,79,30.3,5.5,12.7,0.433,1.9,5.5,0.349,3.6,7.2,0.497,0.509,4.5,5.1,0.871,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4,0.433,26.4,0.8,5.3,0.4,11.8,3.2,0.403,4.9,2.1,6.6,21.7,2.6,12.7,7.1,0.581,26.0,4.5,9.9,0.195,86
Ryan Gomes,SF,28,LAC,76,62,27.6,2.7,6.6,0.41,0.9,2.8,0.341,1.8,3.9,0.459,0.481,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2,0.418,8.5,0.4,-1.1,-0.1,10.7,1.2,0.168,-1.0,3.4,1.3,9.0,1.5,9.2,7.1,0.504,12.7,0.5,2.5,0.057,65
Drew Gooden,PF,29,MIL,35,18,24.6,4.5,10.3,0.431,0.1,0.6,0.15,4.4,9.8,0.447,0.435,2.3,2.9,0.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3,0.055,10.3,1.6,-1.5,0.8,22.9,1.5,0.282,-2.3,9.6,0.3,15.9,1.3,10.2,16.1,0.487,24.6,0.1,1.8,0.101,68
Ben Gordon,SG,27,DET,82,27,26.0,4.1,9.4,0.44,1.3,3.2,0.402,2.8,6.1,0.46,0.51,1.7,2.0,0.85,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2,0.345,13.2,0.6,-2.5,-2.6,9.3,0.3,0.208,0.1,2.2,1.3,12.4,1.2,14.4,5.6,0.548,21.5,-0.3,1.7,0.037,71
Eric Gordon,SG,22,LAC,56,56,37.7,7.6,16.9,0.45,1.9,5.2,0.364,5.7,11.8,0.488,0.506,5.1,6.2,0.825,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,22.3,0.307,20.7,0.7,1.3,-2.0,6.6,1.1,0.367,3.3,2.5,4.2,18.5,1.7,12.0,4.5,0.566,26.5,1.7,5.3,0.12,83
Marcin Gortat,C,26,PHO,55,12,29.7,5.3,9.5,0.563,0.0,0.1,0.25,5.3,9.4,0.566,0.564,2.3,3.2,0.731,2.0,7.3,9.3,1.0,0.5,1.3,1.2,2.5,13.0,0.008,5.2,3.2,0.5,1.2,28.5,1.9,0.335,-0.7,7.8,3.2,18.8,0.9,9.7,18.1,0.598,18.3,1.0,5.1,0.151,80
Joey Graham,SF,28,CLE,39,8,15.0,2.1,4.6,0.458,0.2,0.8,0.3,1.9,3.8,0.49,0.483,0.7,0.9,0.806,0.2,1.9,2.2,0.5,0.2,0.2,0.7,1.9,5.2,0.168,5.2,0.9,-7.1,-2.4,15.3,0.1,0.201,-4.7,1.5,-0.2,7.7,0.5,12.6,8.2,0.518,17.2,-0.8,0.0,-0.004,70
Danny Granger,SF,27,IND,79,79,35.0,6.8,15.9,0.425,2.0,5.2,0.386,4.8,10.8,0.443,0.487,5.0,5.9,0.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5,0.323,13.0,1.6,1.6,-0.3,13.5,3.2,0.37,1.9,3.5,3.7,17.8,1.6,12.3,8.5,0.554,26.7,2.5,6.9,0.12,80
Aaron Gray,C,26,NOH,41,6,13.0,1.4,2.4,0.566,0.0,0.0,,1.4,2.4,0.566,0.566,0.4,0.8,0.5,1.4,2.7,4.2,0.4,0.3,0.3,0.8,2.3,3.1,0.0,4.7,1.9,-1.8,1.2,25.8,0.8,0.343,-3.1,13.4,0.3,11.0,1.1,21.9,19.6,0.566,13.1,0.0,1.1,0.1,63
Jeff Green,SF,24,BOS,26,2,23.5,3.8,7.8,0.485,0.3,1.0,0.296,3.5,6.7,0.514,0.505,1.9,2.4,0.794,0.6,2.7,3.3,0.7,0.5,0.6,0.9,2.6,9.8,0.134,5.1,2.0,-1.6,0.5,13.3,1.0,0.312,-2.1,3.4,0.5,12.9,1.1,9.1,8.6,0.553,19.8,0.1,1.5,0.118,73
Blake Griffin,PF,21,LAC,82,82,38.0,8.5,16.8,0.506,0.1,0.3,0.292,8.4,16.5,0.51,0.508,5.4,8.5,0.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5,0.017,18.7,1.1,3.2,0.9,26.9,3.4,0.505,2.2,10.2,6.5,21.9,1.0,11.7,18.6,0.549,27.3,4.0,9.8,0.152,85
Richard Hamilton,SG,32,DET,55,39,27.2,5.2,12.2,0.429,1.0,2.6,0.382,4.2,9.6,0.442,0.47,2.7,3.1,0.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1,0.215,19.8,0.2,-2.5,-3.4,8.7,0.2,0.256,0.9,1.9,1.6,15.8,1.4,10.5,5.1,0.52,26.0,-0.2,1.8,0.059,73
Tyler Hansbrough,PF,25,IND,70,29,21.9,4.1,8.8,0.465,0.0,0.0,0.0,4.1,8.7,0.466,0.465,2.8,3.6,0.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0,0.003,4.7,0.7,-3.3,-1.9,15.9,1.6,0.413,-1.5,10.6,2.2,16.4,1.2,9.5,13.2,0.529,23.1,-0.5,3.8,0.118,72
James Harden,SG,21,OKC,82,5,26.7,3.6,8.3,0.436,1.4,4.0,0.349,2.3,4.4,0.514,0.518,3.5,4.2,0.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2,0.474,12.8,0.8,2.3,-0.6,11.0,2.1,0.501,2.9,2.3,5.0,16.4,2.2,11.3,6.8,0.598,19.5,2.4,7.1,0.156,82
Al Harrington,PF,30,DEN,73,3,22.8,3.8,9.2,0.416,1.6,4.5,0.357,2.2,4.8,0.473,0.503,1.2,1.6,0.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5,0.486,9.6,0.5,-1.1,-1.2,17.2,1.5,0.173,0.2,5.4,0.6,12.3,1.2,12.7,11.5,0.527,22.3,0.4,2.1,0.06,74
Devin Harris,PG,27,UTA,17,16,31.2,4.9,11.8,0.413,1.5,4.1,0.357,3.4,7.7,0.443,0.475,4.5,5.6,0.811,0.4,2.0,2.4,5.4,0.8,0.1,2.9,1.9,15.8,0.348,28.3,0.3,-2.5,-3.9,7.8,0.1,0.473,1.3,1.4,0.7,15.7,1.3,16.8,4.6,0.552,25.2,-0.1,0.8,0.068,76
Udonis Haslem,PF,30,MIA,13,0,26.5,3.4,6.6,0.512,0.0,0.0,,3.4,6.6,0.512,0.512,1.2,1.5,0.8,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0,8.0,0.0,2.7,0.7,-3.3,-0.6,25.0,0.6,0.233,-2.7,10.6,0.4,12.7,1.1,12.9,18.2,0.549,14.8,-0.1,0.9,0.13,68
Spencer Hawes,C,22,PHI,81,81,21.2,3.3,7.0,0.465,0.1,0.5,0.243,3.1,6.6,0.48,0.473,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2,0.065,11.2,3.1,-1.3,1.8,22.5,2.6,0.155,-3.1,8.7,-0.3,12.8,0.9,13.8,15.6,0.481,18.9,0.3,2.4,0.066,73
Chuck Hayes,C,27,HOU,74,63,28.1,3.3,6.3,0.527,0.0,0.0,0.0,3.3,6.2,0.529,0.527,1.3,1.9,0.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9,0.004,14.3,1.6,3.8,2.8,20.7,2.4,0.307,1.0,11.9,3.9,16.2,1.9,14.1,16.3,0.554,13.0,3.0,6.3,0.146,68
Gordon Hayward,SF,20,UTA,72,17,16.9,2.0,4.1,0.485,0.5,1.0,0.473,1.5,3.0,0.489,0.544,1.0,1.3,0.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4,0.253,10.2,1.3,-2.8,-1.4,9.8,0.4,0.331,-1.4,4.0,0.8,10.7,1.3,17.3,6.9,0.578,15.3,-0.2,1.2,0.048,65
Brendan Haywood,C,31,DAL,72,8,18.5,1.8,3.1,0.574,0.0,0.0,0.0,1.8,3.1,0.577,0.574,0.9,2.5,0.362,1.8,3.4,5.2,0.3,0.2,1.0,0.7,2.0,4.4,0.004,2.1,4.2,-1.0,2.1,20.9,2.1,0.794,-3.2,11.8,0.8,11.7,0.6,14.5,16.5,0.532,12.4,0.3,2.9,0.104,68
Gerald Henderson,SG,23,CHA,68,30,24.4,3.8,8.4,0.454,0.1,0.5,0.194,3.7,7.9,0.472,0.461,1.9,2.4,0.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7,9.6,0.063,10.7,1.6,-2.3,-0.3,11.6,1.4,0.286,-1.9,3.5,0.9,13.2,1.6,9.1,7.5,0.509,19.9,-0.1,2.4,0.068,69
Roy Hibbert,C,24,IND,81,80,27.7,5.1,11.0,0.461,0.0,0.0,0.0,5.1,10.9,0.463,0.461,2.5,3.4,0.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7,0.004,12.8,4.6,-0.2,2.3,21.0,3.3,0.309,-2.5,9.1,0.3,15.9,0.7,15.5,15.1,0.507,23.6,1.0,3.6,0.077,81
J.J. Hickson,C,22,CLE,80,66,28.2,5.4,11.7,0.458,0.0,0.1,0.0,5.4,11.6,0.461,0.458,3.1,4.6,0.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,13.8,0.005,7.5,1.8,-4.3,-1.1,25.0,1.7,0.392,-3.2,10.8,-0.2,15.6,1.1,13.6,17.7,0.503,25.5,-1.3,1.5,0.032,74
George Hill,PG,24,SAS,76,5,28.3,3.8,8.3,0.453,1.0,2.7,0.377,2.8,5.6,0.49,0.514,3.1,3.6,0.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6,0.322,13.6,0.7,1.1,-0.1,9.2,2.1,0.427,1.1,1.3,4.0,14.6,1.6,11.6,5.4,0.588,18.2,1.7,6.1,0.136,75
Grant Hill,SF,38,PHO,80,80,30.1,5.0,10.3,0.484,0.6,1.4,0.395,4.4,8.9,0.498,0.511,2.7,3.2,0.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2,0.138,13.0,1.1,0.5,0.2,12.5,1.3,0.312,0.3,3.7,3.1,14.7,1.4,12.5,8.1,0.563,20.1,1.5,4.4,0.087,76
Kirk Hinrich,PG,30,ATL,24,22,28.6,3.3,7.7,0.432,1.3,3.2,0.421,2.0,4.5,0.44,0.519,0.6,0.9,0.667,0.3,1.9,2.2,3.3,0.8,0.3,1.5,2.8,8.6,0.411,17.9,0.8,-2.0,-0.9,8.0,0.5,0.114,-1.2,1.2,0.2,9.8,1.5,16.0,4.7,0.53,16.0,0.0,0.7,0.05,67
Jrue Holiday,PG,20,PHI,82,82,35.4,5.4,12.2,0.446,1.0,2.7,0.365,4.5,9.5,0.47,0.487,2.1,2.5,0.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,14.0,0.222,29.0,0.8,1.4,0.6,10.5,3.5,0.209,0.8,2.7,2.2,15.4,2.2,16.7,6.6,0.525,20.8,2.5,5.7,0.094,78
Ryan Hollins,C,26,CLE,70,16,16.9,1.9,3.1,0.598,0.0,0.0,,1.9,3.1,0.598,0.598,1.6,2.3,0.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3,0.0,3.6,2.7,-2.7,-0.2,11.6,0.5,0.744,-2.5,6.6,1.3,10.7,1.0,18.7,9.0,0.642,13.7,-0.2,1.8,0.072,59
