player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Mario Chalmers,PG,23,MIA,73,22,24.8,2.5,6.2,0.401,1.0,3.2,0.318,1.5,3.0,0.491,0.483,1.1,1.5,0.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1,0.52,21.0,0.5,-0.4,0.3,7.1,2.4,0.242,-0.7,1.6,0.3,10.7,2.7,19.7,4.4,0.519,16.3,0.7,2.7,0.072,69
Tyson Chandler,C,27,CHA,51,27,22.8,2.1,3.7,0.574,0.0,0.0,,2.1,3.7,0.574,0.574,2.3,3.1,0.732,2.2,4.0,6.3,0.3,0.3,1.1,1.8,2.7,6.5,0.0,2.2,3.9,-1.6,1.6,21.0,2.0,0.826,-3.2,12.0,0.9,12.5,0.8,26.0,16.6,0.643,14.0,0.1,2.9,0.12,66
Wilson Chandler,SG,22,NYK,65,64,35.7,6.3,13.2,0.479,0.6,2.3,0.267,5.7,10.9,0.524,0.502,2.0,2.5,0.806,1.4,3.9,5.4,2.1,0.7,0.8,1.7,2.8,15.3,0.174,9.8,1.6,-1.8,-0.8,12.7,0.9,0.186,-1.0,4.5,1.8,13.7,1.0,10.4,8.5,0.534,20.2,0.1,2.7,0.057,74
Jarron Collins,C,31,PHO,34,10,7.7,0.4,0.9,0.387,0.0,0.0,,0.4,0.9,0.387,0.387,0.3,0.7,0.4,0.6,1.2,1.8,0.2,0.1,0.1,0.3,1.2,1.0,0.0,2.9,0.8,-4.2,-0.3,16.4,0.1,0.806,-3.9,10.1,-0.1,3.7,0.4,19.2,13.4,0.405,8.8,-0.1,0.1,0.01,48
Jason Collins,C,31,ATL,24,0,4.8,0.3,1.0,0.348,0.0,0.0,0.0,0.3,0.9,0.364,0.348,0.0,0.1,0.0,0.2,0.4,0.6,0.2,0.1,0.1,0.2,0.9,0.7,0.043,4.8,1.3,-6.7,0.0,9.2,0.1,0.087,-6.7,5.0,-0.2,0.9,1.4,17.3,7.1,0.335,11.6,-0.1,-0.1,-0.044,51
Darren Collison,PG,22,NOH,76,37,27.8,4.9,10.4,0.477,0.6,1.5,0.4,4.3,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,0.146,32.9,0.1,-1.7,-1.9,8.6,1.1,0.221,0.2,2.2,1.9,16.5,1.9,18.9,5.3,0.546,23.1,0.2,2.9,0.067,80
Brian Cook,PF,29,HOU,15,0,2.9,0.5,1.5,0.304,0.1,0.6,0.222,0.3,0.9,0.357,0.348,0.3,0.5,0.714,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.3,1.4,0.391,3.7,3.3,-15.8,-4.4,21.6,0.0,0.304,-11.4,2.5,-0.2,2.4,0.0,18.7,11.7,0.403,32.2,-0.2,-0.2,-0.191,54
Jamal Crawford,SG,29,ATL,79,0,31.1,6.3,14.0,0.449,2.1,5.4,0.382,4.2,8.6,0.491,0.523,3.4,4.0,0.857,0.4,2.1,2.5,3.0,0.8,0.2,1.7,1.7,18.0,0.386,16.1,0.4,0.8,-2.7,8.0,1.7,0.285,3.5,1.6,5.6,18.4,1.3,9.9,4.8,0.573,25.8,1.8,7.3,0.143,76
Dante Cunningham,PF,22,POR,63,2,11.2,1.7,3.4,0.495,0.0,0.0,0.0,1.7,3.4,0.5,0.495,0.5,0.8,0.646,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.5,3.9,0.009,3.3,2.5,-1.9,0.2,18.7,1.0,0.224,-2.1,9.4,0.9,14.3,1.9,6.0,14.0,0.517,16.8,0.0,1.9,0.129,61
Eddy Curry,C,27,NYK,7,0,8.9,1.1,3.0,0.381,0.0,0.0,,1.1,3.0,0.381,0.381,1.4,2.4,0.588,0.6,1.3,1.9,0.0,0.0,0.1,1.9,1.9,3.7,0.0,0.0,1.2,-23.0,-7.3,16.8,0.0,0.81,-15.7,7.2,-0.4,-1.9,0.0,31.3,11.9,0.456,30.2,-0.3,-0.3,-0.258,64
Stephen Curry,PG,21,GSW,80,77,36.2,6.6,14.3,0.462,2.1,4.8,0.437,4.5,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,5.9,1.9,0.2,3.0,3.2,17.5,0.332,24.6,0.5,1.0,-0.7,12.0,1.6,0.175,1.8,1.8,3.0,16.3,2.5,16.5,6.8,0.568,21.8,2.2,4.7,0.077,80
Samuel Dalembert,C,28,PHI,82,80,25.9,3.5,6.4,0.545,0.0,0.0,,3.5,6.4,0.545,0.545,1.2,1.6,0.729,2.9,6.6,9.6,0.8,0.5,1.8,1.5,3.1,8.1,0.0,4.7,5.6,-0.4,1.9,30.7,3.0,0.254,-2.3,13.1,2.3,16.8,1.0,17.5,21.8,0.573,15.1,0.9,5.2,0.118,70
Erick Dampier,C,34,DAL,55,47,23.3,2.4,3.9,0.624,0.0,0.1,0.333,2.4,3.8,0.629,0.627,1.1,1.8,0.604,2.3,4.9,7.3,0.6,0.3,1.4,1.1,2.8,6.0,0.014,3.5,4.5,0.7,2.4,24.1,2.0,0.474,-1.7,11.6,1.8,14.0,0.6,19.2,17.9,0.637,11.4,0.9,3.7,0.14,60
Marquis Daniels,SF,29,BOS,51,4,18.4,2.4,4.9,0.498,0.1,0.5,0.214,2.3,4.3,0.534,0.51,0.7,1.1,0.607,0.5,1.3,1.9,1.3,0.5,0.1,0.8,1.8,5.6,0.112,11.1,0.5,-2.5,-0.1,8.7,1.0,0.225,-2.5,3.6,0.2,9.6,1.5,13.3,6.2,0.526,15.8,-0.1,1.3,0.064,64
Baron Davis,PG,30,LAC,75,73,33.6,5.5,13.5,0.406,1.1,3.9,0.277,4.4,9.6,0.459,0.446,3.2,3.9,0.821,0.7,2.9,3.5,8.0,1.7,0.6,2.8,2.8,15.3,0.292,39.6,1.3,1.5,-0.5,9.9,2.1,0.287,2.0,2.4,2.5,17.4,2.6,15.6,6.1,0.501,24.3,2.3,4.5,0.086,79
Glen Davis,PF,24,BOS,54,1,17.3,2.3,5.2,0.437,0.0,0.1,0.0,2.3,5.1,0.444,0.437,1.8,2.6,0.696,1.9,1.9,3.8,0.6,0.4,0.3,1.0,2.4,6.3,0.014,5.9,1.2,-3.0,-0.5,13.3,1.2,0.495,-2.5,13.7,0.5,11.5,1.2,13.5,13.5,0.5,19.7,-0.2,1.6,0.084,64
Austin Daye,SF,21,DET,69,4,13.3,2.0,4.3,0.464,0.4,1.4,0.305,1.6,2.9,0.54,0.514,0.7,0.8,0.821,0.5,2.0,2.5,0.5,0.4,0.4,0.7,1.7,5.1,0.322,6.3,2.4,-2.7,-0.8,19.8,0.7,0.19,-1.9,4.2,0.6,12.8,1.5,13.1,11.5,0.546,18.5,-0.2,1.3,0.067,60
Carlos Delfino,SF,27,MIL,75,66,30.4,4.0,9.8,0.408,1.8,4.9,0.367,2.2,4.9,0.45,0.5,1.2,1.6,0.782,0.7,4.6,5.3,2.7,1.1,0.3,1.6,1.8,11.0,0.499,14.0,0.7,1.6,1.8,18.0,3.7,0.163,-0.1,2.4,1.1,12.9,1.8,13.2,9.8,0.526,18.0,2.1,4.8,0.101,68
Luol Deng,SF,24,CHI,70,69,37.9,6.8,14.5,0.466,0.5,1.2,0.386,6.3,13.3,0.474,0.482,3.6,4.7,0.764,1.9,5.4,7.3,2.0,0.9,0.9,1.9,1.8,17.6,0.082,9.1,1.8,0.2,0.7,15.8,3.4,0.325,-0.6,5.6,2.5,16.1,1.3,10.4,10.7,0.531,21.9,1.4,5.9,0.106,77
DeMar DeRozan,SG,20,TOR,77,65,21.6,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6,0.031,4.9,0.8,-2.8,-1.9,10.9,0.3,0.379,-0.9,4.8,2.0,12.5,1.3,9.4,7.9,0.554,18.1,-0.3,2.3,0.066,64
Boris Diaw,PF,27,CHA,82,82,35.4,4.5,9.4,0.483,0.8,2.5,0.32,3.7,6.9,0.541,0.525,1.4,1.8,0.769,1.6,3.6,5.2,4.0,0.7,0.7,2.2,2.7,11.3,0.266,18.9,1.6,1.9,1.6,11.9,3.8,0.19,0.3,5.5,2.4,12.8,1.1,17.5,8.8,0.552,16.2,2.9,6.2,0.103,70
DeSagana Diop,C,28,CHA,27,0,9.7,0.6,1.1,0.517,0.0,0.0,,0.6,1.1,0.517,0.517,0.1,0.3,0.222,0.9,1.5,2.4,0.2,0.2,0.5,0.4,1.1,1.2,0.0,2.9,4.4,-2.0,3.0,18.5,0.5,0.31,-5.0,11.2,-0.1,7.8,1.0,26.7,15.0,0.485,8.0,0.0,0.4,0.072,59
Keyon Dooling,PG,29,NJN,53,8,18.3,2.4,6.1,0.398,1.1,3.0,0.376,1.3,3.2,0.419,0.489,0.9,1.2,0.77,0.2,0.9,1.0,2.5,0.6,0.0,1.1,1.5,6.9,0.485,24.0,0.0,-4.2,-3.8,5.7,0.3,0.188,-0.4,0.9,0.4,11.6,1.8,14.4,3.2,0.519,19.4,-0.5,0.7,0.035,69
Joey Dorsey,PF,26,SAC,8,0,6.5,0.5,1.1,0.444,0.0,0.0,,0.5,1.1,0.444,0.444,0.5,1.3,0.4,0.6,1.6,2.3,0.0,0.1,0.1,0.3,1.1,1.5,0.0,0.0,1.4,-12.2,-4.4,29.0,0.1,1.111,-7.8,10.9,0.0,7.9,1.0,13.0,19.8,0.448,13.1,-0.1,0.0,0.035,63
Toney Douglas,PG,23,NYK,56,12,19.4,3.2,7.0,0.458,1.2,3.1,0.389,2.0,3.9,0.514,0.545,1.0,1.2,0.809,0.7,1.2,1.9,2.0,0.8,0.1,1.0,2.1,8.6,0.448,16.6,0.2,-0.8,-2.4,7.2,0.4,0.174,1.7,4.1,1.8,14.9,2.0,11.6,5.6,0.571,19.8,0.3,2.2,0.097,70
Goran Dragic,PG,23,PHO,80,2,18.0,2.8,6.1,0.452,0.9,2.4,0.394,1.9,3.8,0.488,0.527,1.5,2.0,0.736,0.5,1.7,2.1,3.0,0.6,0.1,1.6,1.6,7.9,0.383,24.1,0.4,0.4,-1.2,9.8,0.8,0.324,1.6,3.2,2.0,14.8,1.7,18.3,6.7,0.566,21.1,0.9,2.8,0.094,68
Jared Dudley,SF,24,PHO,82,1,24.3,2.7,6.0,0.459,1.5,3.2,0.458,1.3,2.8,0.461,0.582,1.3,1.7,0.754,1.2,2.2,3.4,1.4,1.0,0.2,0.8,2.0,8.2,0.535,7.9,0.6,3.7,0.4,9.8,1.3,0.282,3.3,5.9,4.0,13.6,2.0,11.0,8.0,0.612,13.7,2.9,5.3,0.129,71
Chris Duhon,PG,27,NYK,67,59,30.9,2.5,6.7,0.373,1.3,3.9,0.349,1.2,2.9,0.404,0.472,1.0,1.4,0.716,0.4,2.2,2.7,5.6,0.9,0.0,1.6,1.2,7.4,0.572,25.9,0.1,-2.9,-2.0,8.4,0.5,0.211,-0.9,1.5,1.5,10.7,1.5,18.2,4.9,0.501,13.1,-0.5,1.9,0.045,69
Tim Duncan,C,33,SAS,78,77,31.3,7.2,13.9,0.518,0.0,0.1,0.182,7.2,13.7,0.522,0.519,3.5,4.8,0.725,2.8,7.3,10.1,3.2,0.6,1.5,1.8,1.9,17.9,0.01,17.8,3.5,5.6,3.2,26.8,4.5,0.346,2.4,10.8,6.4,24.7,1.0,10.1,18.9,0.56,26.0,4.7,10.9,0.215,90
Mike Dunleavy,SF,29,IND,67,15,22.2,3.4,8.3,0.41,1.1,3.5,0.318,2.3,4.8,0.478,0.478,2.0,2.4,0.842,0.4,3.1,3.5,1.5,0.6,0.2,1.1,1.6,9.9,0.423,11.3,0.7,-1.9,-1.0,15.6,1.5,0.283,-0.9,1.8,0.8,13.1,1.3,10.3,8.7,0.531,20.7,0.0,2.3,0.075,65
Kevin Durant,SF,21,OKC,82,82,39.5,9.7,20.3,0.476,1.6,4.3,0.365,8.1,16.1,0.506,0.514,9.2,10.2,0.9,1.3,6.3,7.6,2.8,1.4,1.0,3.3,2.1,30.1,0.21,13.5,1.9,5.1,0.2,17.9,5.0,0.504,4.9,3.8,11.1,26.2,1.8,11.7,11.0,0.607,32.0,5.8,16.1,0.238,91
Wayne Ellington,SG,22,MIN,76,1,18.2,2.5,5.9,0.424,0.8,2.1,0.395,1.7,3.8,0.441,0.496,0.8,0.9,0.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,0.9,6.6,0.362,8.3,0.3,-4.8,-2.6,10.4,0.1,0.156,-2.1,2.6,0.3,9.6,0.7,13.4,6.4,0.527,17.4,-1.0,0.4,0.014,61
Monta Ellis,SG,24,GSW,64,64,41.4,9.9,22.0,0.449,1.2,3.6,0.338,8.7,18.4,0.47,0.476,4.6,6.1,0.753,0.7,3.3,4.0,5.3,2.2,0.4,3.8,3.0,25.5,0.162,21.2,0.7,-1.5,-1.4,9.0,1.3,0.276,-0.1,1.9,0.0,16.7,2.6,13.4,5.4,0.517,29.5,0.3,1.3,0.023,84
Maurice Evans,SF,31,ATL,79,5,16.7,2.2,5.0,0.445,0.7,2.1,0.337,1.5,2.8,0.527,0.518,0.6,0.8,0.754,0.7,1.2,1.9,0.6,0.4,0.2,0.3,1.6,5.7,0.43,5.5,1.0,-0.7,-1.4,8.5,1.1,0.155,0.7,5.2,2.1,12.2,1.4,4.5,6.8,0.539,15.4,0.4,3.1,0.114,67
Reggie Evans,PF,29,TOR,28,1,11.1,1.2,2.5,0.493,0.0,0.0,,1.2,2.5,0.493,0.493,1.0,2.1,0.45,1.1,2.7,3.8,0.3,0.5,0.1,0.8,1.6,3.4,0.0,3.7,1.0,-4.9,-0.8,27.7,0.3,0.87,-4.1,11.7,-0.1,11.4,2.3,18.7,19.9,0.498,17.2,-0.2,0.2,0.033,63
Tyreke Evans,SG,20,SAC,72,72,37.2,7.4,16.2,0.458,0.5,2.0,0.255,6.9,14.2,0.485,0.473,4.8,6.5,0.748,0.9,4.4,5.3,5.8,1.5,0.4,3.0,2.8,20.1,0.121,26.1,0.7,1.6,0.0,13.6,2.1,0.399,1.6,2.8,3.3,18.2,2.1,13.6,8.1,0.529,26.2,2.5,5.4,0.097,82
Jordan Farmar,PG,23,LAL,82,0,18.0,2.7,6.3,0.435,1.0,2.8,0.376,1.7,3.5,0.483,0.518,0.7,1.0,0.671,0.2,1.4,1.6,1.5,0.6,0.1,0.9,1.3,7.2,0.445,13.4,0.6,-1.4,-1.0,8.8,1.8,0.165,-0.5,1.1,1.0,12.3,1.8,11.5,5.0,0.535,19.0,0.2,2.8,0.093,67
Raymond Felton,PG,25,CHA,80,80,33.0,4.9,10.6,0.459,0.8,2.0,0.385,4.1,8.6,0.475,0.494,1.7,2.2,0.763,0.7,2.9,3.6,5.6,1.5,0.3,2.1,2.2,12.1,0.184,29.5,0.7,1.6,1.1,10.5,4.0,0.204,0.5,2.5,2.5,15.2,2.5,15.4,6.6,0.525,19.2,2.4,6.5,0.118,73
Rudy Fernandez,SG,24,POR,62,2,23.2,2.6,6.8,0.378,1.6,4.3,0.368,1.0,2.5,0.395,0.494,1.4,1.6,0.867,0.6,2.1,2.6,2.0,1.0,0.2,1.2,1.4,8.1,0.629,13.8,0.6,1.8,0.3,11.2,1.6,0.232,1.5,3.0,1.4,13.1,2.4,13.4,7.0,0.54,17.7,1.4,3.0,0.101,68
Kyrylo Fesenko,C,23,UTA,49,5,8.3,1.1,1.9,0.547,0.0,0.0,0.0,1.1,1.9,0.553,0.547,0.5,1.2,0.421,0.7,1.2,1.8,0.3,0.1,0.4,0.5,1.6,2.6,0.011,5.3,3.7,-2.9,0.6,16.1,0.5,0.6,-3.6,9.8,0.1,9.7,0.8,16.7,13.1,0.533,15.8,-0.1,0.6,0.07,49
Derek Fisher,PG,35,LAL,82,82,27.2,2.6,6.8,0.38,1.0,2.7,0.348,1.6,4.1,0.401,0.45,1.4,1.6,0.856,0.3,1.8,2.1,2.5,1.1,0.1,1.0,2.5,7.5,0.401,12.9,0.3,-0.8,0.4,7.2,2.7,0.237,-1.2,1.3,1.2,9.3,2.1,11.2,4.3,0.499,14.0,0.7,3.9,0.085,69
Jonny Flynn,PG,20,MIN,81,81,28.9,4.9,11.8,0.417,1.0,2.7,0.358,4.0,9.1,0.434,0.457,2.8,3.3,0.826,0.3,2.1,2.4,4.4,1.0,0.0,2.9,1.2,13.5,0.226,24.7,0.1,-3.6,-2.5,8.1,0.7,0.284,-1.2,1.1,-0.6,13.0,1.8,17.9,4.6,0.511,24.2,-1.0,0.1,0.002,74
T.J. Ford,PG,26,IND,47,32,25.3,4.0,8.9,0.445,0.2,1.1,0.16,3.8,7.8,0.484,0.455,2.2,2.9,0.77,0.9,2.3,3.2,3.8,0.9,0.2,1.9,2.2,10.3,0.12,24.8,0.7,-1.8,-0.3,10.0,1.1,0.323,-1.5,3.7,0.3,13.4,1.8,15.9,6.8,0.507,21.0,0.1,1.4,0.058,72
Jeff Foster,C,33,IND,16,3,15.9,1.4,2.9,0.478,0.0,0.1,0.0,1.4,2.8,0.489,0.478,0.3,0.6,0.556,2.1,2.9,5.1,1.3,0.2,0.3,0.9,2.8,3.1,0.022,12.1,1.1,-1.3,1.3,20.3,0.3,0.196,-2.6,14.4,0.2,9.6,0.6,21.9,17.3,0.49,11.1,0.0,0.4,0.085,66
Randy Foye,PG,26,WAS,70,38,23.8,3.7,8.8,0.414,0.9,2.6,0.346,2.8,6.2,0.442,0.464,1.8,2.1,0.89,0.2,1.6,1.9,3.3,0.5,0.1,1.3,1.8,10.1,0.294,22.6,0.5,-2.5,-2.6,8.0,0.7,0.234,0.1,1.1,1.6,13.2,1.0,12.1,4.5,0.516,21.1,-0.2,2.2,0.064,70
Channing Frye,C,26,PHO,81,41,27.0,3.9,8.7,0.451,2.1,4.8,0.439,1.8,3.8,0.466,0.573,1.2,1.5,0.81,0.8,4.5,5.3,1.4,0.8,0.9,0.9,3.2,11.2,0.558,7.4,2.4,3.7,0.9,17.6,2.2,0.172,2.8,3.6,4.3,15.0,1.5,8.8,11.0,0.598,16.7,3.2,6.4,0.141,63
Dan Gadzuric,C,31,MIL,32,6,9.8,1.2,2.8,0.438,0.0,0.0,,1.2,2.8,0.438,0.438,0.3,0.8,0.4,1.2,1.7,2.9,0.4,0.3,0.4,0.5,2.0,2.8,0.0,6.0,3.3,-2.4,2.2,20.5,0.6,0.281,-4.5,13.1,-0.1,10.5,1.5,13.0,16.6,0.44,16.6,0.0,0.5,0.077,61
Sundiata Gaines,PG,23,UTA,32,0,6.8,1.2,2.6,0.463,0.2,0.8,0.269,1.0,1.8,0.554,0.506,0.7,1.4,0.5,0.2,0.7,0.9,1.2,0.4,0.0,0.4,0.5,3.3,0.317,28.0,0.0,0.1,-1.1,12.2,0.3,0.561,1.2,3.4,0.3,17.3,2.8,12.0,7.9,0.518,24.0,0.1,0.5,0.121,64
Danilo Gallinari,SF,21,NYK,81,74,33.9,4.8,11.4,0.423,2.3,6.0,0.381,2.5,5.4,0.469,0.523,3.1,3.8,0.818,0.8,4.1,4.9,1.7,0.9,0.7,1.4,2.4,15.1,0.526,7.6,1.6,0.2,-1.0,14.0,1.5,0.331,1.3,2.6,4.1,14.8,1.4,9.4,8.2,0.575,19.3,1.6,5.6,0.098,72
Francisco Garcia,SG,28,SAC,25,4,23.0,3.3,7.0,0.466,0.9,2.4,0.39,2.4,4.7,0.504,0.531,0.6,0.7,0.882,0.4,2.2,2.6,1.8,0.4,0.8,0.8,2.0,8.1,0.335,12.1,2.4,-1.1,-0.4,11.1,0.3,0.097,-0.7,2.2,0.6,12.4,0.9,10.3,6.6,0.55,15.7,0.1,1.0,0.081,66
Kevin Garnett,PF,33,BOS,69,69,29.9,5.8,11.2,0.521,0.0,0.1,0.2,5.8,11.1,0.523,0.521,2.7,3.2,0.837,1.1,6.2,7.3,2.7,1.0,0.8,1.5,2.5,14.3,0.006,15.7,2.2,2.6,2.6,24.8,3.8,0.286,0.0,4.8,3.6,19.4,1.7,10.4,15.1,0.569,22.1,2.4,7.3,0.171,80
Marc Gasol,C,25,MEM,69,69,35.8,5.5,9.4,0.581,0.0,0.0,0.0,5.5,9.4,0.582,0.581,3.7,5.4,0.67,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.6,0.002,10.2,3.4,4.3,2.3,20.5,2.5,0.578,2.1,9.8,5.9,19.3,1.4,14.2,15.1,0.617,16.9,3.9,8.4,0.164,77
Pau Gasol,C,29,LAL,65,65,37.0,7.0,13.0,0.536,0.0,0.1,0.0,7.0,12.9,0.539,0.536,4.4,5.6,0.79,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,0.006,15.0,3.5,5.4,3.0,22.7,4.2,0.429,2.4,11.4,6.8,22.9,0.8,12.5,17.1,0.593,21.4,4.5,11.0,0.22,89
Rudy Gay,SF,23,MEM,80,80,39.7,7.5,16.1,0.466,0.8,2.5,0.327,6.7,13.6,0.492,0.491,3.8,5.0,0.753,1.4,4.5,5.9,1.9,1.5,0.8,2.1,2.5,19.6,0.157,7.8,1.5,0.4,-0.2,13.2,2.4,0.311,0.7,4.2,4.0,16.2,1.9,10.3,8.7,0.535,22.5,1.9,6.4,0.096,81
Alonzo Gee,SG,22,WAS,11,2,16.5,2.5,5.4,0.475,0.6,0.8,0.778,1.9,4.5,0.42,0.534,1.6,2.6,0.621,1.4,1.6,3.0,0.6,0.6,0.1,0.9,1.2,7.4,0.153,6.4,0.4,-1.4,-1.6,11.6,0.1,0.492,0.2,9.3,0.3,16.2,2.0,12.2,10.4,0.564,20.4,0.0,0.4,0.108,68
Daniel Gibson,PG,23,CLE,56,10,19.1,2.2,4.8,0.466,1.3,2.7,0.477,1.0,2.1,0.454,0.599,0.6,0.9,0.694,0.2,1.1,1.3,1.3,0.4,0.1,0.6,1.4,6.3,0.556,9.8,0.5,-0.4,-1.2,6.4,1.0,0.183,0.8,1.5,1.6,11.3,1.2,11.1,4.1,0.613,14.2,0.4,2.6,0.117,61
Taj Gibson,PF,24,CHI,82,70,26.9,3.8,7.7,0.494,0.0,0.0,,3.8,7.7,0.494,0.494,1.4,2.1,0.646,2.8,4.7,7.5,0.9,0.6,1.3,1.4,3.4,9.0,0.0,5.0,3.6,-0.6,1.8,19.2,3.5,0.278,-2.3,11.6,1.2,13.8,1.2,13.9,15.4,0.521,16.7,0.8,4.7,0.103,69
Manu Ginobili,SG,32,SAS,75,21,28.7,5.3,12.0,0.441,1.8,4.7,0.377,3.5,7.4,0.481,0.514,4.1,4.7,0.87,0.9,2.9,3.8,4.9,1.4,0.3,2.1,2.1,16.5,0.388,28.2,0.8,6.3,0.7,11.6,3.2,0.393,5.6,3.8,6.5,22.5,2.5,12.7,7.7,0.584,25.8,4.5,9.7,0.216,87
Ryan Gomes,SF,27,MIN,76,64,29.1,4.3,9.6,0.447,1.0,2.6,0.372,3.3,7.0,0.475,0.497,1.4,1.7,0.825,1.0,3.6,4.6,1.6,0.8,0.2,1.3,2.0,10.9,0.272,8.8,0.5,-1.7,-0.9,14.0,0.9,0.172,-0.8,3.8,1.5,12.1,1.4,10.8,8.8,0.528,17.4,0.2,2.4,0.052,66
Drew Gooden,PF,28,LAC,24,22,30.2,5.5,11.1,0.492,0.0,0.1,0.0,5.5,11.0,0.496,0.492,3.9,4.2,0.921,3.5,5.9,9.4,0.9,0.6,0.3,2.2,2.7,14.8,0.008,5.0,0.8,-2.8,-1.7,22.8,0.6,0.38,-1.0,13.4,1.1,18.0,1.1,14.3,18.1,0.572,22.6,-0.1,1.7,0.114,65
Ben Gordon,SG,26,DET,62,17,27.9,4.7,11.3,0.416,1.2,3.8,0.321,3.5,7.5,0.465,0.47,3.2,3.7,0.861,0.4,1.5,1.9,2.7,0.8,0.1,1.9,2.4,13.8,0.335,16.7,0.3,-2.1,-3.1,7.0,0.4,0.329,1.0,1.7,1.8,14.0,1.5,12.9,4.2,0.534,24.5,-0.1,2.1,0.059,76
Eric Gordon,SG,21,LAC,62,60,36.0,5.7,12.6,0.449,1.9,5.2,0.371,3.8,7.5,0.503,0.525,3.6,4.8,0.742,0.4,2.2,2.6,3.0,1.1,0.2,2.3,1.5,16.9,0.409,13.8,0.5,-0.5,-1.7,7.1,0.9,0.381,1.3,1.3,2.3,14.1,1.6,13.6,4.2,0.571,21.5,0.9,3.2,0.069,74
Marcin Gortat,C,25,ORL,81,0,13.4,1.5,2.8,0.533,0.0,0.0,0.0,1.5,2.8,0.54,0.533,0.6,0.9,0.68,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6,0.013,2.4,4.8,-0.5,2.5,24.3,2.2,0.33,-3.0,11.5,1.2,13.9,0.8,15.0,18.1,0.563,13.0,0.4,3.4,0.151,69
Joey Graham,SF,27,DEN,63,18,12.0,1.7,3.2,0.52,0.0,0.2,0.154,1.6,3.0,0.545,0.525,0.9,1.2,0.74,0.6,1.3,2.0,0.3,0.4,0.1,0.7,1.7,4.2,0.064,4.5,0.7,-3.6,-1.1,12.7,0.6,0.361,-2.5,6.0,0.5,10.6,1.5,15.5,9.3,0.568,16.2,-0.3,1.1,0.072,68
Danny Granger,SF,26,IND,62,62,36.7,7.9,18.4,0.428,2.5,7.1,0.361,5.3,11.3,0.471,0.498,5.9,6.9,0.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3.0,24.1,0.385,13.6,1.6,2.7,-0.4,13.3,2.7,0.376,3.1,3.2,3.5,19.8,2.0,10.6,8.2,0.564,28.7,2.7,6.2,0.131,83
Aaron Gray,C,25,NOH,24,0,10.9,1.4,2.5,0.557,0.0,0.0,,1.4,2.5,0.557,0.557,0.8,0.9,0.857,1.7,2.1,3.8,0.8,0.4,0.5,0.7,1.8,3.6,0.0,11.4,3.2,2.8,2.2,22.9,0.3,0.344,0.5,17.7,0.6,18.4,1.8,19.5,20.2,0.612,15.3,0.3,0.9,0.172,62
Jeff Green,PF,23,OKC,82,82,37.1,5.9,13.0,0.453,1.3,3.8,0.333,4.6,9.2,0.503,0.502,2.0,2.7,0.74,1.4,4.6,6.0,1.6,1.3,0.9,1.6,2.7,15.1,0.292,7.2,1.8,1.1,1.1,13.9,4.2,0.208,0.0,4.3,2.5,13.8,1.8,10.4,9.2,0.53,19.2,2.4,6.6,0.105,77
Willie Green,SG,28,PHI,73,18,21.3,3.4,7.4,0.457,0.6,1.9,0.346,2.8,5.6,0.494,0.5,1.3,1.6,0.833,0.3,1.5,1.8,2.1,0.4,0.2,0.9,1.8,8.7,0.25,15.8,0.6,-3.3,-3.0,8.4,0.3,0.21,-0.3,1.5,1.8,12.8,1.1,10.1,4.9,0.538,19.4,-0.5,2.2,0.067,69
Donte Greene,SF,21,SAC,76,50,21.4,3.2,7.3,0.441,0.9,2.4,0.377,2.3,4.9,0.473,0.504,1.2,1.8,0.643,0.7,2.4,3.1,0.9,0.5,0.7,1.2,2.0,8.5,0.331,6.8,2.4,-2.4,-0.6,12.9,1.2,0.253,-1.8,3.7,0.3,11.6,1.3,13.1,8.2,0.526,19.2,-0.2,1.5,0.044,62
