,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
128,Antoine,Walker,25,2001,BOS,PF,81,81,3406,42.04938272,666,1689,0.394316163,222,645,0.344186047,444,1044,0.425287356,240,324,0.740740741,150,564,407,122,38,251,1.621513944,237,1794,22.14814815,84
129,Donyell,Marshall,28,2001,UTA,SF,58,42,1750,30.17241379,343,661,0.518910741,13,42,0.30952381,330,619,0.533117932,160,226,0.707964602,158,285,101,50,67,124,0.814516129,150,859,14.81034483,84
130,Antawn,Jamison,25,2001,GSW,SF,82,82,3033,36.98780488,614,1375,0.446545455,68,210,0.323809524,546,1165,0.468669528,323,440,0.734090909,211,345,161,70,45,161,1.0,187,1619,19.74390244,83
131,Pau,Gasol,21,2001,MEM,C,82,79,3007,36.67073171,551,1064,0.517857143,1,5,0.2,550,1059,0.519357885,338,477,0.708595388,238,492,223,41,169,224,0.995535714,195,1441,17.57317073,82
132,Kenyon,Martin,24,2001,NJN,PF,73,73,2504,34.30136986,445,962,0.462577963,15,67,0.223880597,430,895,0.480446927,181,267,0.677902622,113,275,192,90,121,172,1.11627907,261,1086,14.87671233,82
133,Juwan,Howard,28,2001,DEN,PF,81,72,2635,32.5308642,462,1005,0.459701493,0,2,0.0,462,1003,0.460618146,261,343,0.760932945,223,389,169,46,47,152,1.111842105,265,1185,14.62962963,80
134,Derrick,Coleman,34,2001,PHI,PF,58,58,2080,35.86206897,331,735,0.450340136,28,83,0.337349398,303,652,0.464723926,185,227,0.814977974,167,342,98,42,51,119,0.823529412,158,875,15.0862069,79
135,Antonio,Davis,33,2001,TOR,PF,77,77,2978,38.67532468,410,963,0.425752856,0,1,0.0,410,962,0.426195426,293,358,0.818435754,254,486,155,54,83,159,0.974842767,225,1113,14.45454545,78
136,Kurt,Thomas,29,2001,NYK,C,82,82,2771,33.79268293,463,938,0.493603412,1,6,0.166666667,462,932,0.495708155,216,265,0.81509434,214,533,87,71,79,153,0.568627451,341,1143,13.93902439,78
137,Brian,Grant,29,2001,MIA,PF,72,72,2256,31.33333333,286,610,0.468852459,0,2,0.0,286,608,0.470394737,101,119,0.848739496,168,407,137,48,31,122,1.12295082,236,673,9.347222222,77
138,Troy,Murphy,21,2001,GSW,PF,82,4,1448,17.65853659,178,423,0.420803783,3,9,0.333333333,175,414,0.422705314,121,156,0.775641026,99,223,70,36,21,84,0.833333333,217,480,5.853658537,77
139,Al,Harrington,21,2001,IND,PF,44,1,1313,29.84090909,230,484,0.475206612,1,3,0.333333333,229,481,0.476091476,115,144,0.798611111,96,180,54,41,21,78,0.692307692,166,576,13.09090909,75
140,Tyson,Chandler,19,2001,CHI,C,71,31,1389,19.56338028,151,304,0.496710526,0,0,0.0,151,304,0.496710526,134,222,0.603603604,114,229,54,28,93,99,0.545454545,179,436,6.14084507,74
141,Eddie,Griffin,19,2001,HOU,PF,73,24,1896,25.97260274,244,666,0.366366366,90,273,0.32967033,154,393,0.391857506,64,86,0.744186047,117,299,53,17,134,47,1.127659574,117,642,8.794520548,74
142,Kenny,Thomas,24,2001,HOU,PF,72,71,2484,34.5,396,829,0.477683957,0,16,0.0,396,813,0.487084871,223,336,0.663690476,158,358,137,85,66,143,0.958041958,195,1015,14.09722222,74
143,Clarence,Weatherspoon,31,2001,NYK,PF,56,41,1728,30.85714286,189,452,0.418141593,0,0,0.0,189,452,0.418141593,116,146,0.794520548,149,311,60,37,48,47,1.276595745,132,494,8.821428571,74
144,Malik,Rose,27,2001,SAS,PF,82,1,1725,21.03658537,293,633,0.462875197,1,12,0.083333333,292,621,0.47020934,185,257,0.719844358,172,320,61,70,42,140,0.435714286,208,772,9.414634146,73
145,Joe,Smith,26,2001,MIN,C,72,63,1922,26.69444444,297,581,0.511187608,2,3,0.666666667,295,578,0.510380623,171,206,0.830097087,152,301,82,39,59,86,0.953488372,250,767,10.65277778,73
146,Christian,Laettner,32,2001,WAS,PF,57,48,1441,25.28070175,168,362,0.464088398,2,10,0.2,166,352,0.471590909,66,76,0.868421053,74,227,151,60,25,85,1.776470588,129,404,7.087719298,72
147,Vin,Baker,30,2001,SEA,C,55,41,1710,31.09090909,315,649,0.485362096,1,8,0.125,314,641,0.489859594,143,226,0.632743363,168,182,72,22,36,127,0.566929134,197,774,14.07272727,71
148,Zach,Randolph,20,2001,POR,PF,41,0,238,5.804878049,48,107,0.448598131,0,0,0.0,48,107,0.448598131,18,27,0.666666667,31,38,13,7,4,15,0.866666667,29,114,2.780487805,70
149,Kwame,Brown,19,2001,WAS,PF,57,3,817,14.33333333,94,243,0.386831276,0,1,0.0,94,242,0.388429752,70,99,0.707070707,63,135,43,16,26,43,1.0,105,258,4.526315789,68
150,Samaki,Walker,25,2001,LAL,PF,69,63,1655,23.98550725,187,365,0.512328767,0,0,0.0,187,365,0.512328767,86,129,0.666666667,129,352,64,28,88,53,1.20754717,170,460,6.666666667,67
151,Tom,Gugliotta,32,2001,PHO,PF,44,40,1129,25.65909091,127,301,0.42192691,3,9,0.333333333,124,292,0.424657534,28,37,0.756756757,59,162,77,39,30,61,1.262295082,116,285,6.477272727,67
152,Horace,Grant,36,2001,ORL,C,76,76,2210,29.07894737,264,515,0.512621359,0,0,0.0,264,515,0.512621359,80,111,0.720720721,159,322,104,57,49,51,2.039215686,118,608,8.0,67
153,Charles,Oakley,38,2001,CHI,PF,57,36,1383,24.26315789,97,263,0.368821293,1,6,0.166666667,96,257,0.373540856,21,28,0.75,72,271,114,49,11,87,1.310344828,175,216,3.789473684,65
154,Alan,Henderson,29,2001,ATL,PF,26,1,422,16.23076923,59,116,0.50862069,1,1,1.0,58,115,0.504347826,24,45,0.533333333,31,66,11,11,15,21,0.523809524,40,143,5.5,65
155,Walter,McCarty,27,2001,BOS,PF,56,0,718,12.82142857,80,180,0.444444444,39,99,0.393939394,41,81,0.50617284,13,19,0.684210526,32,96,41,18,7,22,1.863636364,83,212,3.785714286,64
156,Robert,Traylor,24,2001,CHH,PF,61,1,678,11.1147541,87,204,0.426470588,1,1,1.0,86,203,0.42364532,53,84,0.630952381,67,120,37,24,37,45,0.822222222,127,228,3.737704918,64
157,John,Wallace,27,2001,PHO,SF,46,0,490,10.65217391,93,214,0.434579439,5,13,0.384615385,88,201,0.437810945,40,46,0.869565217,27,58,29,11,9,29,1.0,60,231,5.02173913,61
158,Mark,Madsen,26,2001,LAL,PF,59,5,650,11.01694915,66,146,0.452054795,0,2,0.0,66,144,0.458333333,35,54,0.648148148,89,73,44,16,13,22,2.0,104,167,2.830508475,58
159,Jerome,Moiso,23,2001,CHH,C,15,0,76,5.066666667,8,20,0.4,0,0,0.0,8,20,0.4,0,0,0.0,4,21,4,3,2,8,0.5,12,16,1.066666667,58
160,Shaquille,O_Neal,29,2001,LAL,C,67,66,2422,36.14925373,712,1229,0.579332791,0,1,0.0,712,1228,0.57980456,398,717,0.555090656,235,480,200,41,137,171,1.169590643,199,1822,27.19402985,96
161,Ben,Wallace,27,2001,DET,C,80,80,2921,36.5125,255,480,0.53125,0,3,0.0,255,477,0.534591195,99,234,0.423076923,318,721,115,138,278,70,1.642857143,178,609,7.6125,86
162,David,Robinson*,36,2001,SAS,C,78,78,2303,29.52564103,341,672,0.507440476,0,0,0.0,341,672,0.507440476,269,395,0.681012658,191,456,94,86,140,104,0.903846154,193,951,12.19230769,80
163,Marcus,Camby,27,2001,NYK,C,29,29,1007,34.72413793,130,290,0.448275862,0,1,0.0,130,289,0.44982699,62,99,0.626262626,89,233,33,34,50,42,0.785714286,107,322,11.10344828,79
164,Brad,Miller,25,2001,IND,C,76,75,2263,29.77631579,366,733,0.499317872,3,7,0.428571429,363,726,0.5,297,383,0.775456919,252,369,152,76,41,115,1.32173913,244,1032,13.57894737,78
165,Vlade,Divac,33,2001,SAC,C,80,80,2420,30.25,338,716,0.472067039,3,13,0.230769231,335,703,0.476529161,209,340,0.614705882,205,466,297,79,94,158,1.879746835,229,888,11.1,78
166,Zydrunas,Ilgauskas,26,2001,CLE,C,62,23,1329,21.43548387,241,567,0.425044092,0,5,0.0,241,562,0.428825623,208,276,0.753623188,136,198,70,17,84,94,0.744680851,187,690,11.12903226,77
167,Keon,Clark,26,2001,TOR,C,81,31,2185,26.97530864,380,775,0.490322581,0,5,0.0,380,770,0.493506494,155,230,0.673913043,182,421,88,58,122,140,0.628571429,258,915,11.2962963,77
168,Raef,LaFrentz,25,2001,DAL,C,78,76,2455,31.47435897,421,920,0.457608696,104,268,0.388059701,317,652,0.486196319,105,151,0.695364238,176,403,89,55,213,94,0.946808511,281,1051,13.47435897,77
169,Michael,Olowokandi,26,2001,LAC,C,80,79,2568,32.1,384,886,0.433408578,0,0,0.0,384,886,0.433408578,117,188,0.622340426,164,547,90,55,145,175,0.514285714,217,885,11.0625,75
170,Theo,Ratliff,28,2001,ATL,C,3,2,82,27.33333333,10,20,0.5,0,0,0.0,10,20,0.5,6,11,0.545454545,5,11,1,1,8,7,0.142857143,8,26,8.666666667,75
171,Jamaal,Magloire,23,2001,CHH,C,82,8,1549,18.8902439,228,414,0.550724638,0,1,0.0,228,413,0.552058111,243,333,0.72972973,153,308,31,27,86,118,0.262711864,201,699,8.524390244,75
172,Lorenzen,Wright,26,2001,MEM,C,43,33,1251,29.09302326,223,486,0.458847737,0,2,0.0,223,484,0.460743802,70,123,0.569105691,130,275,44,30,23,72,0.611111111,126,516,12.0,75
173,Elden,Campbell,33,2001,CHH,PF,77,74,2156,28.0,384,794,0.483627204,0,2,0.0,384,792,0.484848485,306,384,0.796875,133,397,102,60,137,138,0.739130435,264,1074,13.94805195,74
174,Rasho,Nesterovic,25,2001,MIN,C,82,82,2218,27.04878049,324,657,0.493150685,0,1,0.0,324,656,0.493902439,39,71,0.549295775,200,334,75,45,109,94,0.79787234,262,687,8.37804878,72
175,Todd,MacCulloch,26,2001,NJN,C,62,61,1502,24.22580645,247,465,0.531182796,0,0,0.0,247,465,0.531182796,110,164,0.670731707,157,221,78,24,89,66,1.181818182,181,604,9.741935484,70
176,Tony,Battie,25,2001,BOS,C,74,73,1819,24.58108108,211,390,0.541025641,0,2,0.0,211,388,0.543814433,88,130,0.676923077,184,297,35,60,67,51,0.68627451,219,510,6.891891892,69
177,Marc,Jackson,27,2001,MIN,C,39,0,495,12.69230769,60,164,0.365853659,0,1,0.0,60,163,0.36809816,66,80,0.825,48,80,14,11,6,30,0.466666667,69,186,4.769230769,66
178,Michael,Doleac,24,2001,CLE,C,42,15,705,16.78571429,78,187,0.417112299,0,0,0.0,78,187,0.417112299,38,46,0.826086957,47,121,25,15,11,37,0.675675676,98,194,4.619047619,55
179,Mark,Pope,29,2001,MIL,PF,45,12,426,9.466666667,36,91,0.395604396,4,25,0.16,32,66,0.484848485,11,21,0.523809524,20,53,17,11,11,15,1.133333333,47,87,1.933333333,51
